,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
7119,2014,1,Darren Sproles,0,0,Jaguars,0,0,0,0,0,0,14.0,RB,0,0,14,4,0,11,1,71,0
7202,2014,2,Darren Sproles,0,0,Colts,0,0,0,0,0,0,23.0,RB,0,0,152,7,0,4,1,26,1
7330,2014,3,Darren Sproles,0,1,Redskins,0,0,0,0,0,0,4.0,RB,0,0,30,3,0,2,0,20,0
7440,2014,4,Darren Sproles,0,0,49ers,0,0,0,0,0,0,0.0,RB,0,0,2,2,0,1,0,4,1
7488,2014,5,Darren Sproles,0,0,Rams,0,0,0,0,0,0,5.0,RB,0,0,0,0,0,7,0,51,0
7556,2014,6,Darren Sproles,0,0,Giants,0,0,0,0,0,0,9.0,RB,0,0,0,0,0,7,1,39,0
7815,2014,9,Darren Sproles,0,0,Texans,0,0,0,0,0,0,5.0,RB,0,0,46,4,0,3,0,17,1
7881,2014,10,Darren Sproles,0,0,Panthers,0,0,0,0,0,0,7.0,RB,0,0,13,1,0,1,1,8,0
7967,2014,11,Darren Sproles,0,0,Packers,0,0,0,0,0,0,4.0,RB,0,0,23,2,0,2,0,21,1
8035,2014,12,Darren Sproles,0,0,Titans,0,0,0,0,0,0,9.0,RB,0,0,14,3,0,6,1,25,0
8146,2014,13,Darren Sproles,0,0,Cowboys,0,0,0,0,0,0,2.0,RB,0,0,19,3,0,1,0,13,1
8252,2014,14,Darren Sproles,0,0,Seahawks,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,4,0,0,0
8295,2014,15,Darren Sproles,0,0,Cowboys,0,0,0,0,0,0,6.0,RB,0,0,8,2,0,3,1,5,0
8390,2014,16,Darren Sproles,0,0,Redskins,0,0,0,0,0,0,6.0,RB,0,0,43,6,0,4,0,24,1
8505,2014,17,Darren Sproles,0,0,Giants,0,0,0,0,0,0,2.0,RB,0,0,23,3,0,1,0,5,1
