,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,0,Marcedes Lewis,Den,0,0,0,0,0,0,15.00,TE,0,2,31,2,0,0,0,0,1,2010
1,0,0,Dallas Clark,@Hou,0,0,0,0,0,0,14.00,TE,0,1,80,11,0,0,0,0,1,2010
2,0,0,Visanthe Shiancoe,@NO,0,0,0,0,0,0,13.00,TE,0,1,76,4,0,0,0,0,1,2010
3,0,0,Antonio Gates,@KC,0,0,0,0,0,0,13.00,TE,0,1,76,5,0,0,0,0,1,2010
4,0,0,Bo Scaife,Oak,0,0,0,0,0,0,9.00,TE,0,1,37,3,0,0,0,0,1,2010
5,0,0,Evan Moore,@TB,0,0,0,0,0,0,8.00,TE,0,0,87,3,0,0,0,0,1,2010
6,0,0,Tony Moeaki,SD,0,0,0,0,0,0,8.00,TE,0,1,21,3,0,0,0,0,1,2010
7,0,0,Jermaine Gresham,@NE,0,0,0,0,0,0,8.00,TE,0,1,25,6,0,0,0,0,1,2010
8,0,0,Chris Cooley,Dal,0,0,0,0,0,0,8.00,TE,0,0,80,6,0,0,0,0,1,2010
9,0,0,Todd Heap,@NYJ,0,0,0,0,0,0,7.00,TE,0,0,72,6,0,0,0,0,1,2010
10,0,0,Vernon Davis,@Sea,0,0,0,0,0,0,7.00,TE,0,0,73,8,0,0,0,0,1,2010
11,0,0,Rob Gronkowski,Cin,0,0,0,0,0,0,6.00,TE,0,1,1,1,0,0,0,0,1,2010
12,0,0,Tony Scheffler,@Chi,0,0,0,0,0,0,4.00,TE,0,0,43,6,0,0,0,0,1,2010
13,0,0,Zach Miller,@Ten,0,0,0,0,0,0,4.00,TE,0,0,43,4,0,0,0,0,1,2010
14,0,0,Heath Miller,Atl,0,0,0,0,0,0,4.00,TE,0,0,40,4,0,0,0,0,1,2010
15,0,0,Aaron Hernandez,Cin,0,0,0,0,0,0,4.00,TE,0,0,45,1,0,0,0,0,1,2010
16,0,0,Jermichael Finley,@Phi,0,0,0,0,0,0,4.00,TE,0,0,47,4,0,0,0,0,1,2010
17,0,0,Anthony Fasano,@Buf,0,0,0,0,0,0,4.00,TE,0,0,46,3,0,0,0,0,1,2010
18,0,0,Kellen Winslow,Cle,0,0,0,0,0,0,3.00,TE,0,0,32,4,0,0,0,0,1,2010
19,0,0,Delanie Walker,@Sea,0,0,0,0,0,0,3.00,TE,0,0,27,3,0,1,0,10,1,2010
20,0,0,Daniel Graham,@Jax,0,0,0,0,0,0,3.00,TE,0,0,36,2,0,0,0,0,1,2010
21,0,0,Tony Gonzalez,@Pit,0,0,0,0,0,0,3.00,TE,0,0,35,2,0,0,0,0,1,2010
22,0,0,Brent Celek,GB,0,0,0,0,0,0,3.00,TE,0,0,32,2,0,0,0,0,1,2010
23,0,0,John Carlson,SF,0,0,0,0,0,0,3.00,TE,0,0,36,3,0,0,0,0,1,2010
24,0,0,Jason Witten,@Was,0,0,0,0,0,0,2.00,TE,0,0,27,3,0,0,0,0,1,2010
25,0,0,Jeremy Shockey,Min,0,0,0,0,0,0,2.00,TE,0,0,23,3,0,0,0,0,1,2010
26,0,1,Greg Olsen,Det,0,0,0,0,0,0,2.00,TE,0,0,37,4,0,0,0,0,1,2010
27,0,0,Randy McMichael,@KC,0,0,0,0,0,0,2.00,TE,0,0,28,2,0,0,0,0,1,2010
28,0,0,Benjamin Watson,@TB,0,0,0,0,0,0,1.00,TE,0,0,16,3,0,1,0,-1,1,2010
29,0,0,Craig Stevens,Oak,0,0,0,0,0,0,1.00,TE,0,0,18,2,0,0,0,0,1,2010
30,0,0,Dante Rosario,@NYG,0,0,0,0,0,0,1.00,TE,0,0,14,2,0,0,0,0,1,2010
31,0,0,Justin Peelle,@Pit,0,0,0,0,0,0,1.00,TE,0,0,11,2,0,0,0,0,1,2010
32,0,0,Cameron Morrah,SF,0,0,0,0,0,0,1.00,TE,0,0,11,1,0,0,0,0,1,2010
33,0,0,Dustin Keller,Bal,0,0,0,0,0,0,1.00,TE,0,0,13,2,0,0,0,0,1,2010
34,0,0,Daniel Fells,Ari,0,0,0,0,0,0,1.00,TE,0,0,15,4,0,0,0,0,1,2010
35,0,0,Kevin Boss,Car,0,0,0,0,0,0,1.00,TE,0,0,11,1,0,0,0,0,1,2010
36,0,0,Travis Beckum,Car,0,0,0,0,0,0,1.00,TE,0,0,11,2,0,0,0,0,1,2010
37,0,0,Billy Bajema,Ari,0,0,0,0,0,0,1.00,TE,0,0,18,3,0,0,0,0,1,2010
38,0,0,David Thomas,Min,0,0,0,0,0,0,0.00,TE,0,0,3,2,0,0,0,0,1,2010
39,0,0,Jerramy Stevens,Cle,0,0,0,0,0,0,0.00,TE,0,0,8,1,0,0,0,0,1,2010
40,0,0,Stephen Spach,@Stl,0,0,0,0,0,0,0.00,TE,0,0,0,1,0,0,0,0,1,2010
41,0,0,Brandon Pettigrew,@Chi,0,0,0,0,0,0,0.00,TE,0,0,6,1,0,0,0,0,1,2010
42,0,0,Brandon Myers,@Ten,0,0,0,0,0,0,0.00,TE,0,0,5,1,0,0,0,0,1,2010
43,0,0,Zach Miller,Den,0,0,0,0,0,0,0.00,TE,0,0,8,2,0,0,0,0,1,2010
44,0,0,Jim Kleinsasser,@NO,0,0,0,0,0,0,0.00,TE,0,0,6,1,0,0,0,0,1,2010
45,0,0,Michael Hoomanawanui,Ari,0,0,0,0,0,0,0.00,TE,0,0,8,1,0,0,0,0,1,2010
46,0,0,Dan Gronkowski,@Jax,0,0,0,0,0,0,0.00,TE,0,0,2,1,0,0,0,0,1,2010
47,0,0,Jeff Dugan,@NO,0,0,0,0,0,0,0.00,TE,0,0,8,1,0,0,0,0,1,2010
48,0,0,Owen Daniels,Ind,0,0,0,0,0,0,0.00,TE,0,0,9,1,0,0,0,0,1,2010
49,0,0,Nate Byham,@Sea,0,0,0,0,0,0,0.00,TE,0,0,5,1,0,0,0,0,1,2010
50,0,0,Martellus Bennett,@Was,0,0,0,0,0,0,0.00,TE,0,0,7,1,0,0,0,0,1,2010
51,0,0,Dustin Keller,NE,0,0,0,0,0,0,17.00,TE,0,1,115,7,0,0,0,0,2,2010
52,0,0,Antonio Gates,Jax,0,0,0,0,0,0,17.00,TE,0,2,57,5,0,0,0,0,2,2010
53,0,0,Dallas Clark,NYG,0,0,0,0,0,0,14.00,TE,0,1,83,5,0,0,0,0,2,2010
54,0,0,Chris Cooley,Hou,0,0,0,0,0,0,12.00,TE,0,1,64,3,0,0,0,0,2,2010
55,0,0,Brandon Pettigrew,Phi,0,0,0,0,0,0,10.00,TE,0,0,108,7,0,0,0,0,2,2010
56,0,0,Aaron Hernandez,@NYJ,0,0,0,0,0,0,10.00,TE,0,0,101,6,0,0,0,0,2,2010
57,0,0,Jermichael Finley,Buf,0,0,0,0,0,0,10.00,TE,0,0,103,4,0,0,0,0,2,2010
58,0,0,Greg Olsen,@Dal,0,0,0,0,0,0,9.00,TE,0,1,39,1,0,0,0,0,2,2010
59,0,0,Vernon Davis,NO,0,0,0,0,0,0,9.00,TE,1,0,78,4,0,0,0,0,2,2010
60,0,0,Kellen Winslow,@Car,0,0,0,0,0,0,8.00,TE,0,0,83,4,0,0,0,0,2,2010
61,0,0,Visanthe Shiancoe,Mia,0,0,0,0,0,0,8.00,TE,0,0,86,6,0,0,0,0,2,2010
62,0,0,David Thomas,@SF,0,0,0,0,0,0,7.00,TE,0,1,10,3,0,0,0,0,2,2010
63,0,0,Marcedes Lewis,@SD,0,0,0,0,0,0,7.00,TE,0,0,70,5,0,0,0,0,2,2010
64,0,0,Benjamin Watson,KC,0,0,0,0,0,0,6.00,TE,0,0,62,4,0,0,0,0,2,2010
65,0,0,Fred Davis,Hou,0,0,0,0,0,0,6.00,TE,0,0,62,1,0,0,0,0,2,2010
66,0,0,Jason Witten,Chi,0,0,0,0,0,0,5.00,TE,0,0,51,5,0,0,0,0,2,2010
67,0,0,Tony Moeaki,@Cle,0,0,0,0,0,0,5.00,TE,0,0,58,5,0,0,0,0,2,2010
68,0,0,Dante Rosario,TB,0,0,0,0,0,0,4.00,TE,0,0,47,3,0,0,0,0,2,2010
69,0,0,Zach Miller,Stl,0,0,0,0,0,0,4.00,TE,0,0,49,3,0,0,0,0,2,2010
70,0,0,John Carlson,@Den,0,0,0,0,0,0,4.00,TE,0,0,48,5,0,0,0,0,2,2010
71,0,0,Martellus Bennett,Chi,0,0,0,0,0,0,4.00,TE,0,0,45,7,0,0,0,0,2,2010
72,0,0,Jeremy Shockey,@SF,0,0,0,0,0,0,3.00,TE,0,0,37,3,0,0,0,0,2,2010
73,0,0,Todd Heap,@Cin,0,0,0,0,0,0,3.00,TE,0,0,35,4,0,0,0,0,2,2010
74,0,0,Daniel Fells,@Oak,0,0,0,0,0,0,3.00,TE,0,0,36,1,0,0,0,0,2,2010
75,0,0,Bo Scaife,Pit,0,0,0,0,0,0,2.00,TE,0,0,20,3,0,0,0,0,2,2010
76,0,0,Jim Kleinsasser,Mia,0,0,0,0,0,0,2.00,TE,0,0,20,1,0,0,0,0,2,2010
77,0,0,Joel Dreessen,@Was,0,0,0,0,0,0,2.00,TE,0,0,28,1,0,0,0,0,2,2010
78,0,0,Owen Daniels,@Was,0,0,0,0,0,0,2.00,TE,0,0,24,2,0,0,0,0,2,2010
79,0,0,Brent Celek,@Det,0,0,0,0,0,0,2.00,TE,0,0,27,3,0,0,0,0,2,2010
80,0,1,Delanie Walker,NO,0,0,0,0,0,0,1.00,TE,0,0,26,2,0,0,0,0,2,2010
81,0,0,Jonathan Stupar,@GB,0,0,0,0,0,0,1.00,TE,0,0,14,2,0,0,0,0,2,2010
82,0,0,Ben Patrick,@Atl,0,0,0,0,0,0,1.00,TE,0,0,11,1,0,0,0,0,2,2010
83,0,0,Garrett Mills,@Det,0,0,0,0,0,0,1.00,TE,0,0,14,1,0,0,0,0,2,2010
84,0,0,Rob Gronkowski,@NYJ,0,0,0,0,0,0,1.00,TE,0,0,14,1,0,0,0,0,2,2010
85,0,0,Jermaine Gresham,Bal,0,0,0,0,0,0,1.00,TE,0,0,15,3,0,0,0,0,2,2010
86,0,0,Tony Gonzalez,Ari,0,0,0,0,0,0,1.00,TE,0,0,19,2,0,0,0,0,2,2010
87,0,0,Ed Dickson,@Cin,0,0,0,0,0,0,1.00,TE,0,0,17,1,0,0,0,0,2,2010
88,0,0,Billy Bajema,@Oak,0,0,0,0,0,0,1.00,TE,0,0,13,1,0,0,0,0,2,2010
89,0,0,Craig Stevens,Pit,0,0,0,0,0,0,0.00,TE,0,0,9,1,0,0,0,0,2,2010
90,0,0,Tony Scheffler,Phi,0,0,0,0,0,0,0.00,TE,0,0,5,1,0,0,0,0,2,2010
91,0,0,Dennis Pitta,@Cin,0,0,0,0,0,0,0.00,TE,0,0,1,1,0,0,0,0,2,2010
92,0,0,Bear Pascoe,@Ind,0,0,0,0,0,0,0.00,TE,0,0,7,1,0,0,0,0,2,2010
93,0,0,Heath Miller,@Ten,0,0,0,0,0,0,0.00,TE,0,0,3,2,0,0,0,0,2,2010
94,0,0,Donald Lee,Buf,0,0,0,0,0,0,0.00,TE,0,0,-1,1,0,0,0,0,2,2010
95,0,0,Reggie Kelly,Bal,0,0,0,0,0,0,0.00,TE,0,0,9,1,0,0,0,0,2,2010
96,0,0,Daniel Graham,Sea,0,0,0,0,0,0,0.00,TE,0,0,6,2,0,0,0,0,2,2010
97,0,0,Jared Cook,Pit,0,0,0,0,0,0,0.00,TE,0,0,5,1,0,0,0,0,2,2010
98,0,0,Nate Byham,NO,0,0,0,0,0,0,0.00,TE,0,0,6,1,0,0,0,0,2,2010
99,0,0,Travis Beckum,@Ind,0,0,0,0,0,0,0.00,TE,0,0,1,1,0,0,0,0,2,2010
100,0,0,Dustin Keller,@Mia,0,0,0,0,0,0,21.00,TE,0,2,98,6,0,0,0,0,3,2010
101,0,0,Tony Gonzalez,@NO,0,0,0,0,0,0,17.00,TE,0,1,110,8,0,0,0,0,3,2010
102,0,0,Antonio Gates,@Sea,0,0,0,0,0,0,16.00,TE,0,1,109,7,0,0,0,0,3,2010
103,0,0,Jeremy Shockey,Atl,0,0,0,0,0,0,13.00,TE,0,1,78,8,0,0,0,0,3,2010
104,0,0,Tony Scheffler,@Min,0,0,0,0,0,0,12.00,TE,0,1,60,7,0,0,0,0,3,2010
105,0,0,Greg Olsen,GB,0,0,0,0,0,0,12.00,TE,0,1,64,5,0,0,0,0,3,2010
106,0,0,Zach Miller,@Ari,0,0,0,0,0,0,12.00,TE,0,1,64,4,0,0,0,0,3,2010
107,0,0,John Carlson,SD,0,0,0,0,0,0,12.00,TE,0,1,61,5,0,0,0,0,3,2010
108,0,0,Jermichael Finley,@Chi,0,0,0,0,0,0,11.00,TE,0,0,115,9,0,0,0,0,3,2010
109,0,0,Benjamin Watson,@Bal,0,0,0,0,0,0,10.00,TE,0,1,47,5,0,0,0,0,3,2010
110,0,0,Tony Moeaki,SF,0,0,0,0,0,0,10.00,TE,0,1,44,4,0,0,0,0,3,2010
111,0,0,Rob Gronkowski,Buf,0,0,0,0,0,0,10.00,TE,0,1,43,3,0,0,0,0,3,2010
112,0,0,Daniel Fells,Was,0,0,0,0,0,0,8.00,TE,0,1,22,3,0,0,0,0,3,2010
113,0,0,Kevin Boss,Ten,0,0,0,0,0,0,8.00,TE,0,0,88,3,0,0,0,0,3,2010
114,0,0,Aaron Hernandez,Buf,0,0,0,0,0,0,7.00,TE,0,0,65,6,0,1,0,13,3,2010
115,0,0,Anthony Fasano,NYJ,0,0,0,0,0,0,7.00,TE,0,1,14,2,0,0,0,0,3,2010
116,0,0,Jason Witten,@Hou,0,0,0,0,0,0,5.00,TE,0,0,56,7,0,0,0,0,3,2010
117,0,0,Jermaine Gresham,@Car,0,0,0,0,0,0,5.00,TE,0,0,59,4,0,0,0,0,3,2010
118,0,0,Chris Cooley,@Stl,0,0,0,0,0,0,5.00,TE,0,0,53,5,0,0,0,0,3,2010
119,0,0,Brandon Pettigrew,@Min,0,0,0,0,0,0,4.00,TE,0,0,44,6,0,0,0,0,3,2010
120,0,0,Todd Heap,Cle,0,0,0,0,0,0,4.00,TE,0,0,46,4,0,0,0,0,3,2010
121,0,0,Dallas Clark,@Den,0,0,0,0,0,0,4.00,TE,0,0,44,5,0,0,0,0,3,2010
122,0,0,Brent Celek,@Jax,0,0,0,0,0,0,4.00,TE,0,0,42,4,0,0,0,0,3,2010
123,0,0,Kellen Winslow,Pit,0,0,0,0,0,0,2.00,TE,0,0,24,3,0,0,0,0,3,2010
124,0,0,David Thomas,Atl,0,0,0,0,0,0,2.00,TE,0,0,24,3,0,0,0,0,3,2010
125,0,0,Jonathan Stupar,@NE,0,0,0,0,0,0,2.00,TE,0,0,27,3,0,0,0,0,3,2010
126,0,0,Jerramy Stevens,Pit,0,0,0,0,0,0,2.00,TE,0,0,22,1,0,0,0,0,3,2010
127,0,0,Bo Scaife,@NYG,0,0,0,0,0,0,2.00,TE,0,0,23,2,0,0,0,0,3,2010
128,0,0,Ben Patrick,Oak,0,0,0,0,0,0,2.00,TE,0,0,29,2,0,0,0,0,3,2010
129,0,0,Heath Miller,@TB,0,0,0,0,0,0,2.00,TE,0,0,25,2,0,0,0,0,3,2010
130,0,0,Randy McMichael,@Sea,0,0,0,0,0,0,2.00,TE,0,0,28,1,0,0,0,0,3,2010
131,0,0,Vernon Davis,@KC,0,0,0,0,0,0,2.00,TE,0,0,22,3,0,0,0,0,3,2010
132,0,0,Owen Daniels,Dal,0,0,0,0,0,0,2.00,TE,0,0,27,3,0,0,0,0,3,2010
133,0,0,Martellus Bennett,@Hou,0,0,0,0,0,0,2.00,TE,0,0,26,3,0,0,0,0,3,2010
134,0,0,Travis Beckum,Ten,0,0,0,0,0,0,2.00,TE,0,0,23,2,0,0,0,0,3,2010
135,0,0,Dante Rosario,Cin,0,0,0,0,0,0,1.00,TE,0,0,12,2,0,0,0,0,3,2010
136,0,0,Fendi Onobun,Was,0,0,0,0,0,0,1.00,TE,0,0,15,2,0,0,0,0,3,2010
137,0,0,Marcedes Lewis,Phi,0,0,0,0,0,0,1.00,TE,0,0,15,3,0,0,0,0,3,2010
138,0,0,Jim Kleinsasser,Det,0,0,0,0,0,0,1.00,TE,0,0,17,2,0,0,0,0,3,2010
139,0,0,Jeff King,Cin,0,0,0,0,0,0,1.00,TE,0,0,13,1,0,0,0,0,3,2010
140,0,0,Jeff Dugan,Det,0,0,0,0,0,0,1.00,TE,0,0,10,1,0,0,0,0,3,2010
141,0,0,Joel Dreessen,Dal,0,0,0,0,0,0,1.00,TE,0,0,18,1,0,0,0,0,3,2010
142,0,0,Fred Davis,@Stl,0,0,0,0,0,0,1.00,TE,0,0,11,2,0,0,0,0,3,2010
143,0,0,Desmond Clark,GB,0,0,0,0,0,0,1.00,TE,0,0,12,1,0,0,0,0,3,2010
144,0,0,Delanie Walker,@KC,0,0,0,0,0,0,0.00,TE,0,0,6,1,0,0,0,0,3,2010
145,0,0,Visanthe Shiancoe,Det,0,0,0,0,0,0,0.00,TE,0,0,7,1,0,0,0,0,3,2010
146,0,0,Brandon Myers,@Ari,0,0,0,0,0,0,0.00,TE,0,0,4,1,0,0,0,0,3,2010
147,0,0,Zach Miller,Phi,0,0,0,0,0,0,0.00,TE,0,0,7,1,0,0,0,0,3,2010
148,0,0,Dan Gronkowski,Ind,0,0,0,0,0,0,0.00,TE,0,0,2,1,0,0,0,0,3,2010
149,0,0,Daniel Graham,Ind,0,0,0,0,0,0,0.00,TE,0,0,9,3,0,0,0,0,3,2010
150,0,0,Brody Eldridge,@Den,0,0,0,0,0,0,0.00,TE,0,0,8,1,0,0,0,0,3,2010
151,0,0,Nate Byham,@KC,0,0,0,0,0,0,0.00,TE,0,0,9,1,0,0,0,0,3,2010
152,0,0,Antonio Gates,Ari,0,0,0,0,0,0,26.00,TE,0,2,144,7,0,0,0,0,4,2010
153,0,0,Zach Miller,Hou,0,0,0,0,0,0,18.00,TE,0,1,122,11,0,0,0,0,4,2010
154,0,0,Dustin Keller,@Buf,0,0,0,0,0,0,14.00,TE,0,2,28,4,0,0,0,0,4,2010
155,0,0,Joel Dreessen,@Oak,0,0,0,0,0,0,13.00,TE,0,1,73,5,0,0,0,0,4,2010
156,0,0,Dallas Clark,@Jax,0,0,0,0,0,0,12.00,TE,0,1,68,7,0,0,0,0,4,2010
157,0,0,Brandon Pettigrew,@GB,0,0,0,0,0,0,9.00,TE,0,0,91,8,0,0,0,0,4,2010
158,0,0,Jermichael Finley,Det,0,0,0,0,0,0,9.00,TE,0,1,36,4,0,0,0,0,4,2010
159,0,0,Vernon Davis,@Atl,0,0,0,0,0,0,9.00,TE,0,1,36,4,0,0,0,0,4,2010
160,0,0,Chris Cooley,@Phi,0,0,0,0,0,0,9.00,TE,0,1,37,2,0,0,0,0,4,2010
161,0,0,Evan Moore,Cin,0,0,0,0,0,0,8.00,TE,0,1,24,1,0,0,0,0,4,2010
162,0,0,Marcedes Lewis,Ind,0,0,0,0,0,0,8.00,TE,0,1,22,2,0,0,0,0,4,2010
163,0,0,Brent Celek,Was,0,0,0,0,0,0,8.00,TE,0,1,27,3,0,0,0,0,4,2010
164,0,0,Benjamin Watson,Cin,0,0,0,0,0,0,6.00,TE,0,0,60,6,0,0,0,0,4,2010
165,0,0,Tony Scheffler,@GB,0,0,0,0,0,0,6.00,TE,0,0,63,6,0,0,0,0,4,2010
166,0,0,David Martin,NYJ,0,0,0,0,0,0,6.00,TE,0,1,4,1,0,0,0,0,4,2010
167,0,0,Anthony Fasano,NE,0,0,0,0,0,0,6.00,TE,0,0,67,5,0,0,0,0,4,2010
168,0,0,Jeremy Shockey,Car,0,0,0,0,0,0,5.00,TE,0,0,58,6,0,0,0,0,4,2010
169,0,0,David Thomas,Car,0,0,0,0,0,0,4.00,TE,0,0,42,5,0,0,0,0,4,2010
170,0,0,Tony Gonzalez,SF,0,0,0,0,0,0,4.00,TE,0,0,41,7,0,0,0,0,4,2010
171,0,0,Greg Olsen,@NYG,0,0,0,0,0,0,3.00,TE,0,0,39,5,0,0,0,0,4,2010
172,0,0,Heath Miller,Bal,0,0,0,0,0,0,3.00,TE,0,0,32,2,0,0,0,0,4,2010
173,0,0,Todd Heap,@Pit,0,0,0,0,0,0,3.00,TE,0,0,35,3,0,0,0,0,4,2010
