,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1584,20,0,1,1,Dan Bailey,Jets,6.0,K,1,3,3,2011,1
1610,46,0,3,2,Dan Bailey,49ers,9.0,K,2,3,3,2011,1
1628,64,0,6,6,Dan Bailey,Redskins,18.0,K,3,0,0,2011,0
1668,104,0,3,3,Dan Bailey,Lions,12.0,K,4,3,3,2011,0
1726,162,0,3,3,Dan Bailey,Patriots,10.0,K,6,1,1,2011,1
1754,190,1,2,2,Dan Bailey,Rams,12.0,K,7,4,4,2011,0
1798,234,0,0,0,Dan Bailey,Eagles,1.0,K,8,1,1,2011,1
1805,241,0,3,3,Dan Bailey,Seahawks,11.0,K,9,2,2,2011,0
1836,272,0,3,3,Dan Bailey,Bills,14.0,K,10,5,5,2011,0
1869,305,0,2,2,Dan Bailey,Redskins,9.0,K,11,3,3,2011,1
1913,349,0,2,2,Dan Bailey,Dolphins,8.0,K,12,2,2,2011,0
1937,373,1,4,2,Dan Bailey,Cardinals,9.0,K,13,1,1,2011,1
1968,404,0,3,2,Dan Bailey,Giants,10.0,K,14,4,4,2011,0
2011,447,0,1,1,Dan Bailey,Buccaneers,7.0,K,15,4,4,2011,1
2055,491,0,0,0,Dan Bailey,Eagles,1.0,K,16,1,1,2011,0
2088,524,0,1,0,Dan Bailey,Giants,2.0,K,17,2,2,2011,1
