Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,Anthony Fasano,@NE,0,0,0,0,0,0,2.0,TE,0,0,21,3,0,0,0,0,15,2015
0,0,Cameron Brate,@Stl,0,0,0,0,0,0,2.0,TE,0,0,20,3,0,0,0,0,15,2015
0,0,Luke Willson,Cle,0,0,0,0,0,0,1.0,TE,0,0,17,2,0,0,0,0,15,2015
0,0,Clive Walford,GB,0,0,0,0,0,0,1.0,TE,0,0,10,2,0,0,0,0,15,2015
0,0,Heath Miller,Den,0,0,0,0,0,0,1.0,TE,0,0,12,3,0,0,0,0,15,2015
0,0,Vance McDonald,Cin,0,0,0,0,0,0,1.0,TE,0,0,10,1,0,0,0,0,15,2015
0,0,James Hanna,NYJ,0,0,0,0,0,0,1.0,TE,0,0,17,1,0,0,0,0,15,2015
0,0,Ladarius Green,Mia,0,0,0,0,0,0,1.0,TE,0,0,13,2,0,0,0,0,15,2015
0,0,Chris Gragg,@Was,0,0,0,0,0,0,1.0,TE,0,0,16,1,0,0,0,0,15,2015
0,0,Coby Fleener,Hou,0,0,0,0,0,0,1.0,TE,0,0,12,1,0,0,0,0,15,2015
0,0,Owen Daniels,@Pit,0,0,0,0,0,0,1.0,TE,0,0,14,2,0,0,0,0,15,2015
0,0,Michael Williams,Ten,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,15,2015
0,0,Craig Stevens,@NE,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,15,2015
0,0,Dion Sims,@SD,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,15,2015
0,0,Richard Rodgers,@Oak,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,15,2015
0,0,Justin Perillo,@Oak,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,15,2015
0,0,Rob Housler,@Min,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,15,2015
0,0,Michael Hoomanawanui,Det,0,0,0,0,0,0,0.0,TE,0,0,0,0,0,1,0,0,15,2015
0,0,Ryan Hewitt,@SF,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,15,2015
0,0,Cooper Helfet,Cle,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,15,2015
0,0,Vernon Davis,@Pit,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,15,2015
0,0,Kellen Davis,@Dal,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,15,2015
0,0,Jerome Cunningham,Car,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,15,2015
0,0,Jordan Cameron,@SD,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,15,2015
0,0,Dwayne Allen,Hou,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,1,0,1,15,2015
0,0,Jordan Reed,@Phi,0,0,0,0,0,0,24.0,TE,0,2,129,9,0,0,0,0,16,2015
0,0,Austin Seferian-Jenkins,Chi,0,0,0,0,0,0,12.0,TE,0,1,60,2,0,0,0,0,16,2015
0,0,Vance McDonald,@Det,0,0,0,0,0,0,12.0,TE,0,1,61,5,0,0,0,0,16,2015
0,0,Kyle Rudolph,NYG,0,0,0,0,0,0,11.0,TE,0,1,53,2,0,0,0,0,16,2015
0,1,Zach Ertz,Was,0,0,0,0,0,0,11.0,TE,0,0,122,13,0,0,0,0,16,2015
0,0,Travis Kelce,Cle,0,0,0,0,0,0,10.0,TE,0,1,43,6,0,0,0,0,16,2015
0,0,Rob Gronkowski,@NYJ,0,0,0,0,0,0,8.0,TE,0,0,86,4,0,0,0,0,16,2015
0,0,Michael Hoomanawanui,Jax,0,0,0,0,0,0,7.0,TE,0,1,17,1,0,0,0,0,16,2015
0,0,Owen Daniels,Cin,0,0,0,0,0,0,7.0,TE,0,0,70,5,0,0,0,0,16,2015
0,0,Zach Miller,@TB,0,0,0,0,0,0,6.0,TE,0,0,69,7,0,0,0,0,16,2015
0,0,Delanie Walker,Hou,0,0,0,0,0,0,5.0,TE,0,0,59,9,0,0,0,0,16,2015
0,0,Greg Olsen,@Atl,0,0,0,0,0,0,4.0,TE,0,0,40,4,0,0,0,0,16,2015
0,0,Heath Miller,@Bal,0,0,0,0,0,0,4.0,TE,0,0,49,5,0,0,0,0,16,2015
0,0,Tyler Kroft,@Den,0,0,0,0,0,0,4.0,TE,0,0,46,4,0,0,0,0,16,2015
0,0,Cooper Helfet,Stl,0,0,0,0,0,0,4.0,TE,0,0,43,4,0,0,0,0,16,2015
0,0,Eric Ebron,SF,0,0,0,0,0,0,4.0,TE,0,0,49,4,0,0,0,0,16,2015
0,0,Cameron Brate,Chi,0,0,0,0,0,0,4.0,TE,0,0,46,1,0,0,0,0,16,2015
0,0,Gary Barnidge,@KC,0,0,0,0,0,0,4.0,TE,0,0,47,3,0,0,0,0,16,2015
0,0,Jordan Cameron,Ind,0,0,0,0,0,0,3.0,TE,0,0,34,3,0,0,0,0,16,2015
0,0,Clive Walford,SD,0,0,0,0,0,0,2.0,TE,0,0,22,1,0,0,0,0,16,2015
0,0,Will Tye,@Min,0,0,0,0,0,0,2.0,TE,0,0,28,3,0,0,0,0,16,2015
0,0,Jacob Tamme,Car,0,0,0,0,0,0,2.0,TE,0,0,29,4,0,0,0,0,16,2015
0,0,Matt LaCosse,@Min,0,0,0,0,0,0,2.0,TE,0,0,22,3,0,0,0,0,16,2015
0,0,Clay Harbor,@NO,0,0,0,0,0,0,2.0,TE,1,0,7,1,0,0,0,0,16,2015
0,0,Ladarius Green,@Oak,0,0,0,0,0,0,2.0,TE,0,0,27,2,0,0,0,0,16,2015
0,0,Anthony Fasano,Hou,0,0,0,0,0,0,2.0,TE,0,0,21,2,0,0,0,0,16,2015
0,0,Jerome Cunningham,@Min,0,0,0,0,0,0,2.0,TE,0,0,21,2,0,0,0,0,16,2015
0,0,Jason Witten,@Buf,0,0,0,0,0,0,1.0,TE,0,0,12,1,0,0,0,0,16,2015
0,0,Maxx Williams,Pit,0,0,0,0,0,0,1.0,TE,0,0,16,2,0,0,0,0,16,2015
0,0,Julius Thomas,@NO,0,0,0,0,0,0,1.0,TE,0,0,12,2,0,0,0,0,16,2015
0,0,Lee Smith,SD,0,0,0,0,0,0,1.0,TE,0,0,17,1,0,0,0,0,16,2015
0,0,Andrew Quarless,@Ari,0,0,0,0,0,0,1.0,TE,0,0,17,2,0,0,0,0,16,2015
0,0,Marcedes Lewis,@NO,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,16,2015
0,0,Josh Hill,Jax,0,0,0,0,0,0,1.0,TE,0,0,12,2,0,0,0,0,16,2015
0,0,James Hanna,@Buf,0,0,0,0,0,0,1.0,TE,0,0,10,1,0,0,0,0,16,2015
0,0,Ryan Griffin,@Ten,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,16,2015
0,0,Chris Gragg,Dal,0,0,0,0,0,0,1.0,TE,0,0,19,2,0,0,0,0,16,2015
0,0,Antonio Gates,@Oak,0,0,0,0,0,0,1.0,TE,0,0,11,2,0,0,0,0,16,2015
0,0,Coby Fleener,@Mia,0,0,0,0,0,0,1.0,TE,0,0,13,2,0,0,0,0,16,2015
0,0,Jim Dray,@KC,0,0,0,0,0,0,1.0,TE,0,0,18,1,0,0,0,0,16,2015
0,0,Brent Celek,Was,0,0,0,0,0,0,1.0,TE,0,0,18,1,0,0,0,0,16,2015
0,0,Benjamin Watson,Jax,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,16,2015
0,0,Luke Stocker,Chi,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,16,2015
0,0,Craig Stevens,Hou,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,16,2015
0,0,Dion Sims,Ind,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,16,2015
0,0,Richard Rodgers,@Ari,0,0,0,0,0,0,0.0,TE,0,0,2,1,0,0,0,0,16,2015
0,0,John Phillips,@Oak,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,16,2015
0,0,Jesse James,@Bal,0,0,0,0,0,0,0.0,TE,0,0,3,1,0,0,0,0,16,2015
0,0,Jermaine Gresham,GB,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,16,2015
0,0,Virgil Green,Cin,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,16,2015
0,0,C.J. Fiedorowicz,@Ten,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,16,2015
0,0,Jack Doyle,@Mia,0,0,0,0,0,0,0.0,TE,0,0,7,2,0,0,0,0,16,2015
0,0,Jared Cook,@Sea,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,16,2015
0,1,David Johnson,@Oak,0,0,0,0,0,0,-1.0,TE,0,0,4,1,0,0,0,0,16,2015
0,0,Zach Ertz,@NYG,0,0,0,0,0,0,15.0,TE,0,0,152,9,0,0,0,0,17,2015
0,0,Coby Fleener,Ten,0,0,0,0,0,0,14.0,TE,0,1,88,7,0,0,0,0,17,2015
0,0,Delanie Walker,@Ind,0,0,0,0,0,0,12.0,TE,0,0,94,9,0,1,0,36,17,2015
0,0,Will Tye,Phi,0,0,0,0,0,0,12.0,TE,0,1,67,5,0,0,0,0,17,2015
0,0,Jason Witten,Was,0,0,0,0,0,0,11.0,TE,0,1,58,6,0,0,0,0,17,2015
0,0,Benjamin Watson,@Atl,0,0,0,0,0,0,11.0,TE,0,1,59,6,0,0,0,0,17,2015
0,0,Richard Rodgers,Min,0,0,0,0,0,0,11.0,TE,0,1,59,7,0,0,0,0,17,2015
0,0,Tyler Eifert,Bal,0,0,0,0,0,0,11.0,TE,0,1,51,4,0,0,0,0,17,2015
0,0,Tony Moeaki,NO,0,0,0,0,0,0,10.0,TE,0,1,47,2,0,0,0,0,17,2015
0,0,Antonio Gates,@Den,0,0,0,0,0,0,9.0,TE,0,1,34,3,0,0,0,0,17,2015
0,0,Eric Ebron,@Chi,0,0,0,0,0,0,8.0,TE,0,1,25,5,0,0,0,0,17,2015
0,0,Chase Coffman,@Ari,0,0,0,0,0,0,8.0,TE,0,1,29,4,0,0,0,0,17,2015
0,0,Heath Miller,@Cle,0,0,0,0,0,0,7.0,TE,0,1,18,3,0,0,0,0,17,2015
0,0,Demetrius Harris,Oak,0,0,0,0,0,0,7.0,TE,0,1,15,1,0,0,0,0,17,2015
0,0,Jacob Tamme,NO,0,0,0,0,0,0,6.0,TE,0,0,61,4,0,0,0,0,17,2015
0,0,Jordan Cameron,NE,0,0,0,0,0,0,6.0,TE,0,1,6,2,0,0,0,0,17,2015
0,0,Gary Barnidge,Pit,0,0,0,0,0,0,6.0,TE,0,0,66,8,0,0,0,0,17,2015
0,0,Maxx Williams,@Cin,0,0,0,0,0,0,5.0,TE,0,0,53,6,0,0,0,0,17,2015
0,0,Clive Walford,@KC,0,0,0,0,0,0,4.0,TE,0,0,46,4,0,0,0,0,17,2015
0,0,Dion Sims,NE,0,0,0,0,0,0,4.0,TE,0,0,40,3,0,0,0,0,17,2015
0,0,Austin Seferian-Jenkins,@Car,0,0,0,0,0,0,4.0,TE,0,0,48,3,0,0,0,0,17,2015
0,0,Jordan Reed,@Dal,0,0,0,0,0,0,4.0,TE,0,0,45,4,0,0,0,0,17,2015
0,0,Marcedes Lewis,@Hou,0,0,0,0,0,0,4.0,TE,0,0,45,1,0,0,0,0,17,2015
0,0,Cooper Helfet,@Ari,0,0,0,0,0,0,4.0,TE,0,0,42,4,0,0,0,0,17,2015
0,0,Vance McDonald,Stl,0,0,0,0,0,0,3.0,TE,0,0,37,3,0,0,0,0,17,2015
0,0,Lance Kendricks,@SF,0,0,0,0,0,0,3.0,TE,0,0,37,5,0,0,0,0,17,2015
0,0,Jermaine Gresham,Sea,0,0,0,0,0,0,3.0,TE,0,0,36,2,0,0,0,0,17,2015
0,0,Brent Celek,@NYG,0,0,0,0,0,0,3.0,TE,0,0,38,2,0,0,0,0,17,2015
0,0,James Hanna,Was,0,0,0,0,0,0,2.0,TE,0,0,28,3,0,0,0,0,17,2015
0,0,Ryan Griffin,Jax,0,0,0,0,0,0,2.0,TE,0,0,27,3,0,0,0,0,17,2015
0,0,Julius Thomas,@Hou,0,0,0,0,0,0,1.0,TE,0,0,12,2,0,0,0,0,17,2015
0,0,Mychal Rivera,@KC,0,0,0,0,0,0,1.0,TE,0,0,12,2,0,0,0,0,17,2015
0,0,Greg Olsen,TB,0,0,0,0,0,0,1.0,TE,0,0,16,2,0,0,0,0,17,2015
0,0,Travis Kelce,Oak,0,0,0,0,0,0,1.0,TE,0,0,10,1,0,0,0,0,17,2015
0,0,Rob Housler,Det,0,0,0,0,0,0,1.0,TE,0,0,18,2,0,0,0,0,17,2015
0,0,Cory Harkey,@SF,0,0,0,0,0,0,1.0,TE,0,0,12,1,0,0,0,0,17,2015
0,0,Clay Harbor,@Hou,0,0,0,0,0,0,1.0,TE,0,0,18,1,0,0,0,0,17,2015
0,0,Rob Gronkowski,@Mia,0,0,0,0,0,0,1.0,TE,0,0,18,2,0,0,0,0,17,2015
0,0,Virgil Green,SD,0,0,0,0,0,0,1.0,TE,0,0,14,1,0,0,0,0,17,2015
0,0,C.J. Fiedorowicz,Jax,0,0,0,0,0,0,1.0,TE,0,0,14,2,0,0,0,0,17,2015
0,0,Owen Daniels,SD,0,0,0,0,0,0,1.0,TE,0,0,15,1,0,0,0,0,17,2015
0,0,Cameron Brate,@Car,0,0,0,0,0,0,1.0,TE,0,0,10,1,0,0,0,0,17,2015
0,0,Levine Toilolo,NO,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,17,2015
0,0,Luke Stocker,@Car,0,0,0,0,0,0,0.0,TE,0,0,3,1,0,0,0,0,17,2015
0,0,Troy Niklas,Sea,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,17,2015
0,0,Michael Hoomanawanui,@Atl,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,17,2015
0,0,Josh Hill,@Atl,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,17,2015
0,0,Darren Fells,Sea,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,17,2015
0,0,Rhett Ellison,@GB,0,0,0,0,0,0,0.0,TE,0,0,-2,1,0,0,0,0,17,2015
0,0,Jack Doyle,Ten,0,0,0,0,0,0,0.0,TE,0,0,3,1,0,0,0,0,17,2015
0,0,Ed Dickson,TB,0,0,0,0,0,0,0.0,TE,0,0,0,2,0,0,0,0,17,2015
0,0,Trey Burton,@NYG,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,17,2015
0,0,Blake Bell,Stl,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,17,2015
0,0,Scott Chandler,@KC,0,0,0,0,0,0,18.0,TE,0,2,63,5,0,0,0,0,1,2011
0,0,Aaron Hernandez,@Mia,0,0,0,0,0,0,16.0,TE,0,1,103,7,0,0,0,0,1,2011
0,0,Rob Gronkowski,@Mia,0,0,0,0,0,0,14.0,TE,0,1,86,6,0,0,0,0,1,2011
0,0,Jeff King,Car,0,0,0,0,0,0,12.0,TE,0,1,61,2,0,0,0,0,1,2011
0,0,Dustin Keller,Dal,0,0,0,0,0,0,12.0,TE,0,1,61,5,0,0,0,0,1,2011
0,0,Jason Witten,@NYJ,0,0,0,0,0,0,11.0,TE,0,0,110,6,0,0,0,0,1,2011
0,0,Jermaine Gresham,@Cle,0,0,0,0,0,0,11.0,TE,0,1,58,6,0,0,0,0,1,2011
0,0,Jimmy Graham,@GB,0,0,0,0,0,0,11.0,TE,0,1,56,4,0,0,0,0,1,2011
0,0,Ed Dickson,Pit,0,0,0,0,0,0,11.0,TE,0,1,59,5,0,0,0,0,1,2011
0,0,Benjamin Watson,Cin,0,0,0,0,0,0,10.0,TE,0,1,45,3,0,0,0,0,1,2011
0,0,Fred Davis,NYG,0,0,0,0,0,0,10.0,TE,0,0,105,5,0,0,0,0,1,2011
0,0,Evan Moore,Cin,0,0,0,0,0,0,9.0,TE,0,1,35,3,0,0,0,0,1,2011
0,0,Anthony Fasano,NE,0,0,0,0,0,0,8.0,TE,0,0,82,5,0,0,0,0,1,2011
0,0,Tony Scheffler,@TB,0,0,0,0,0,0,7.0,TE,0,1,11,1,0,1,0,5,1,2011
0,0,Greg Olsen,@Ari,0,0,0,0,0,0,7.0,TE,0,0,78,4,0,0,0,0,1,2011
0,0,Tony Gonzalez,@Chi,0,0,0,0,0,0,7.0,TE,0,0,72,5,0,0,0,0,1,2011
0,0,Antonio Gates,Min,0,0,0,0,0,0,7.0,TE,0,0,74,8,0,0,0,0,1,2011
0,0,Kellen Winslow,Det,0,0,0,0,0,0,6.0,TE,0,0,66,6,0,0,0,0,1,2011
0,0,Matt Spaeth,Atl,0,0,0,0,0,0,6.0,TE,0,1,7,2,0,0,0,0,1,2011
0,0,Jeremy Shockey,@Ari,0,0,0,0,0,0,5.0,TE,0,0,51,3,0,0,0,0,1,2011
0,0,Brandon Pettigrew,@TB,0,0,0,0,0,0,5.0,TE,0,0,57,4,0,0,0,0,1,2011
0,0,Jermichael Finley,NO,0,0,0,0,0,0,5.0,TE,0,0,53,3,0,0,0,0,1,2011
0,0,Jake Ballard,@Was,0,0,0,0,0,0,5.0,TE,0,0,59,2,0,0,0,0,1,2011
0,0,Dennis Pitta,Pit,0,0,0,0,0,0,4.0,TE,0,0,45,2,0,0,0,0,1,2011
0,0,Heath Miller,@Bal,0,0,0,0,0,0,4.0,TE,0,0,42,3,0,0,0,0,1,2011
0,0,Todd Heap,Car,0,0,0,0,0,0,4.0,TE,0,0,40,2,0,0,0,0,1,2011
0,0,Vernon Davis,Sea,0,0,0,0,0,0,4.0,TE,0,0,47,5,0,0,0,0,1,2011
0,0,Daniel Fells,Oak,0,0,0,0,0,0,3.0,TE,0,0,32,3,0,0,0,0,1,2011
0,0,Dallas Clark,@Hou,0,0,0,0,0,0,3.0,TE,0,0,39,4,0,0,0,0,1,2011
0,0,Leonard Pope,Buf,0,0,0,0,0,0,2.0,TE,0,0,24,3,0,0,0,0,1,2011
0,0,Randy McMichael,Min,0,0,0,0,0,0,2.0,TE,0,0,20,3,0,0,0,0,1,2011
0,0,Marcedes Lewis,Ten,0,0,0,0,0,0,2.0,TE,0,0,28,2,0,0,0,0,1,2011
0,0,Joel Dreessen,Ind,0,0,0,0,0,0,2.0,TE,0,0,21,1,0,0,0,0,1,2011
0,0,Kellen Davis,Atl,0,0,0,0,0,0,2.0,TE,0,0,23,2,0,0,0,0,1,2011
0,0,Chris Cooley,NYG,0,0,0,0,0,0,2.0,TE,0,0,21,2,0,0,0,0,1,2011
0,0,James Casey,Ind,0,0,0,0,0,0,2.0,TE,0,0,29,3,0,0,0,0,1,2011
0,0,Billy Bajema,Phi,0,0,0,0,0,0,2.0,TE,0,0,21,2,0,0,0,0,1,2011
0,0,John Phillips,@NYJ,0,0,0,0,0,0,1.0,TE,0,0,19,2,0,0,0,0,1,2011
0,0,Jake O'Connell,Buf,0,0,0,0,0,0,1.0,TE,0,0,15,1,0,0,0,0,1,2011
0,0,Brandon Myers,@Den,0,0,0,0,0,0,1.0,TE,0,0,10,2,0,0,0,0,1,2011
0,0,Zach Miller,@SF,0,0,0,0,0,0,1.0,TE,0,0,19,2,0,0,0,0,1,2011
0,0,Anthony McCoy,@SF,0,0,0,0,0,0,1.0,TE,0,0,12,2,0,0,0,0,1,2011
0,0,Lance Kendricks,Phi,0,0,0,0,0,0,1.0,TE,0,0,18,1,0,0,0,0,1,2011
0,0,Owen Daniels,Ind,0,0,0,0,0,0,1.0,TE,0,0,12,1,0,0,0,0,1,2011
0,0,Brent Celek,@Stl,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,1,2011
0,0,Delanie Walker,Sea,0,0,0,0,0,0,0.0,TE,0,0,-1,1,0,0,0,0,1,2011
0,0,Craig Stevens,@Jax,0,0,0,0,0,0,0.0,TE,0,0,2,1,0,0,0,0,1,2011
0,0,Tom Crabtree,NO,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,1,2011
0,0,Jared Cook,@Jax,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,1,2011
0,0,Rob Gronkowski,SD,0,0,0,0,0,0,20.0,TE,0,2,86,4,0,0,0,0,2,2011
0,0,Tony Gonzalez,Phi,0,0,0,0,0,0,20.0,TE,0,2,83,7,0,0,0,0,2,2011
0,0,Dustin Keller,Jax,0,0,0,0,0,0,16.0,TE,0,1,101,6,0,0,0,0,2,2011
0,0,Fred Davis,Ari,0,0,0,0,0,0,14.0,TE,0,1,86,6,0,0,0,0,2,2011
0,0,Aaron Hernandez,SD,0,0,0,0,0,0,12.0,TE,0,1,62,7,0,0,0,0,2,2011
0,0,Jason Witten,@SF,0,0,0,0,0,0,10.0,TE,0,0,102,7,0,0,0,0,2,2011
0,0,Delanie Walker,Dal,0,0,0,0,0,0,9.0,TE,0,1,38,2,0,0,0,0,2,2011
0,0,Tony Scheffler,KC,0,0,0,0,0,0,9.0,TE,0,1,36,1,0,0,0,0,2,2011
0,0,Jeff King,@Was,0,0,0,0,0,0,9.0,TE,0,1,36,2,0,0,0,0,2,2011
0,0,Dallas Clark,Cle,0,0,0,0,0,0,9.0,TE,0,1,32,4,0,0,0,0,2,2011
0,0,Owen Daniels,@Mia,0,0,0,0,0,0,8.0,TE,0,1,25,3,0,0,0,0,2,2011
0,0,Evan Moore,@Ind,0,0,0,0,0,0,7.0,TE,0,1,16,1,0,0,0,0,2,2011
0,0,Jimmy Graham,Chi,0,0,0,0,0,0,7.0,TE,0,0,79,6,0,0,0,0,2,2011
0,0,Scott Chandler,Oak,0,0,0,0,0,0,7.0,TE,0,1,16,2,0,0,0,0,2,2011
0,0,Jermichael Finley,@Car,0,0,0,0,0,0,6.0,TE,0,0,68,5,0,0,0,0,2,2011
0,0,Jeremy Shockey,GB,0,0,0,0,0,0,5.0,TE,0,0,56,3,0,0,0,0,2,2011
0,0,Kellen Winslow,@Min,0,0,0,0,0,0,4.0,TE,0,0,44,4,0,0,0,0,2,2011
0,0,Brent Celek,@Atl,0,0,0,0,0,0,4.0,TE,0,0,43,4,0,0,0,0,2,2011
0,0,Greg Olsen,GB,0,0,0,0,0,0,3.0,TE,0,0,34,1,0,0,0,0,2,2011
0,0,Jared Cook,Bal,0,0,0,0,0,0,3.0,TE,0,0,37,2,0,0,0,0,2,2011
0,0,Visanthe Shiancoe,TB,0,0,0,0,0,0,2.0,TE,0,0,28,3,0,0,0,0,2,2011
0,0,Dennis Pitta,@Ten,0,0,0,0,0,0,2.0,TE,0,0,24,2,0,0,0,0,2,2011
0,0,Zach Miller,@NYJ,0,0,0,0,0,0,2.0,TE,0,0,28,3,0,0,0,0,2,2011
0,0,Lance Kendricks,@NYG,0,0,0,0,0,0,2.0,TE,0,0,26,1,0,0,0,0,2,2011
0,0,Ed Dickson,@Ten,0,0,0,0,0,0,2.0,TE,0,0,25,2,0,0,0,0,2,2011
0,0,Benjamin Watson,@Ind,0,0,0,0,0,0,1.0,TE,0,0,16,2,0,0,0,0,2,2011
0,0,Luke Stocker,@Min,0,0,0,0,0,0,1.0,TE,0,0,17,1,0,0,0,0,2,2011
0,0,Alex Smith,@Ind,0,0,0,0,0,0,1.0,TE,0,0,19,3,0,0,0,0,2,2011
0,0,Kyle Rudolph,TB,0,0,0,0,0,0,1.0,TE,0,0,15,1,0,0,0,0,2,2011
0,0,Brandon Myers,@Buf,0,0,0,0,0,0,1.0,TE,0,0,16,2,0,0,0,0,2,2011
0,0,Zach Miller,@Pit,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,2,2011
0,0,Heath Miller,Sea,0,0,0,0,0,0,1.0,TE,0,0,16,1,0,0,0,0,2,2011
0,0,Vernon Davis,Dal,0,0,0,0,0,0,1.0,TE,0,0,18,2,0,0,0,0,2,2011
0,0,Jake Ballard,Stl,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,2,2011
0,0,Julius Thomas,Cin,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,2,2011
0,0,David Thomas,Chi,0,0,0,0,0,0,0.0,TE,0,0,1,1,0,0,0,0,2,2011
0,0,Craig Stevens,Bal,0,0,0,0,0,0,0.0,TE,0,0,1,1,0,0,0,0,2,2011
0,0,Leonard Pope,@Det,0,0,0,0,0,0,0.0,TE,0,0,9,2,0,0,0,0,2,2011
0,0,John Phillips,@SF,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,2,2011
0,0,Brandon Pettigrew,KC,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,2,2011
0,0,Matthew Mulligan,Jax,0,0,0,0,0,0,0.0,TE,0,0,8,2,0,0,0,0,2,2011
0,0,Randy McMichael,@NE,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,2,2011
0,0,Anthony McCoy,@Pit,0,0,0,0,0,0,0.0,TE,0,0,9,2,0,0,0,0,2,2011
0,0,Michael Hoomanawanui,@NYG,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,2,2011
0,0,Will Heller,KC,0,0,0,0,0,0,0.0,TE,0,0,2,1,0,0,0,0,2,2011
0,0,Todd Heap,@Was,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,2,2011
0,0,Jermaine Gresham,@Den,0,0,0,0,0,0,0.0,TE,0,0,8,2,0,0,0,0,2,2011
0,0,Daniel Fells,Cin,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,2,2011
0,0,Brody Eldridge,Cle,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,2,2011
0,0,Joel Dreessen,@Mia,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,2,2011
0,0,Jermichael Finley,@Chi,0,0,0,0,0,0,26.0,TE,0,3,85,7,0,0,0,0,3,2011
0,0,Rob Gronkowski,@Buf,0,0,0,0,0,0,22.0,TE,0,2,109,7,0,0,0,0,3,2011
0,0,James Casey,@NO,0,0,0,0,0,0,19.0,TE,0,1,126,5,0,1,0,11,3,2011
0,0,Jimmy Graham,Hou,0,0,0,0,0,0,16.0,TE,0,1,100,4,0,0,0,0,3,2011
0,0,Greg Olsen,Jax,0,0,0,0,0,0,13.0,TE,1,1,57,7,0,0,0,0,3,2011
0,0,Owen Daniels,@NO,0,0,0,0,0,0,13.0,TE,0,1,76,5,0,0,0,0,3,2011
0,0,Brandon Pettigrew,@Min,0,0,0,0,0,0,11.0,TE,0,0,112,11,0,0,0,0,3,2011
0,0,Vernon Davis,@Cin,0,0,0,0,0,0,11.0,TE,0,0,114,8,0,1,0,-2,3,2011
0,0,Leonard Pope,@SD,0,0,0,0,0,0,9.0,TE,0,1,32,3,0,0,0,0,3,2011
0,0,Kellen Davis,GB,0,0,0,0,0,0,9.0,TE,0,1,32,1,0,0,0,0,3,2011
0,0,Dustin Keller,@Oak,0,0,0,0,0,0,8.0,TE,0,0,87,5,0,0,0,0,3,2011
0,0,Heath Miller,@Ind,0,0,0,0,0,0,7.0,TE,0,0,71,5,0,0,0,0,3,2011
0,0,Tony Gonzalez,@TB,0,0,0,0,0,0,7.0,TE,0,1,18,2,0,0,0,0,3,2011
0,0,Scott Chandler,NE,0,0,0,0,0,0,7.0,TE,0,1,10,2,0,0,0,0,3,2011
