,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
2057,2012.0,1,Rams,0.0,0.0,3.0,Lions,346.0,27.0,14.0,DST,83.0,1.0,0.0,429.0,1.0,1.0
2103,2012.0,2,Rams,0.0,0.0,3.0,Redskins,346.0,27.0,14.0,DST,83.0,1.0,0.0,429.0,1.0,1.0
2135,2012.0,3,Rams,0.5,0.0,2.0,Bears,271.5,27.5,9.5,DST,129.5,1.0,0.0,401.0,0.5,0.5
2152,2012.0,4,Rams,0.3333333333333333,0.0,1.6666666666666667,Seahawks,238.0,26.0,8.0,DST,120.66666666666667,1.3333333333333333,0.0,358.6666666666667,0.3333333333333333,0.6666666666666666
2175,2012.0,5,Rams,0.25,0.0,2.0,Cardinals,213.5,22.75,9.75,DST,135.25,1.5,0.0,348.75,0.25,0.5
2220,2012.0,6,Rams,0.2,0.2,1.6,Dolphins,218.2,18.8,12.0,DST,117.2,3.0,0.0,335.4,0.2,0.4
2252,2012.0,7,Rams,0.16666666666666666,0.16666666666666666,1.3333333333333333,Packers,207.83333333333334,18.5,11.166666666666666,DST,103.66666666666667,3.0,0.0,311.5,0.16666666666666666,0.5
2283,2012.0,8,Rams,0.14285714285714285,0.14285714285714285,1.1428571428571428,Patriots,225.57142857142858,20.142857142857142,10.0,DST,98.85714285714286,3.0,0.0,324.42857142857144,0.14285714285714285,0.42857142857142855
2328,2012.0,10,Rams,0.125,0.125,1.0,49ers,237.5,23.25,8.75,DST,105.5,2.625,0.0,343.0,0.125,0.375
2360,2012.0,11,Rams,0.1111111111111111,0.1111111111111111,0.8888888888888888,Jets,228.66666666666666,23.333333333333332,8.444444444444445,DST,114.11111111111111,2.888888888888889,0.0,342.77777777777777,0.1111111111111111,0.4444444444444444
2369,2012.0,12,Rams,0.2,0.1,0.8,Cardinals,222.3,23.7,8.2,DST,115.1,2.9,0.0,337.4,0.1,0.4
2401,2012.0,13,Rams,0.18181818181818182,0.09090909090909091,1.0909090909090908,49ers,229.45454545454547,23.09090909090909,9.818181818181818,DST,111.36363636363636,2.8181818181818183,0.0,340.8181818181818,0.2727272727272727,0.45454545454545453
2436,2012.0,14,Rams,0.16666666666666666,0.16666666666666666,1.0,Bills,226.25,22.25,10.666666666666666,DST,114.41666666666667,2.8333333333333335,0.08333333333333333,340.6666666666667,0.3333333333333333,0.4166666666666667
2493,2012.0,15,Rams,0.15384615384615385,0.23076923076923078,1.0,Min,225.76923076923077,21.46153846153846,11.076923076923077,DST,110.3076923076923,3.0,0.07692307692307693,336.0769230769231,0.3076923076923077,0.46153846153846156
2497,2012.0,16,Rams,0.14285714285714285,0.21428571428571427,0.9285714285714286,Buccaneers,217.42857142857142,22.5,10.428571428571429,DST,117.64285714285714,2.9285714285714284,0.07142857142857142,335.07142857142856,0.2857142857142857,0.42857142857142855
2540,2012.0,17,Rams,0.13333333333333333,0.26666666666666666,1.1333333333333333,Seahawks,226.2,21.866666666666667,11.6,DST,115.13333333333334,3.066666666666667,0.06666666666666667,341.3333333333333,0.3333333333333333,0.4666666666666667
