,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,69,69,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,2.0,WR,0,0,21,3,0,0,0,0,1,2017,22,22,0,1,1,Panthers,171,23,5.0,DST,116,0.0,0,49ers,287,0
1,176,176,0,0,Marquise Goodwin,Steelers,0,0,0,0,0,0,2.0,WR,0,0,26,3,0,0,0,0,2,2017,42,42,0,1,0,Vikings,146,9,11.0,DST,91,2.0,0,Steelers,237,0
2,176,176,0,0,Marquise Goodwin,Steelers,0,0,0,0,0,0,2.0,WR,0,0,26,3,0,0,0,0,2,2017,43,43,0,0,1,49ers,89,9,11.0,DST,159,2.0,0,Steelers,248,0
3,270,270,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,6.0,WR,0,0,62,2,0,0,0,0,3,2017,86,86,0,2,0,Rams,292,41,4.0,DST,126,0.0,0,49ers,418,0
4,435,435,0,0,Marquise Goodwin,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,18,1,0,0,0,0,4,2017,107,107,0,0,1,49ers,210,15,9.0,DST,95,3.0,0,Cardinals,305,0
5,469,469,0,0,Marquise Goodwin,Colts,0,0,0,0,0,0,11.0,WR,0,0,116,5,0,0,0,0,5,2017,151,151,0,0,0,49ers,336,23,3.0,DST,66,2.0,0,Colts,402,0
6,624,624,0,0,Marquise Goodwin,Redskins,0,0,0,0,0,0,2.0,WR,0,0,26,2,0,1,0,6,6,2017,177,177,0,0,1,49ers,250,24,6.0,DST,85,3.0,0,Redskins,335,0
7,690,690,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,8.0,WR,0,0,80,4,0,0,0,0,7,2017,211,211,0,0,0,Cowboys,236,40,0.0,DST,265,0.0,0,49ers,501,0
8,895,895,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,6.0,WR,0,0,68,2,0,0,0,0,9,2017,254,254,0,1,1,Cardinals,201,20,8.0,DST,167,0.0,0,49ers,368,0
9,968,968,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,15.0,WR,0,1,83,1,0,1,0,18,10,2017,281,281,0,1,0,Giants,260,21,6.0,DST,114,3.0,0,49ers,374,0
10,1205,1205,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,7.0,WR,0,0,78,4,0,0,0,0,12,2017,347,347,0,0,1,Steelers,228,24,3.0,DST,90,0.0,0,49ers,318,0
11,1311,1311,0,0,Marquise Goodwin,Bears,0,0,0,0,0,0,9.0,WR,0,0,99,8,0,0,0,0,13,2017,359,359,0,0,1,49ers,278,15,14.0,DST,110,2.0,0,Bears,388,1
