,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,141,141,0,0,Elijah McGuire,Raiders,0,0,0,0,0,0,2.0,RB,0,0,7,1,0,6,0,29,2,2017,40,40,0,2,0,Jets,145,20,12.0,DST,126,4.0,0,Raiders,271,0
1,224,224,0,1,Elijah McGuire,Jets,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,7,0,34,3,2017,63,63,0,0,2,Dolphins,195,6,17.0,DST,30,3.0,0,Jets,225,0
2,268,268,0,0,Elijah McGuire,Jets,0,0,0,0,0,0,18.0,RB,0,0,38,2,0,10,1,93,4,2017,110,110,0,0,1,Jaguars,136,20,7.0,DST,175,1.0,0,Jets,311,0
3,401,401,0,0,Elijah McGuire,Browns,0,0,0,0,0,0,3.0,RB,0,0,10,2,0,11,0,20,5,2017,141,141,0,0,1,Jets,178,17,9.0,DST,34,3.0,0,Browns,212,0
4,481,481,0,0,Elijah McGuire,Jets,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,10,0,22,6,2017,180,180,0,1,1,Patriots,257,24,5.0,DST,118,0.0,0,Jets,375,0
5,584,584,0,0,Elijah McGuire,Dolphins,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,3,0,7,7,2017,196,196,0,1,1,Jets,180,28,7.0,DST,92,3.0,0,Dolphins,272,0
6,655,655,0,0,Elijah McGuire,Jets,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,2,8,2017,228,228,0,2,0,Falcons,246,25,6.0,DST,140,1.0,0,Jets,386,0
7,699,699,0,0,Elijah McGuire,Jets,0,0,0,0,0,0,3.0,RB,0,0,9,1,0,13,0,30,9,2017,243,243,0,3,0,Bills,244,21,14.0,DST,63,7.0,0,Jets,307,0
8,767,767,0,0,Elijah McGuire,Buccaneers,0,0,0,0,0,0,5.0,RB,0,0,36,4,0,8,0,22,10,2017,266,266,0,1,1,Jets,219,10,17.0,DST,56,6.0,0,Buccaneers,275,0
9,939,939,0,0,Elijah McGuire,Jets,0,0,0,0,0,0,3.0,RB,0,0,13,1,0,5,0,21,12,2017,346,346,0,0,0,Panthers,154,35,3.0,DST,145,3.0,0,Jets,299,0
10,1019,1019,0,0,Elijah McGuire,Jets,0,0,0,0,0,0,4.0,RB,0,0,0,0,1,5,0,20,13,2017,379,379,0,0,0,Chiefs,362,31,2.0,DST,112,2.0,0,Jets,474,0
