,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
61,61,61.0,0.0,0.0,TJ Jones,Lions,0.0,0.0,0.0,0.0,0.0,0.0,3.0,WR,0.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,1,2017.0
267,267,61.0,0.0,0.0,TJ Jones,Lions,0.0,0.0,0.0,0.0,0.0,0.0,3.0,WR,0.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,3,2017.0
383,383,164.0,0.0,0.0,TJ Jones,Vikings,0.0,0.0,0.0,0.0,0.0,0.0,4.5,WR,0.0,0.0,47.5,2.5,0.0,0.0,0.0,0.0,4,2017.0
537,537,237.0,0.0,0.0,TJ Jones,Lions,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,WR,0.3333333333333333,0.0,42.666666666666664,2.6666666666666665,0.0,0.0,0.0,0.0,5,2017.0
611,611,312.0,0.0,0.0,TJ Jones,Saints,0.0,0.0,0.0,0.0,0.0,0.0,3.75,WR,0.25,0.0,35.0,2.5,0.0,0.0,0.0,0.0,6,2017.0
792,792,371.8,0.0,0.0,TJ Jones,Lions,0.0,0.0,0.0,0.0,0.0,0.0,3.6,WR,0.2,0.0,34.6,2.6,0.0,0.0,0.0,0.0,8,2017.0
926,926,441.8333333333333,0.0,0.0,TJ Jones,Packers,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,WR,0.16666666666666666,0.0,43.5,2.8333333333333335,0.0,0.0,0.0,0.0,9,2017.0
1060,1060,511.0,0.0,0.0,TJ Jones,Lions,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.14285714285714285,0.0,41.42857142857143,2.7142857142857144,0.0,0.0,0.0,0.0,10,2017.0
1107,1107,579.625,0.0,0.0,TJ Jones,Bears,0.0,0.0,0.0,0.0,0.0,0.0,3.5,WR,0.125,0.0,36.5,2.5,0.0,0.0,0.0,0.0,11,2017.0
