,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
39,39,39,0,0,Sammy Watkins,Rams,0,0,0,0,0,0,5.0,WR,0,0,58,5,0,0,0,0,1,2017
155,155,155,0,0,Sammy Watkins,Rams,0,0,0,0,0,0,3.0,WR,0,0,30,2,0,0,0,0,2,2017
223,223,223,0,0,Sammy Watkins,49ers,0,0,0,0,0,0,22.0,WR,0,2,106,6,0,0,0,0,3,2017
425,425,425,0,0,Sammy Watkins,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,17,1,0,0,0,0,4,2017
636,636,636,0,0,Sammy Watkins,Jaguars,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,6,2017
701,701,701,0,0,Sammy Watkins,Rams,0,0,0,0,0,0,4.0,WR,0,0,42,3,0,0,0,0,7,2017
875,875,875,0,0,Sammy Watkins,Giants,0,0,0,0,0,0,12.0,WR,0,1,67,1,0,0,0,0,9,2017
981,981,981,0,0,Sammy Watkins,Rams,0,0,0,0,0,0,10.0,WR,0,1,41,2,0,0,0,0,10,2017
1117,1117,1117,0,0,Sammy Watkins,Vikings,0,0,0,0,0,0,3.0,WR,0,0,36,3,0,0,0,0,11,2017
1183,1183,1183,0,0,Sammy Watkins,Rams,0,0,0,0,0,0,14.0,WR,0,1,82,4,0,0,0,0,12,2017
1307,1307,1307,0,0,Sammy Watkins,Cardinals,0,0,0,0,0,0,9.0,WR,0,1,38,3,0,0,0,0,13,2017
