,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
2634,25,0,1,1,Matt Prater,Steelers,5.0,K,1,2,2,2012,0
2672,63,0,0,0,Matt Prater,Falcons,3.0,K,2,3,3,2012,1
2679,70,1,3,3,Matt Prater,Texans,13.0,K,3,2,2,2012,0
2710,101,1,3,3,Matt Prater,Raiders,15.0,K,4,4,4,2012,0
2760,151,0,0,0,Matt Prater,Patriots,3.0,K,5,3,3,2012,1
2789,180,0,0,0,Matt Prater,Chargers,5.0,K,6,5,5,2012,1
2830,221,0,2,2,Matt Prater,Saints,10.0,K,8,4,4,2012,0
2863,254,0,1,1,Matt Prater,Bengals,7.0,K,9,4,4,2012,1
2885,276,1,3,2,Matt Prater,Panthers,12.0,K,10,4,4,2012,1
2917,308,0,4,3,Matt Prater,Chargers,12.0,K,11,3,3,2012,0
2963,354,0,3,1,Matt Prater,Chiefs,5.0,K,12,2,2,2012,1
2990,381,0,2,1,Matt Prater,Buccaneers,7.0,K,13,4,4,2012,0
3007,398,0,4,4,Matt Prater,Raiders,14.0,K,14,2,2,2012,1
3044,435,0,3,2,Matt Prater,Ravens,10.0,K,15,4,4,2012,1
3073,464,0,2,2,Matt Prater,Browns,10.0,K,16,4,4,2012,0
3109,500,0,1,1,Matt Prater,Chiefs,8.0,K,17,5,5,2012,0
