,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
66,66,66,0,0,James Conner,Browns,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,4,0,11,1,2017
168,168,168,0,0,James Conner,Steelers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,9,2,2017
323,323,323,0,0,James Conner,Ravens,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,4,0,26,4,2017
433,433,433,0,0,James Conner,Steelers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,3,0,9,5,2017
491,491,491,0,0,James Conner,Chiefs,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,2,0,14,6,2017
573,573,573,0,0,James Conner,Steelers,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,3,0,19,7,2017
658,658,658,0,0,James Conner,Lions,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,1,8,2017
803,803,803,0,0,James Conner,Colts,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,1,0,12,10,2017
877,877,877,0,0,James Conner,Steelers,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,5,0,12,11,2017
1050,1050,1050,0,0,James Conner,Bengals,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,3,0,12,13,2017
