,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
172,2013,5,Colt McCoy,0,0,Texans,0,0,0,0,0,0,0.0,QB,0,0,0,0,0,3,0,-3,0
268,2013,8,Colt McCoy,0,0,Jaguars,0,1,1,0,0,13,0.0,QB,0,0,0,0,0,0,0,0,1
512,2013,15,Colt McCoy,0,0,Buccaneers,0,0,0,0,0,0,0.0,QB,0,0,0,0,0,3,0,-3,1
1167,2015,17,Colt McCoy,0,0,Cowboys,0,11,7,0,1,128,11.0,QB,0,0,0,0,0,3,0,-3,1
1669,2012,14,Colt McCoy,0,0,Chiefs,0,0,0,0,0,0,0.0,QB,0,0,0,0,0,2,0,-2,0
1735,2012,16,Colt McCoy,0,0,Broncos,0,17,9,0,1,79,10.0,QB,0,0,0,0,0,2,0,17,1
2028,2014,7,Colt McCoy,0,0,Titans,0,12,11,0,1,128,11.0,QB,0,0,0,0,0,2,0,3,0
2058,2014,8,Colt McCoy,0,0,Cowboys,0,30,25,1,0,299,16.0,QB,0,0,0,0,0,7,1,16,1
2205,2014,13,Colt McCoy,0,1,Colts,0,47,31,0,3,392,33.0,QB,0,0,0,0,0,3,0,12,1
2266,2014,14,Colt McCoy,0,0,Rams,0,32,20,2,0,199,4.0,QB,0,0,0,0,0,2,0,11,0
2303,2014,15,Colt McCoy,0,0,Giants,0,7,4,0,0,39,3.0,QB,0,0,0,0,0,2,0,24,1
2403,2011,1,Colt McCoy,0,0,Bengals,0,40,19,1,2,213,19.0,QB,0,0,-5,1,0,3,0,11,0
2445,2011,2,Colt McCoy,0,0,Colts,0,32,22,0,1,211,15.0,QB,0,0,0,0,0,3,0,10,1
2471,2011,3,Colt McCoy,0,0,Dolphins,0,39,19,1,2,210,18.0,QB,0,0,0,0,0,2,0,-2,0
2510,2011,4,Colt McCoy,0,0,Titans,0,61,40,1,1,350,19.0,QB,0,0,0,0,0,4,0,16,0
2567,2011,6,Colt McCoy,0,1,Raiders,0,45,21,0,2,215,20.0,QB,0,0,0,0,0,4,0,16,1
2611,2011,7,Colt McCoy,0,0,Seahawks,0,35,20,1,0,178,7.0,QB,0,0,0,0,0,9,0,29,0
2635,2011,8,Colt McCoy,0,1,49ers,0,34,22,1,1,241,15.0,QB,0,0,0,0,0,8,0,30,1
2676,2011,9,Colt McCoy,0,0,Texans,0,22,14,1,1,146,9.0,QB,0,0,0,0,0,3,0,6,1
2705,2011,10,Colt McCoy,0,0,Rams,0,27,20,0,0,218,8.0,QB,0,0,0,0,0,4,0,4,0
2742,2011,11,Colt McCoy,0,0,Jaguars,0,24,17,1,1,199,13.0,QB,0,0,0,0,0,5,0,27,0
2765,2011,12,Colt McCoy,0,0,Bengals,0,34,16,1,2,151,19.0,QB,0,0,0,0,0,6,0,38,1
2815,2011,13,Colt McCoy,0,0,Ravens,0,35,17,1,1,192,12.0,QB,0,0,0,0,0,4,0,12,0
2860,2011,14,Colt McCoy,0,0,Steelers,0,35,18,2,0,209,5.0,QB,0,0,0,0,0,6,0,15,1
3187,2010,6,Colt McCoy,0,0,Steelers,0,33,23,2,1,281,15.0,QB,0,0,0,0,0,4,0,22,1
3233,2010,7,Colt McCoy,0,0,Saints,0,16,9,0,0,74,3.0,QB,0,0,13,1,0,5,0,-5,1
3285,2010,9,Colt McCoy,0,0,Patriots,0,19,14,0,0,174,14.0,QB,0,0,0,0,0,3,1,20,0
3324,2010,10,Colt McCoy,0,0,Jets,0,31,18,0,1,205,15.0,QB,0,0,0,0,0,4,0,11,0
3359,2010,11,Colt McCoy,0,0,Jaguars,0,28,17,1,1,241,16.0,QB,0,0,0,0,0,4,0,39,1
3493,2010,15,Colt McCoy,0,0,Bengals,0,25,19,0,2,243,21.0,QB,0,0,0,0,0,0,0,0,1
3551,2010,16,Colt McCoy,0,0,Ravens,0,29,15,3,0,149,2.0,QB,0,0,0,0,0,4,0,30,0
3580,2010,17,Colt McCoy,0,0,Steelers,0,41,20,3,1,209,9.0,QB,0,0,0,0,0,4,0,19,0
