,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1027,2014,1,Eagles,1,1,0,Jaguars,242,17,17.0,DST,64,3.0,0,306,1,0
1075,2014,2,Eagles,0,1,1,Colts,172,27,5.0,DST,169,0.0,0,341,0,1
1106,2014,3,Eagles,0,0,1,Redskins,427,34,8.0,DST,84,0.0,0,511,1,0
1120,2014,4,Eagles,1,0,1,49ers,189,26,27.0,DST,218,4.0,0,407,3,1
1147,2014,5,Eagles,1,3,0,Rams,341,28,24.0,DST,125,4.0,0,466,2,0
1178,2014,6,Eagles,0,1,0,Giants,168,0,20.0,DST,86,8.0,0,254,0,0
1262,2014,8,Eagles,0,1,0,Cardinals,329,24,3.0,DST,71,0.0,0,400,0,1
1284,2014,9,Eagles,0,0,1,Texans,182,21,7.0,DST,118,4.0,0,300,0,1
1292,2014,10,Eagles,0,2,3,Panthers,215,21,32.0,DST,102,9.0,0,317,2,0
1339,2014,11,Eagles,2,0,0,Packers,365,53,5.0,DST,110,1.0,0,475,0,1
1349,2014,12,Eagles,0,2,1,Titans,299,24,18.0,DST,52,5.0,0,351,1,0
1381,2014,13,Eagles,0,1,2,Cowboys,174,10,17.0,DST,93,4.0,0,267,0,1
1426,2014,14,Eagles,0,2,0,Seahawks,252,24,7.0,DST,188,2.0,0,440,0,0
1463,2014,15,Eagles,0,1,0,Cowboys,249,38,5.0,DST,115,3.0,0,364,0,0
1493,2014,16,Eagles,0,1,1,Redskins,205,27,7.0,DST,100,2.0,0,305,0,1
1519,2014,17,Eagles,1,0,1,Giants,429,26,11.0,DST,76,0.0,0,505,1,1
