,50+,Points,FGA,Week,XPM,XPA,Year,Away Games,FGM,Name,Opponent,Position
1604,0.0,121.0,9.0,2,4.0,4.0,2011,0.0,9.0,Olindo Mare,Packers,K
1605,0.0,100.0,9.0,2,1.0,1.0,2011,1.0,9.0,Mike Nugent,Broncos,K
1606,0.0,100.0,16.0,2,1.0,1.0,2011,0.0,9.0,Graham Gano,Cardinals,K
1607,0.0,100.0,9.0,2,1.0,1.0,2011,1.0,9.0,Josh Brown,Giants,K
1608,0.0,81.0,4.0,2,9.0,9.0,2011,0.0,4.0,Stephen Gostkowski,Chargers,K
1609,0.0,81.0,4.0,2,9.0,9.0,2011,1.0,4.0,Phil Dawson,Colts,K
1610,0.0,81.0,9.0,2,9.0,9.0,2011,1.0,4.0,Dan Bailey,49ers,K
1611,0.0,64.0,4.0,2,4.0,4.0,2011,0.0,4.0,Ryan Longwell,Buccaneers,K
1612,0.0,64.0,4.0,2,25.0,25.0,2011,0.0,1.0,Rian Lindell,Raiders,K
1613,1.0,64.0,1.0,2,9.0,9.0,2011,0.0,1.0,David Akers,Cowboys,K
1614,0.0,49.0,4.0,2,16.0,16.0,2011,1.0,1.0,Alex Henery,Falcons,K
1615,0.0,49.0,4.0,2,1.0,1.0,2011,1.0,4.0,Robbie Gould,Saints,K
1616,0.0,49.0,4.0,2,1.0,1.0,2011,1.0,4.0,Billy Cundiff,Titans,K
1617,0.0,49.0,16.0,2,1.0,1.0,2011,0.0,4.0,Dan Carpenter,Texans,K
1618,0.0,36.0,4.0,2,9.0,9.0,2011,0.0,1.0,Shaun Suisham,Seahawks,K
1619,0.0,36.0,1.0,2,9.0,9.0,2011,0.0,1.0,Matt Prater,Bengals,K
1620,0.0,36.0,1.0,2,9.0,9.0,2011,1.0,1.0,Connor Barth,Min,K
1621,1.0,25.0,1.0,2,0.0,0.0,2011,1.0,1.0,Josh Scobee,Jets,K
1622,0.0,25.0,0.0,2,25.0,25.0,2011,1.0,0.0,Sebastian Janikowski,Bills,K
1623,0.0,25.0,0.0,2,25.0,25.0,2011,0.0,0.0,Matt Bryant,Eagles,K
1624,0.0,16.0,0.0,2,16.0,16.0,2011,0.0,0.0,Lawrence Tynes,Rams,K
1625,0.0,9.0,4.0,2,0.0,0.0,2011,1.0,1.0,Ryan Succop,Lions,K
1626,0.0,9.0,0.0,2,9.0,9.0,2011,1.0,0.0,Nick Novak,Patriots,K
1627,0.0,9.0,0.0,2,9.0,9.0,2011,1.0,0.0,Jay Feely,Redskins,K
1628,0.0,324.0,36.0,3,0.0,0.0,2011,0.0,36.0,Dan Bailey,Redskins,K
1629,1.0,256.0,16.0,3,4.0,4.0,2011,1.0,16.0,Jason Hanson,Min,K
1630,0.0,225.0,16.0,3,9.0,9.0,2011,1.0,16.0,Neil Rackers,Saints,K
1631,0.0,169.0,25.0,3,16.0,16.0,2011,1.0,9.0,Billy Cundiff,Rams,K
1632,1.0,144.0,9.0,3,16.0,16.0,2011,0.0,4.0,Sebastian Janikowski,Jets,K
1633,1.0,144.0,16.0,3,1.0,1.0,2011,1.0,9.0,Graham Gano,Cowboys,K
1634,0.0,121.0,16.0,3,4.0,4.0,2011,1.0,9.0,Shaun Suisham,Colts,K
1635,0.0,121.0,9.0,3,4.0,4.0,2011,0.0,9.0,Ryan Longwell,Lions,K
1636,0.0,100.0,4.0,3,16.0,16.0,2011,0.0,4.0,Rian Lindell,Patriots,K
1637,0.0,100.0,9.0,3,1.0,1.0,2011,0.0,9.0,Alex Henery,Giants,K
1638,0.0,100.0,16.0,3,1.0,1.0,2011,1.0,9.0,Dan Carpenter,Browns,K
1639,0.0,100.0,9.0,3,1.0,1.0,2011,0.0,9.0,Connor Barth,Falcons,K
1640,1.0,81.0,4.0,3,1.0,1.0,2011,0.0,4.0,Stephen Hauschka,Cardinals,K
1641,0.0,81.0,4.0,3,9.0,9.0,2011,1.0,4.0,Mason Crosby,Bears,K
1642,1.0,81.0,4.0,3,1.0,1.0,2011,1.0,4.0,David Akers,Bengals,K
1643,0.0,64.0,4.0,3,4.0,4.0,2011,0.0,4.0,Adam Vinatieri,Steelers,K
1644,0.0,64.0,4.0,3,4.0,4.0,2011,0.0,4.0,Nick Novak,Chiefs,K
1645,0.0,49.0,1.0,3,16.0,16.0,2011,1.0,1.0,Stephen Gostkowski,Bills,K
1646,0.0,49.0,4.0,3,1.0,1.0,2011,1.0,4.0,Matt Bryant,Buccaneers,K
1647,1.0,36.0,1.0,3,1.0,1.0,2011,1.0,1.0,Josh Scobee,Panthers,K
1648,0.0,36.0,4.0,3,0.0,0.0,2011,0.0,4.0,Mike Nugent,49ers,K
1649,0.0,36.0,4.0,3,0.0,0.0,2011,0.0,4.0,Olindo Mare,Jaguars,K
1650,0.0,36.0,1.0,3,9.0,9.0,2011,0.0,1.0,John Kasay,Texans,K
1651,0.0,36.0,1.0,3,9.0,9.0,2011,1.0,1.0,Nick Folk,Raiders,K
1652,0.0,25.0,4.0,3,4.0,4.0,2011,1.0,1.0,Ryan Succop,Chargers,K
1653,0.0,25.0,1.0,3,4.0,4.0,2011,0.0,1.0,Robbie Gould,Packers,K
1654,0.0,25.0,1.0,3,4.0,4.0,2011,0.0,1.0,Phil Dawson,Dolphins,K
1655,0.0,25.0,1.0,3,4.0,4.0,2011,0.0,1.0,Rob Bironas,Broncos,K
1656,0.0,16.0,9.0,3,1.0,1.0,2011,1.0,1.0,Jay Feely,Seahawks,K
1657,0.0,9.0,0.0,3,9.0,9.0,2011,1.0,0.0,Lawrence Tynes,Eagles,K
1658,0.0,4.0,0.0,3,4.0,4.0,2011,1.0,0.0,Matt Prater,Titans,K
1659,0.0,4.0,0.0,3,0.0,0.0,2011,0.0,0.0,Brett Kern,Broncos,K
1660,0.0,1.0,0.0,3,1.0,1.0,2011,0.0,0.0,Josh Brown,Ravens,K
1661,0.0,0.0,0.0,3,0.0,0.0,2011,1.0,0.0,Matt Turk,Panthers,K
1662,0.0,0.0,0.0,3,0.0,0.0,2011,1.0,0.0,Andy Lee,Bengals,K
1663,4.0,400.0,25.0,4,1.0,1.0,2011,0.0,25.0,Ryan Succop,Min,K
1664,0.0,196.0,16.0,4,4.0,4.0,2011,0.0,16.0,Nick Novak,Dolphins,K
1665,1.0,196.0,9.0,4,9.0,9.0,2011,1.0,9.0,Matt Bryant,Seahawks,K
1666,1.0,144.0,4.0,4,16.0,16.0,2011,1.0,4.0,Jason Hanson,Cowboys,K
1667,1.0,144.0,9.0,4,1.0,1.0,2011,1.0,9.0,Dan Carpenter,Chargers,K
1668,0.0,144.0,9.0,4,9.0,9.0,2011,0.0,9.0,Dan Bailey,Lions,K
1669,0.0,121.0,9.0,4,4.0,4.0,2011,0.0,9.0,Mike Nugent,Bills,K
1670,0.0,121.0,25.0,4,4.0,4.0,2011,1.0,9.0,Olindo Mare,Bears,K
1671,0.0,121.0,25.0,4,4.0,4.0,2011,1.0,9.0,John Kasay,Jaguars,K
1672,0.0,121.0,25.0,4,4.0,4.0,2011,0.0,9.0,Alex Henery,49ers,K
1673,0.0,100.0,4.0,4,16.0,16.0,2011,0.0,4.0,Robbie Gould,Panthers,K
1674,0.0,100.0,4.0,4,16.0,16.0,2011,0.0,4.0,Billy Cundiff,Jets,K
1675,0.0,81.0,4.0,4,9.0,9.0,2011,0.0,4.0,Jay Feely,Giants,K
1676,1.0,81.0,4.0,4,1.0,1.0,2011,0.0,4.0,Phil Dawson,Titans,K
1677,0.0,64.0,4.0,4,4.0,4.0,2011,1.0,4.0,Rian Lindell,Bengals,K
1678,0.0,49.0,1.0,4,16.0,16.0,2011,1.0,1.0,Lawrence Tynes,Cardinals,K
1679,0.0,49.0,4.0,4,1.0,1.0,2011,0.0,4.0,Sebastian Janikowski,Patriots,K
1680,0.0,49.0,1.0,4,16.0,16.0,2011,1.0,1.0,Stephen Gostkowski,Raiders,K
1681,0.0,49.0,0.0,4,49.0,49.0,2011,0.0,0.0,Mason Crosby,Broncos,K
1682,0.0,49.0,1.0,4,16.0,16.0,2011,1.0,1.0,Rob Bironas,Browns,K
1683,0.0,36.0,4.0,4,9.0,9.0,2011,0.0,1.0,Connor Barth,Colts,K
1684,0.0,36.0,9.0,4,9.0,9.0,2011,1.0,1.0,David Akers,Eagles,K
1685,0.0,25.0,4.0,4,4.0,4.0,2011,1.0,1.0,Adam Vinatieri,Buccaneers,K
1686,0.0,25.0,1.0,4,4.0,4.0,2011,0.0,1.0,Neil Rackers,Steelers,K
1687,0.0,25.0,1.0,4,4.0,4.0,2011,1.0,1.0,Matt Prater,Packers,K
1688,0.0,25.0,1.0,4,4.0,4.0,2011,1.0,1.0,Ryan Longwell,Chiefs,K
1689,0.0,25.0,1.0,4,4.0,4.0,2011,1.0,1.0,Graham Gano,Rams,K
1690,0.0,25.0,1.0,4,4.0,4.0,2011,1.0,1.0,Nick Folk,Ravens,K
1691,0.0,16.0,4.0,4,1.0,1.0,2011,1.0,1.0,Shaun Suisham,Texans,K
1692,0.0,16.0,1.0,4,1.0,1.0,2011,0.0,1.0,Josh Scobee,Saints,K
1693,0.0,16.0,1.0,4,16.0,16.0,2011,0.0,0.0,Stephen Hauschka,Falcons,K
1694,0.0,16.0,1.0,4,1.0,1.0,2011,0.0,1.0,Josh Brown,Redskins,K
1695,1.0,361.0,25.0,5,4.0,4.0,2011,1.0,25.0,Nick Novak,Broncos,K
1696,9.0,361.0,16.0,5,1.0,1.0,2011,1.0,16.0,Sebastian Janikowski,Texans,K
1697,1.0,225.0,16.0,5,1.0,1.0,2011,1.0,16.0,Mason Crosby,Falcons,K
1698,1.0,144.0,9.0,5,16.0,16.0,2011,0.0,4.0,Ryan Longwell,Cardinals,K
1699,0.0,144.0,9.0,5,9.0,9.0,2011,1.0,9.0,John Kasay,Panthers,K
1700,1.0,144.0,4.0,5,16.0,16.0,2011,1.0,4.0,Stephen Hauschka,Giants,K
1701,0.0,144.0,9.0,5,9.0,9.0,2011,0.0,9.0,Stephen Gostkowski,Jets,K
1702,0.0,144.0,4.0,5,36.0,36.0,2011,0.0,4.0,David Akers,Buccaneers,K
1703,1.0,100.0,9.0,5,4.0,4.0,2011,0.0,4.0,Neil Rackers,Raiders,K
1704,1.0,64.0,1.0,5,9.0,9.0,2011,0.0,1.0,Adam Vinatieri,Chiefs,K
1705,0.0,64.0,1.0,5,25.0,25.0,2011,0.0,1.0,Shaun Suisham,Titans,K
1706,0.0,64.0,4.0,5,4.0,4.0,2011,0.0,4.0,Josh Scobee,Bengals,K
1707,0.0,49.0,1.0,5,16.0,16.0,2011,0.0,1.0,Rian Lindell,Eagles,K
1708,0.0,49.0,4.0,5,1.0,1.0,2011,1.0,4.0,Robbie Gould,Lions,K
1709,0.0,36.0,1.0,5,9.0,16.0,2011,1.0,1.0,Mike Nugent,Jaguars,K
1710,0.0,36.0,1.0,5,9.0,9.0,2011,1.0,1.0,Alex Henery,Bills,K
1711,0.0,36.0,1.0,5,9.0,9.0,2011,0.0,1.0,Jason Hanson,Bears,K
1712,1.0,36.0,1.0,5,1.0,1.0,2011,1.0,1.0,Jay Feely,Min,K
1713,0.0,25.0,1.0,5,4.0,4.0,2011,0.0,1.0,Lawrence Tynes,Seahawks,K
1714,0.0,25.0,1.0,5,4.0,4.0,2011,1.0,1.0,Rob Bironas,Steelers,K
1715,0.0,16.0,0.0,5,16.0,16.0,2011,1.0,0.0,Ryan Succop,Colts,K
1716,0.0,16.0,1.0,5,1.0,1.0,2011,0.0,1.0,Matt Prater,Chargers,K
1717,0.0,9.0,0.0,5,9.0,16.0,2011,0.0,0.0,Olindo Mare,Saints,K
1718,0.0,9.0,0.0,5,9.0,9.0,2011,1.0,0.0,Nick Folk,Patriots,K
1719,0.0,9.0,1.0,5,0.0,0.0,2011,1.0,1.0,Connor Barth,49ers,K
1720,0.0,4.0,0.0,5,4.0,4.0,2011,0.0,0.0,Matt Bryant,Packers,K
1721,0.0,1.0,0.0,5,0.0,0.0,2011,0.0,0.0,Daniel Sepulveda,Titans,K
1722,0.0,289.0,25.0,6,4.0,4.0,2011,0.0,25.0,Billy Cundiff,Texans,K
1723,1.0,225.0,9.0,6,16.0,16.0,2011,0.0,9.0,Robbie Gould,Min,K
1724,0.0,196.0,25.0,6,4.0,4.0,2011,0.0,16.0,Connor Barth,Saints,K
1725,1.0,169.0,9.0,6,4.0,4.0,2011,1.0,9.0,David Akers,Lions,K
1726,0.0,100.0,9.0,6,1.0,1.0,2011,1.0,9.0,Dan Bailey,Patriots,K
1727,0.0,81.0,9.0,6,9.0,9.0,2011,0.0,4.0,Lawrence Tynes,Bills,K
1728,0.0,81.0,9.0,6,9.0,9.0,2011,0.0,4.0,Mike Nugent,Colts,K
1729,1.0,81.0,4.0,6,1.0,1.0,2011,0.0,4.0,Graham Gano,Eagles,K
1730,0.0,64.0,4.0,6,4.0,4.0,2011,1.0,4.0,John Kasay,Buccaneers,K
1731,0.0,64.0,4.0,6,4.0,4.0,2011,1.0,4.0,Alex Henery,Redskins,K
1732,0.0,64.0,4.0,6,4.0,4.0,2011,0.0,4.0,Stephen Gostkowski,Cowboys,K
1733,0.0,49.0,4.0,6,1.0,1.0,2011,1.0,4.0,Josh Scobee,Steelers,K
1734,0.0,49.0,0.0,6,0.0,0.0,2011,0.0,0.0,Shane Lechler,Browns,K
1735,0.0,49.0,9.0,6,1.0,1.0,2011,0.0,4.0,Jason Hanson,49ers,K
1736,0.0,49.0,1.0,6,16.0,16.0,2011,0.0,1.0,Matt Bryant,Panthers,K
1737,0.0,36.0,1.0,6,9.0,9.0,2011,1.0,1.0,Rian Lindell,Giants,K
1738,0.0,36.0,1.0,6,9.0,9.0,2011,0.0,1.0,Sebastian Janikowski,Browns,K
1739,0.0,36.0,1.0,6,9.0,9.0,2011,0.0,1.0,Nick Folk,Dolphins,K
1740,0.0,36.0,1.0,6,9.0,9.0,2011,0.0,1.0,Mason Crosby,Rams,K
1741,0.0,36.0,4.0,6,0.0,0.0,2011,1.0,4.0,Dan Carpenter,Jets,K
1742,0.0,25.0,4.0,6,4.0,4.0,2011,1.0,1.0,Adam Vinatieri,Bengals,K
1743,0.0,25.0,4.0,6,4.0,4.0,2011,0.0,1.0,Shaun Suisham,Jaguars,K
1744,0.0,25.0,1.0,6,4.0,4.0,2011,1.0,1.0,Olindo Mare,Falcons,K
1745,0.0,25.0,1.0,6,4.0,4.0,2011,1.0,1.0,Phil Dawson,Raiders,K
1746,0.0,16.0,4.0,6,1.0,1.0,2011,1.0,1.0,Ryan Longwell,Bears,K
1747,0.0,9.0,4.0,6,0.0,0.0,2011,1.0,1.0,Josh Brown,Packers,K
1748,0.0,4.0,0.0,6,4.0,4.0,2011,1.0,0.0,Neil Rackers,Ravens,K
1749,9.0,324.0,16.0,7,0.0,0.0,2011,0.0,16.0,Josh Scobee,Ravens,K
1750,1.0,289.0,16.0,7,9.0,9.0,2011,1.0,16.0,Mason Crosby,Min,K
1751,0.0,225.0,16.0,7,9.0,9.0,2011,0.0,16.0,Olindo Mare,Redskins,K
1752,0.0,196.0,4.0,7,64.0,64.0,2011,0.0,4.0,John Kasay,Colts,K
1753,0.0,144.0,9.0,7,9.0,9.0,2011,1.0,9.0,Shaun Suisham,Cardinals,K
1754,1.0,144.0,4.0,7,16.0,16.0,2011,0.0,4.0,Dan Bailey,Rams,K
1755,0.0,121.0,4.0,7,25.0,25.0,2011,1.0,4.0,Neil Rackers,Titans,K
1756,1.0,121.0,4.0,7,9.0,9.0,2011,0.0,4.0,Ryan Longwell,Packers,K
1757,0.0,121.0,9.0,7,4.0,4.0,2011,1.0,9.0,Matt Bryant,Lions,K
1758,0.0,100.0,9.0,7,1.0,1.0,2011,0.0,9.0,Jason Hanson,Falcons,K
1759,4.0,100.0,16.0,7,0.0,0.0,2011,0.0,4.0,Phil Dawson,Seahawks,K
1760,0.0,81.0,4.0,7,9.0,9.0,2011,0.0,4.0,Nick Folk,Chargers,K
1761,0.0,81.0,9.0,7,0.0,0.0,2011,0.0,9.0,Dan Carpenter,Broncos,K
1762,0.0,64.0,4.0,7,4.0,4.0,2011,1.0,4.0,Graham Gano,Panthers,K
1763,1.0,36.0,9.0,7,1.0,1.0,2011,1.0,1.0,Matt Prater,Dolphins,K
1764,0.0,36.0,4.0,7,9.0,9.0,2011,1.0,1.0,Robbie Gould,Buccaneers,K
1765,0.0,16.0,0.0,7,16.0,16.0,2011,1.0,0.0,Ryan Succop,Raiders,K
1766,0.0,16.0,1.0,7,1.0,1.0,2011,0.0,1.0,Connor Barth,Bears,K
1767,0.0,9.0,0.0,7,9.0,9.0,2011,1.0,0.0,Nick Novak,Jets,K
1768,0.0,9.0,1.0,7,0.0,0.0,2011,1.0,1.0,Stephen Hauschka,Browns,K
1769,0.0,4.0,0.0,7,4.0,4.0,2011,0.0,0.0,Jay Feely,Steelers,K
1770,0.0,1.0,0.0,7,1.0,1.0,2011,1.0,0.0,Adam Vinatieri,Saints,K
1771,0.0,1.0,1.0,7,1.0,1.0,2011,1.0,0.0,Billy Cundiff,Jaguars,K
1772,0.0,1.0,0.0,7,1.0,1.0,2011,1.0,0.0,Josh Brown,Cowboys,K
1773,0.0,1.0,0.0,7,1.0,1.0,2011,0.0,0.0,Rob Bironas,Texans,K
1774,4.0,169.0,4.0,8,9.0,9.0,2011,0.0,4.0,Rob Bironas,Colts,K
1775,0.0,144.0,25.0,8,0.0,0.0,2011,1.0,16.0,Nick Novak,Chiefs,K
1776,0.0,144.0,9.0,8,9.0,9.0,2011,0.0,9.0,Billy Cundiff,Cardinals,K
1777,0.0,121.0,16.0,8,4.0,4.0,2011,0.0,9.0,Shaun Suisham,Patriots,K
1778,0.0,121.0,9.0,8,4.0,4.0,2011,0.0,9.0,Ryan Succop,Chargers,K
1779,0.0,121.0,16.0,8,4.0,4.0,2011,0.0,9.0,Rian Lindell,Redskins,K
1780,1.0,121.0,1.0,8,36.0,36.0,2011,1.0,1.0,Jason Hanson,Broncos,K
1781,0.0,100.0,4.0,8,16.0,16.0,2011,1.0,4.0,Mike Nugent,Seahawks,K
1782,0.0,100.0,4.0,8,16.0,16.0,2011,0.0,4.0,Alex Henery,Cowboys,K
1783,0.0,81.0,4.0,8,9.0,9.0,2011,1.0,4.0,Jay Feely,Ravens,K
1784,0.0,64.0,4.0,8,4.0,4.0,2011,0.0,4.0,Lawrence Tynes,Dolphins,K
1785,0.0,64.0,4.0,8,4.0,4.0,2011,0.0,4.0,David Akers,Browns,K
1786,0.0,49.0,1.0,8,16.0,16.0,2011,0.0,1.0,Josh Brown,Saints,K
1787,0.0,36.0,4.0,8,9.0,9.0,2011,0.0,1.0,Neil Rackers,Jaguars,K
1788,0.0,36.0,4.0,8,9.0,9.0,2011,1.0,1.0,Ryan Longwell,Panthers,K
1789,0.0,36.0,4.0,8,0.0,0.0,2011,0.0,4.0,Stephen Hauschka,Bengals,K
1790,1.0,36.0,1.0,8,1.0,1.0,2011,1.0,1.0,Phil Dawson,49ers,K
1791,0.0,25.0,4.0,8,4.0,4.0,2011,1.0,1.0,Stephen Gostkowski,Steelers,K
1792,0.0,25.0,1.0,8,4.0,4.0,2011,1.0,1.0,Dan Carpenter,Giants,K
1793,0.0,16.0,1.0,8,1.0,1.0,2011,1.0,1.0,Adam Vinatieri,Titans,K
1794,0.0,16.0,1.0,8,1.0,1.0,2011,0.0,1.0,Matt Prater,Lions,K
1795,0.0,9.0,1.0,8,9.0,9.0,2011,0.0,0.0,Olindo Mare,Min,K
1796,0.0,9.0,1.0,8,9.0,9.0,2011,1.0,0.0,John Kasay,Rams,K
1797,0.0,4.0,0.0,8,4.0,4.0,2011,1.0,0.0,Josh Scobee,Texans,K
1798,0.0,1.0,0.0,8,1.0,1.0,2011,1.0,0.0,Dan Bailey,Eagles,K
1799,0.0,0.0,1.0,8,0.0,0.0,2011,1.0,0.0,Graham Gano,Bills,K
1800,1.0,225.0,16.0,9,1.0,1.0,2011,1.0,16.0,David Akers,Redskins,K
1801,1.0,196.0,9.0,9,9.0,9.0,2011,0.0,9.0,Neil Rackers,Browns,K
1802,1.0,196.0,9.0,9,9.0,9.0,2011,1.0,9.0,Robbie Gould,Eagles,K
1803,1.0,169.0,16.0,9,4.0,4.0,2011,1.0,9.0,Billy Cundiff,Steelers,K
1804,1.0,121.0,9.0,9,9.0,9.0,2011,1.0,4.0,Nick Folk,Bills,K
1805,0.0,121.0,9.0,9,4.0,4.0,2011,0.0,9.0,Dan Bailey,Seahawks,K
1806,1.0,100.0,1.0,9,25.0,25.0,2011,0.0,1.0,Nick Novak,Packers,K
1807,4.0,100.0,4.0,9,0.0,0.0,2011,1.0,4.0,Phil Dawson,Texans,K
1808,0.0,100.0,9.0,9,1.0,1.0,2011,1.0,9.0,Connor Barth,Saints,K
1809,0.0,81.0,9.0,9,9.0,9.0,2011,0.0,4.0,John Kasay,Buccaneers,K
1810,0.0,81.0,1.0,9,36.0,36.0,2011,1.0,1.0,Mason Crosby,Chargers,K
1811,0.0,81.0,16.0,9,0.0,0.0,2011,1.0,9.0,Josh Brown,Cardinals,K
1812,0.0,64.0,4.0,9,4.0,4.0,2011,0.0,4.0,Shaun Suisham,Ravens,K
1813,0.0,64.0,4.0,9,25.0,25.0,2011,1.0,1.0,Matt Prater,Raiders,K
1814,0.0,64.0,9.0,9,4.0,4.0,2011,0.0,4.0,Stephen Gostkowski,Giants,K
1815,0.0,49.0,9.0,9,1.0,1.0,2011,1.0,4.0,Stephen Hauschka,Cowboys,K
1816,0.0,49.0,4.0,9,1.0,1.0,2011,0.0,4.0,Jay Feely,Rams,K
1817,0.0,49.0,1.0,9,16.0,16.0,2011,1.0,1.0,Dan Carpenter,Chiefs,K
1818,0.0,49.0,1.0,9,16.0,16.0,2011,1.0,1.0,Matt Bryant,Colts,K
1819,0.0,36.0,1.0,9,9.0,9.0,2011,1.0,1.0,Lawrence Tynes,Patriots,K
1820,0.0,36.0,1.0,9,9.0,9.0,2011,1.0,1.0,Mike Nugent,Titans,K
1821,0.0,36.0,1.0,9,9.0,9.0,2011,0.0,1.0,Sebastian Janikowski,Broncos,K
1822,0.0,36.0,1.0,9,9.0,9.0,2011,0.0,1.0,Alex Henery,Bears,K
1823,1.0,25.0,1.0,9,0.0,0.0,2011,0.0,1.0,Graham Gano,49ers,K
1824,0.0,25.0,1.0,9,4.0,4.0,2011,0.0,1.0,Rob Bironas,Bengals,K
1825,0.0,9.0,1.0,9,0.0,0.0,2011,0.0,1.0,Ryan Succop,Dolphins,K
1826,0.0,9.0,1.0,9,0.0,0.0,2011,0.0,1.0,Rian Lindell,Jets,K
1827,0.0,1.0,0.0,9,1.0,1.0,2011,0.0,0.0,Adam Vinatieri,Falcons,K
1828,0.0,0.0,0.0,9,0.0,0.0,2011,0.0,0.0,Chas Henry,Bears,K
1829,0.0,0.0,0.0,9,0.0,0.0,2011,0.0,0.0,Dustin Colquitt,Dolphins,K
1830,0.0,0.0,0.0,9,0.0,0.0,2011,1.0,0.0,Britton Colquitt,Raiders,K
1831,1.0,256.0,25.0,10,4.0,4.0,2011,1.0,16.0,John Kasay,Falcons,K
1832,0.0,256.0,25.0,10,1.0,1.0,2011,0.0,25.0,Stephen Hauschka,Ravens,K
1833,1.0,225.0,16.0,10,16.0,16.0,2011,0.0,9.0,Robbie Gould,Lions,K
1834,1.0,225.0,9.0,10,16.0,16.0,2011,1.0,9.0,Stephen Gostkowski,Jets,K
1835,1.0,225.0,16.0,10,1.0,1.0,2011,0.0,16.0,David Akers,Giants,K
1836,0.0,196.0,9.0,10,25.0,25.0,2011,0.0,9.0,Dan Bailey,Bills,K
