,50+,Points,FGA,Week,XPM,XPA,Year,Away Games,FGM,Name,Opponent,Position
1065,0.0,5.0,1.0,1,2.0,2.0,2010,0.0,1.0,Connor Barth,Browns,K
1066,0.0,4.0,1.0,1,1.0,1.0,2010,1.0,1.0,Billy Cundiff,Jets,K
1067,0.0,3.0,0.0,1,3.0,3.0,2010,0.0,0.0,Ryan Succop,Chargers,K
1068,0.0,3.0,1.0,1,0.0,1.0,2010,1.0,1.0,Ryan Longwell,Saints,K
1069,0.0,2.0,0.0,1,2.0,2.0,2010,1.0,0.0,Nate Kaeding,Chiefs,K
1070,0.0,2.0,2.0,1,2.0,2.0,2010,0.0,0.0,Garrett Hartley,Min,K
1071,0.0,2.0,0.0,1,2.0,2.0,2010,1.0,0.0,Jason Hanson,Bears,K
1072,0.0,2.0,1.0,1,2.0,2.0,2010,1.0,0.0,Phil Dawson,Buccaneers,K
1073,0.0,1.0,1.0,1,1.0,1.0,2010,1.0,0.0,David Buehler,Redskins,K
1074,0.0,0.0,0.0,1,0.0,0.0,2010,0.0,0.0,Brian Moorman,Dolphins,K
1075,0.0,0.0,0.0,1,0.0,0.0,2010,0.0,0.0,Josh Bidwell,Cowboys,K
1076,0.0,0.0,0.0,1,0.0,0.0,2010,1.0,0.0,Jason Baker,Giants,K
1077,0.0,15.0,5.0,2,0.0,0.0,2010,0.0,5.0,Mike Nugent,Ravens,K
1078,0.0,13.0,4.0,2,1.0,1.0,2010,1.0,4.0,Jeff Reed,Titans,K
1079,0.0,12.0,4.0,2,3.0,3.0,2010,1.0,3.0,Neil Rackers,Redskins,K
1080,0.0,11.0,3.0,2,2.0,2.0,2010,1.0,3.0,Garrett Hartley,49ers,K
1081,0.0,11.0,2.0,2,5.0,5.0,2010,0.0,2.0,Matt Bryant,Cardinals,K
1082,0.0,10.0,3.0,2,1.0,1.0,2010,1.0,3.0,Ryan Succop,Browns,K
1083,0.0,10.0,4.0,2,1.0,1.0,2010,0.0,3.0,Sebastian Janikowski,Rams,K
1084,0.0,10.0,2.0,2,4.0,4.0,2010,0.0,2.0,Mason Crosby,Bills,K
1085,0.0,9.0,2.0,2,3.0,3.0,2010,1.0,2.0,Robbie Gould,Cowboys,K
1086,0.0,9.0,4.0,2,3.0,3.0,2010,0.0,2.0,Graham Gano,Texans,K
1087,0.0,8.0,1.0,2,5.0,5.0,2010,0.0,1.0,Adam Vinatieri,Giants,K
1088,0.0,8.0,1.0,2,5.0,5.0,2010,0.0,1.0,Nate Kaeding,Jaguars,K
1089,0.0,8.0,2.0,2,2.0,2.0,2010,0.0,2.0,Nick Folk,Patriots,K
1090,0.0,8.0,3.0,2,2.0,2.0,2010,0.0,2.0,David Buehler,Bears,K
1091,0.0,8.0,2.0,2,2.0,2.0,2010,1.0,2.0,Connor Barth,Panthers,K
1092,0.0,7.0,2.0,2,1.0,1.0,2010,1.0,2.0,Josh Scobee,Chargers,K
1093,0.0,7.0,1.0,2,4.0,4.0,2010,0.0,1.0,Matt Prater,Seahawks,K
1094,0.0,6.0,1.0,2,3.0,3.0,2010,0.0,1.0,Jason Hanson,Eagles,K
1095,0.0,5.0,0.0,2,5.0,5.0,2010,1.0,0.0,David Akers,Lions,K
1096,0.0,4.0,1.0,2,1.0,1.0,2010,0.0,1.0,Ryan Longwell,Dolphins,K
1097,0.0,4.0,1.0,2,1.0,1.0,2010,1.0,1.0,Billy Cundiff,Bengals,K
1098,0.0,3.0,1.0,2,0.0,0.0,2010,0.0,1.0,Rob Bironas,Steelers,K
1099,0.0,2.0,0.0,2,2.0,2.0,2010,1.0,0.0,Lawrence Tynes,Colts,K
1100,0.0,2.0,0.0,2,2.0,2.0,2010,0.0,0.0,Joe Nedney,Saints,K
1101,0.0,2.0,0.0,2,2.0,2.0,2010,1.0,0.0,Olindo Mare,Broncos,K
1102,0.0,2.0,1.0,2,2.0,2.0,2010,1.0,0.0,Stephen Gostkowski,Jets,K
1103,0.0,2.0,1.0,2,2.0,2.0,2010,0.0,0.0,Phil Dawson,Chiefs,K
1104,0.0,2.0,0.0,2,2.0,2.0,2010,1.0,0.0,Dan Carpenter,Min,K
1105,0.0,2.0,1.0,2,2.0,2.0,2010,1.0,0.0,Josh Brown,Raiders,K
1106,0.0,1.0,0.0,2,1.0,1.0,2010,1.0,0.0,Rian Lindell,Packers,K
1107,0.0,1.0,0.0,2,1.0,1.0,2010,0.0,0.0,John Kasay,Buccaneers,K
1108,0.0,1.0,1.0,2,1.0,1.0,2010,1.0,0.0,Jay Feely,Falcons,K
1109,0.0,0.0,0.0,2,0.0,0.0,2010,1.0,0.0,Matt Turk,Redskins,K
1110,1.0,13.0,6.0,3,2.0,2.0,2010,1.0,3.0,Sebastian Janikowski,Cardinals,K
1111,1.0,13.0,3.0,3,2.0,2.0,2010,0.0,3.0,Dan Carpenter,Jets,K
1112,0.0,12.0,4.0,3,3.0,3.0,2010,1.0,3.0,Rian Lindell,Patriots,K
1113,0.0,12.0,4.0,3,3.0,3.0,2010,0.0,3.0,Josh Brown,Redskins,K
1114,1.0,10.0,2.0,3,2.0,2.0,2010,1.0,2.0,Mike Nugent,Panthers,K
1115,0.0,10.0,3.0,3,1.0,1.0,2010,1.0,3.0,Graham Gano,Rams,K
1116,0.0,9.0,2.0,3,3.0,3.0,2010,1.0,2.0,Adam Vinatieri,Broncos,K
1117,0.0,9.0,2.0,3,3.0,3.0,2010,0.0,2.0,Olindo Mare,Chargers,K
1118,0.0,9.0,2.0,3,3.0,3.0,2010,1.0,2.0,David Buehler,Texans,K
1119,0.0,9.0,2.0,3,3.0,3.0,2010,1.0,2.0,Matt Bryant,Saints,K
1120,0.0,9.0,2.0,3,3.0,3.0,2010,1.0,2.0,Rob Bironas,Giants,K
1121,0.0,8.0,1.0,3,5.0,5.0,2010,1.0,1.0,Jeff Reed,Buccaneers,K
1122,0.0,8.0,3.0,3,2.0,2.0,2010,0.0,2.0,Robbie Gould,Packers,K
1123,0.0,8.0,1.0,3,5.0,5.0,2010,0.0,1.0,Stephen Gostkowski,Bills,K
1124,0.0,7.0,2.0,3,4.0,4.0,2010,0.0,1.0,Ryan Succop,49ers,K
1125,0.0,7.0,2.0,3,1.0,1.0,2010,0.0,2.0,Neil Rackers,Cowboys,K
1126,0.0,7.0,2.0,3,1.0,1.0,2010,0.0,2.0,Matt Prater,Colts,K
1127,0.0,7.0,2.0,3,4.0,4.0,2010,1.0,1.0,Nick Folk,Dolphins,K
1128,0.0,7.0,2.0,3,1.0,1.0,2010,0.0,2.0,Connor Barth,Steelers,K
1129,1.0,6.0,3.0,3,1.0,1.0,2010,0.0,1.0,Lawrence Tynes,Titans,K
1130,1.0,6.0,1.0,3,1.0,1.0,2010,1.0,1.0,Joe Nedney,Chiefs,K
1131,0.0,6.0,1.0,3,3.0,3.0,2010,0.0,1.0,Ryan Longwell,Lions,K
1132,0.0,6.0,2.0,3,3.0,3.0,2010,0.0,1.0,Garrett Hartley,Falcons,K
1133,0.0,6.0,1.0,3,3.0,3.0,2010,0.0,1.0,Jay Feely,Raiders,K
1134,0.0,6.0,2.0,3,3.0,3.0,2010,0.0,1.0,Billy Cundiff,Browns,K
1135,1.0,5.0,1.0,3,0.0,0.0,2010,0.0,1.0,Josh Scobee,Eagles,K
1136,0.0,5.0,1.0,3,2.0,2.0,2010,1.0,1.0,Phil Dawson,Ravens,K
1137,0.0,5.0,2.0,3,2.0,2.0,2010,1.0,1.0,Mason Crosby,Bears,K
1138,0.0,4.0,1.0,3,1.0,1.0,2010,1.0,1.0,Nate Kaeding,Seahawks,K
1139,0.0,4.0,2.0,3,1.0,1.0,2010,1.0,1.0,Jason Hanson,Min,K
1140,0.0,4.0,0.0,3,4.0,4.0,2010,1.0,0.0,David Akers,Jaguars,K
1141,0.0,1.0,0.0,3,1.0,1.0,2010,0.0,0.0,John Kasay,Bengals,K
1142,1.0,16.0,5.0,4,2.0,2.0,2010,1.0,4.0,Jason Hanson,Packers,K
1143,0.0,14.0,4.0,4,2.0,2.0,2010,1.0,4.0,Matt Prater,Titans,K
1144,0.0,11.0,3.0,4,5.0,5.0,2010,0.0,2.0,Nate Kaeding,Cardinals,K
1145,0.0,11.0,2.0,4,5.0,5.0,2010,1.0,2.0,Stephen Gostkowski,Dolphins,K
1146,0.0,11.0,3.0,4,2.0,2.0,2010,0.0,3.0,Phil Dawson,Bengals,K
1147,0.0,10.0,3.0,4,1.0,1.0,2010,0.0,3.0,John Carney,Panthers,K
1148,0.0,10.0,3.0,4,1.0,1.0,2010,0.0,3.0,Matt Bryant,49ers,K
1149,1.0,10.0,3.0,4,2.0,2.0,2010,0.0,2.0,Rob Bironas,Broncos,K
1150,1.0,9.0,1.0,4,4.0,4.0,2010,0.0,1.0,Josh Scobee,Colts,K
1151,0.0,8.0,3.0,4,2.0,2.0,2010,1.0,2.0,Mike Nugent,Browns,K
1152,0.0,8.0,2.0,4,5.0,5.0,2010,1.0,1.0,Nick Folk,Bills,K
1153,0.0,8.0,2.0,4,2.0,2.0,2010,0.0,2.0,Josh Brown,Seahawks,K
1154,0.0,7.0,2.0,4,4.0,4.0,2010,1.0,1.0,Neil Rackers,Raiders,K
1155,0.0,6.0,1.0,4,3.0,3.0,2010,0.0,1.0,Sebastian Janikowski,Texans,K
1156,1.0,6.0,1.0,4,1.0,1.0,2010,1.0,1.0,Jay Feely,Chargers,K
1157,0.0,6.0,2.0,4,0.0,0.0,2010,0.0,2.0,David Akers,Redskins,K
1158,0.0,5.0,2.0,4,2.0,2.0,2010,0.0,1.0,Lawrence Tynes,Bears,K
1159,0.0,5.0,1.0,4,2.0,2.0,2010,1.0,1.0,Graham Gano,Eagles,K
1160,0.0,5.0,2.0,4,2.0,2.0,2010,1.0,1.0,Billy Cundiff,Steelers,K
1161,0.0,4.0,0.0,4,4.0,4.0,2010,1.0,0.0,Adam Vinatieri,Jaguars,K
1162,0.0,4.0,0.0,4,4.0,4.0,2010,0.0,0.0,Mason Crosby,Lions,K
1163,0.0,3.0,1.0,4,0.0,0.0,2010,1.0,1.0,Olindo Mare,Rams,K
1164,0.0,3.0,1.0,4,0.0,0.0,2010,1.0,1.0,Robbie Gould,Giants,K
1165,0.0,2.0,2.0,4,2.0,2.0,2010,0.0,0.0,Jeff Reed,Ravens,K
1166,0.0,2.0,0.0,4,2.0,2.0,2010,1.0,0.0,Joe Nedney,Falcons,K
1167,0.0,2.0,0.0,4,2.0,2.0,2010,0.0,0.0,Rian Lindell,Jets,K
1168,0.0,2.0,0.0,4,2.0,2.0,2010,1.0,0.0,John Kasay,Saints,K
1169,0.0,2.0,1.0,4,2.0,2.0,2010,0.0,0.0,Dan Carpenter,Patriots,K
1170,0.0,0.0,0.0,4,0.0,0.0,2010,1.0,0.0,Jon Ryan,Rams,K
1171,1.0,19.0,5.0,5,2.0,2.0,2010,0.0,5.0,Nick Folk,Min,K
1172,0.0,18.0,5.0,5,3.0,3.0,2010,1.0,5.0,Josh Scobee,Bills,K
1173,0.0,14.0,3.0,5,5.0,5.0,2010,0.0,3.0,Jason Hanson,Rams,K
1174,0.0,13.0,4.0,5,1.0,1.0,2010,0.0,4.0,Adam Vinatieri,Chiefs,K
1175,1.0,13.0,3.0,5,2.0,2.0,2010,1.0,3.0,Robbie Gould,Panthers,K
1176,0.0,12.0,3.0,5,3.0,3.0,2010,0.0,3.0,Jay Feely,Saints,K
1177,1.0,12.0,2.0,5,4.0,4.0,2010,1.0,2.0,Rob Bironas,Cowboys,K
1178,1.0,11.0,2.0,5,3.0,3.0,2010,0.0,2.0,Sebastian Janikowski,Chargers,K
1179,1.0,11.0,3.0,5,3.0,3.0,2010,0.0,2.0,David Buehler,Titans,K
1180,0.0,10.0,2.0,5,4.0,4.0,2010,1.0,2.0,Lawrence Tynes,Texans,K
1181,0.0,10.0,4.0,5,1.0,1.0,2010,0.0,3.0,Graham Gano,Packers,K
1182,0.0,9.0,4.0,5,0.0,0.0,2010,1.0,3.0,Ryan Succop,Colts,K
1183,0.0,9.0,2.0,5,3.0,3.0,2010,1.0,2.0,Nate Kaeding,Raiders,K
1184,1.0,9.0,4.0,5,1.0,1.0,2010,1.0,2.0,Mason Crosby,Redskins,K
1185,0.0,9.0,3.0,5,3.0,3.0,2010,1.0,2.0,David Akers,49ers,K
1186,1.0,8.0,2.0,5,3.0,3.0,2010,0.0,1.0,Joe Nedney,Eagles,K
1187,0.0,8.0,2.0,5,2.0,2.0,2010,0.0,2.0,Rian Lindell,Jaguars,K
1188,1.0,8.0,3.0,5,0.0,0.0,2010,0.0,2.0,John Kasay,Bears,K
1189,0.0,8.0,3.0,5,2.0,2.0,2010,1.0,2.0,John Carney,Cardinals,K
1190,0.0,8.0,3.0,5,2.0,2.0,2010,1.0,2.0,Matt Bryant,Browns,K
1191,0.0,7.0,2.0,5,1.0,1.0,2010,0.0,2.0,Mike Nugent,Buccaneers,K
1192,0.0,7.0,1.0,5,4.0,4.0,2010,0.0,1.0,Billy Cundiff,Broncos,K
1193,0.0,6.0,2.0,5,0.0,0.0,2010,1.0,2.0,Josh Brown,Lions,K
1194,0.0,6.0,1.0,5,3.0,3.0,2010,1.0,1.0,Connor Barth,Bengals,K
1195,0.0,5.0,1.0,5,2.0,2.0,2010,1.0,1.0,Matt Prater,Ravens,K
1196,0.0,4.0,1.0,5,1.0,1.0,2010,0.0,1.0,Neil Rackers,Giants,K
1197,0.0,4.0,1.0,5,1.0,1.0,2010,0.0,1.0,Phil Dawson,Falcons,K
1198,0.0,2.0,0.0,5,2.0,2.0,2010,1.0,0.0,Ryan Longwell,Jets,K
1199,0.0,0.0,0.0,5,0.0,0.0,2010,0.0,0.0,Brian Moorman,Jaguars,K
1200,1.0,13.0,3.0,6,2.0,2.0,2010,1.0,3.0,Dan Carpenter,Packers,K
1201,2.0,12.0,2.0,6,2.0,2.0,2010,1.0,2.0,Jason Hanson,Giants,K
1202,0.0,12.0,3.0,6,3.0,3.0,2010,1.0,3.0,Rob Bironas,Jaguars,K
1203,0.0,11.0,3.0,6,2.0,2.0,2010,0.0,3.0,Stephen Gostkowski,Ravens,K
1204,1.0,10.0,3.0,6,2.0,2.0,2010,0.0,2.0,Matt Prater,Jets,K
1205,0.0,9.0,4.0,6,3.0,3.0,2010,1.0,2.0,Adam Vinatieri,Redskins,K
1206,0.0,9.0,3.0,6,0.0,0.0,2010,1.0,3.0,Sebastian Janikowski,49ers,K
1207,0.0,8.0,3.0,6,2.0,2.0,2010,0.0,2.0,Robbie Gould,Seahawks,K
1208,1.0,8.0,1.0,6,3.0,3.0,2010,1.0,1.0,Nick Folk,Broncos,K
1209,0.0,8.0,2.0,6,2.0,2.0,2010,1.0,2.0,Billy Cundiff,Patriots,K
1210,0.0,8.0,2.0,6,2.0,2.0,2010,0.0,2.0,Mason Crosby,Dolphins,K
1211,0.0,8.0,2.0,6,2.0,2.0,2010,0.0,2.0,Josh Brown,Chargers,K
1212,0.0,7.0,1.0,6,4.0,4.0,2010,1.0,1.0,Ryan Succop,Texans,K
1213,0.0,7.0,2.0,6,4.0,4.0,2010,1.0,1.0,Garrett Hartley,Buccaneers,K
1214,0.0,7.0,4.0,6,4.0,4.0,2010,0.0,1.0,David Akers,Falcons,K
1215,0.0,6.0,1.0,6,3.0,3.0,2010,0.0,1.0,Ryan Longwell,Cowboys,K
1216,0.0,6.0,2.0,6,3.0,3.0,2010,0.0,1.0,Graham Gano,Colts,K
1217,0.0,5.0,0.0,6,5.0,5.0,2010,0.0,0.0,Neil Rackers,Chiefs,K
1218,0.0,5.0,1.0,6,2.0,2.0,2010,0.0,1.0,Joe Nedney,Raiders,K
1219,0.0,5.0,2.0,6,2.0,2.0,2010,1.0,1.0,Nate Kaeding,Rams,K
1220,0.0,5.0,2.0,6,2.0,2.0,2010,1.0,1.0,Matt Bryant,Eagles,K
1221,0.0,4.0,0.0,6,4.0,4.0,2010,0.0,0.0,Jeff Reed,Browns,K
1222,0.0,4.0,0.0,6,4.0,4.0,2010,0.0,0.0,Shayne Graham,Lions,K
1223,0.0,4.0,1.0,6,1.0,1.0,2010,1.0,1.0,Phil Dawson,Steelers,K
1224,0.0,3.0,1.0,6,0.0,0.0,2010,0.0,1.0,Josh Scobee,Titans,K
1225,0.0,3.0,0.0,6,3.0,3.0,2010,1.0,0.0,Olindo Mare,Bears,K
1226,0.0,3.0,0.0,6,3.0,3.0,2010,1.0,0.0,David Buehler,Min,K
1227,0.0,0.0,0.0,6,0.0,0.0,2010,0.0,0.0,Britton Colquitt,Jets,K
1228,0.0,0.0,2.0,6,0.0,0.0,2010,0.0,0.0,Connor Barth,Saints,K
1229,0.0,-1.0,0.0,6,0.0,0.0,2010,0.0,0.0,Matt Dodge,Lions,K
1230,1.0,18.0,5.0,7,1.0,1.0,2010,0.0,5.0,Olindo Mare,Cardinals,K
1231,0.0,16.0,5.0,7,1.0,1.0,2010,0.0,5.0,Dan Carpenter,Steelers,K
1232,1.0,14.0,4.0,7,0.0,0.0,2010,0.0,4.0,Connor Barth,Rams,K
1233,1.0,13.0,2.0,7,5.0,5.0,2010,1.0,2.0,Lawrence Tynes,Cowboys,K
1234,1.0,13.0,3.0,7,2.0,2.0,2010,0.0,3.0,John Kasay,49ers,K
1235,0.0,13.0,3.0,7,4.0,4.0,2010,0.0,3.0,Billy Cundiff,Bills,K
1236,0.0,13.0,3.0,7,4.0,4.0,2010,0.0,3.0,Rob Bironas,Eagles,K
1237,0.0,13.0,4.0,7,1.0,1.0,2010,1.0,4.0,David Akers,Titans,K
1238,1.0,12.0,2.0,7,4.0,4.0,2010,1.0,2.0,Rian Lindell,Ravens,K
1239,0.0,12.0,3.0,7,3.0,3.0,2010,1.0,3.0,Phil Dawson,Saints,K
1240,0.0,11.0,3.0,7,2.0,2.0,2010,1.0,3.0,Jeff Reed,Dolphins,K
1241,0.0,11.0,1.0,7,8.0,8.0,2010,1.0,1.0,Sebastian Janikowski,Broncos,K
1242,0.0,11.0,3.0,7,2.0,2.0,2010,1.0,3.0,Stephen Gostkowski,Chargers,K
1243,0.0,9.0,2.0,7,3.0,3.0,2010,0.0,2.0,David Buehler,Giants,K
1244,0.0,8.0,2.0,7,2.0,2.0,2010,1.0,2.0,Josh Scobee,Chiefs,K
1245,0.0,8.0,3.0,7,2.0,2.0,2010,1.0,2.0,Mike Nugent,Falcons,K
1246,0.0,8.0,2.0,7,2.0,2.0,2010,1.0,2.0,Joe Nedney,Panthers,K
1247,0.0,8.0,3.0,7,2.0,2.0,2010,0.0,2.0,Kris Brown,Patriots,K
1248,0.0,7.0,1.0,7,4.0,4.0,2010,0.0,1.0,Matt Bryant,Bengals,K
1249,0.0,6.0,0.0,7,6.0,6.0,2010,0.0,0.0,Ryan Succop,Jaguars,K
1250,0.0,6.0,1.0,7,3.0,3.0,2010,1.0,1.0,Ryan Longwell,Packers,K
1251,0.0,6.0,0.0,7,0.0,0.0,2010,1.0,0.0,Reggie Hodges,Saints,K
1252,0.0,5.0,1.0,7,2.0,2.0,2010,0.0,1.0,Garrett Hartley,Browns,K
1253,0.0,5.0,2.0,7,2.0,2.0,2010,1.0,1.0,Graham Gano,Bears,K
1254,0.0,5.0,1.0,7,2.0,2.0,2010,1.0,1.0,Josh Brown,Buccaneers,K
1255,0.0,4.0,1.0,7,1.0,1.0,2010,1.0,1.0,Jay Feely,Seahawks,K
1256,0.0,4.0,0.0,7,4.0,4.0,2010,0.0,0.0,Mason Crosby,Min,K
1257,0.0,2.0,0.0,7,2.0,2.0,2010,0.0,0.0,Matt Prater,Raiders,K
1258,0.0,2.0,0.0,7,2.0,2.0,2010,0.0,0.0,Robbie Gould,Redskins,K
1259,1.0,18.0,5.0,8,1.0,1.0,2010,1.0,5.0,Dan Carpenter,Bengals,K
1260,0.0,15.0,5.0,8,3.0,3.0,2010,0.0,4.0,Sebastian Janikowski,Seahawks,K
1261,0.0,12.0,3.0,8,3.0,3.0,2010,0.0,3.0,Adam Vinatieri,Texans,K
1262,0.0,9.0,4.0,8,0.0,0.0,2010,1.0,3.0,Mason Crosby,Jets,K
1263,0.0,9.0,2.0,8,3.0,3.0,2010,0.0,2.0,Kris Brown,Titans,K
1264,0.0,8.0,2.0,8,2.0,2.0,2010,0.0,2.0,Garrett Hartley,Steelers,K
1265,0.0,8.0,3.0,8,2.0,2.0,2010,0.0,2.0,Josh Brown,Panthers,K
1266,0.0,8.0,2.0,8,5.0,5.0,2010,1.0,1.0,Connor Barth,Cardinals,K
1267,0.0,7.0,3.0,8,1.0,1.0,2010,0.0,2.0,Ryan Succop,Bills,K
1268,1.0,7.0,1.0,8,2.0,2.0,2010,1.0,1.0,Neil Rackers,Colts,K
1269,0.0,7.0,2.0,8,1.0,1.0,2010,1.0,2.0,Graham Gano,Lions,K
1270,0.0,6.0,2.0,8,3.0,3.0,2010,0.0,1.0,Joe Nedney,Broncos,K
1271,0.0,5.0,0.0,8,5.0,5.0,2010,1.0,0.0,Josh Scobee,Cowboys,K
1272,0.0,5.0,1.0,8,2.0,2.0,2010,0.0,1.0,Jason Hanson,Redskins,K
1273,0.0,5.0,0.0,8,5.0,5.0,2010,0.0,0.0,Jay Feely,Buccaneers,K
1274,0.0,5.0,1.0,8,2.0,2.0,2010,0.0,1.0,David Buehler,Jaguars,K
1275,0.0,5.0,1.0,8,2.0,2.0,2010,1.0,1.0,Rob Bironas,Chargers,K
1276,0.0,4.0,2.0,8,1.0,1.0,2010,1.0,1.0,Jeff Reed,Saints,K
1277,0.0,4.0,1.0,8,1.0,2.0,2010,1.0,1.0,Matt Prater,49ers,K
1278,0.0,4.0,1.0,8,1.0,1.0,2010,1.0,1.0,Ryan Longwell,Patriots,K
1279,0.0,4.0,2.0,8,1.0,1.0,2010,1.0,1.0,Rian Lindell,Chiefs,K
1280,0.0,4.0,1.0,8,1.0,1.0,2010,1.0,1.0,John Kasay,Rams,K
1281,0.0,4.0,0.0,8,4.0,4.0,2010,0.0,0.0,Stephen Gostkowski,Min,K
1282,0.0,3.0,3.0,8,0.0,0.0,2010,1.0,1.0,Olindo Mare,Raiders,K
1283,0.0,2.0,0.0,8,2.0,2.0,2010,0.0,0.0,Mike Nugent,Dolphins,K
1284,0.0,1.0,0.0,8,0.0,0.0,2010,0.0,0.0,Steve Weatherford,Packers,K
1285,0.0,0.0,1.0,8,0.0,0.0,2010,0.0,0.0,Nick Folk,Packers,K
1286,0.0,14.0,5.0,9,2.0,2.0,2010,0.0,4.0,Billy Cundiff,Dolphins,K
1287,0.0,14.0,4.0,9,2.0,2.0,2010,0.0,4.0,David Akers,Colts,K
1288,0.0,11.0,2.0,9,5.0,5.0,2010,1.0,2.0,Lawrence Tynes,Seahawks,K
1289,1.0,11.0,3.0,9,3.0,3.0,2010,1.0,2.0,Jeff Reed,Bengals,K
1290,0.0,11.0,3.0,9,2.0,2.0,2010,0.0,3.0,Neil Rackers,Chargers,K
1291,0.0,11.0,4.0,9,2.0,2.0,2010,0.0,3.0,Sebastian Janikowski,Chiefs,K
1292,0.0,11.0,3.0,9,2.0,2.0,2010,1.0,3.0,Nick Folk,Lions,K
1293,0.0,10.0,2.0,9,4.0,4.0,2010,1.0,2.0,Garrett Hartley,Panthers,K
1294,0.0,10.0,2.0,9,4.0,4.0,2010,0.0,2.0,Phil Dawson,Patriots,K
1295,0.0,9.0,2.0,9,3.0,3.0,2010,0.0,2.0,Ryan Longwell,Cardinals,K
1296,0.0,9.0,2.0,9,6.0,6.0,2010,0.0,1.0,Mason Crosby,Cowboys,K
1297,0.0,9.0,2.0,9,3.0,3.0,2010,0.0,2.0,Matt Bryant,Buccaneers,K
1298,0.0,8.0,2.0,9,2.0,2.0,2010,1.0,2.0,Ryan Succop,Raiders,K
1299,0.0,6.0,1.0,9,3.0,3.0,2010,1.0,1.0,Adam Vinatieri,Eagles,K
1300,0.0,6.0,1.0,9,3.0,3.0,2010,1.0,1.0,Jay Feely,Min,K
1301,0.0,4.0,2.0,9,1.0,1.0,2010,1.0,1.0,Dan Carpenter,Ravens,K
1302,0.0,3.0,2.0,9,3.0,3.0,2010,0.0,0.0,Mike Nugent,Steelers,K
1303,0.0,3.0,2.0,9,0.0,0.0,2010,0.0,1.0,John Kasay,Saints,K
1304,0.0,3.0,0.0,9,3.0,3.0,2010,1.0,0.0,Kris Brown,Texans,K
1305,0.0,3.0,0.0,9,3.0,3.0,2010,1.0,0.0,Connor Barth,Falcons,K
1306,0.0,2.0,0.0,9,2.0,2.0,2010,0.0,0.0,Jason Hanson,Jets,K
1307,0.0,2.0,1.0,9,2.0,2.0,2010,1.0,0.0,Robbie Gould,Bills,K
1308,0.0,1.0,0.0,9,1.0,1.0,2010,0.0,0.0,Olindo Mare,Giants,K
1309,0.0,1.0,0.0,9,1.0,2.0,2010,0.0,0.0,Rian Lindell,Bears,K
1310,0.0,1.0,0.0,9,1.0,1.0,2010,1.0,0.0,Stephen Gostkowski,Browns,K
1311,0.0,1.0,0.0,9,1.0,1.0,2010,1.0,0.0,David Buehler,Packers,K
1312,0.0,0.0,0.0,9,0.0,0.0,2010,0.0,0.0,Sam Koch,Dolphins,K
1313,0.0,18.0,6.0,10,3.0,3.0,2010,1.0,5.0,Olindo Mare,Cardinals,K
1314,0.0,11.0,3.0,10,2.0,2.0,2010,0.0,3.0,Adam Vinatieri,Bengals,K
