,50+,Points,FGA,Week,XPM,XPA,Year,Away Games,FGM,Name,Opponent,Position
2652,1.0,1000.0,8.0,2,8.0,8.0,2012,1.0,8.0,Blair Walsh,Colts,K
2653,0.0,1000.0,8.0,2,64.0,64.0,2012,0.0,8.0,Mike Nugent,Browns,K
2654,0.0,729.0,8.0,2,27.0,27.0,2012,0.0,8.0,Shaun Suisham,Jets,K
2655,0.0,729.0,8.0,2,27.0,27.0,2012,0.0,8.0,Stephen Hauschka,Cowboys,K
2656,0.0,729.0,8.0,2,27.0,27.0,2012,1.0,8.0,Shayne Graham,Jaguars,K
2657,0.0,729.0,8.0,2,27.0,27.0,2012,0.0,8.0,Matt Bryant,Broncos,K
2658,0.0,729.0,8.0,2,27.0,27.0,2012,0.0,8.0,David Akers,Lions,K
2659,0.0,512.0,1.0,2,125.0,125.0,2012,0.0,1.0,Nate Kaeding,Titans,K
2660,0.0,512.0,8.0,2,8.0,8.0,2012,1.0,8.0,Jay Feely,Patriots,K
2661,0.0,343.0,0.0,2,0.0,0.0,2012,0.0,0.0,Tim Masthay,Bears,K
2662,0.0,343.0,8.0,2,1.0,1.0,2012,1.0,8.0,Sebastian Janikowski,Dolphins,K
2663,0.0,216.0,1.0,2,27.0,27.0,2012,0.0,1.0,Alex Henery,Ravens,K
2664,0.0,125.0,1.0,2,8.0,8.0,2012,1.0,1.0,Ryan Succop,Bills,K
2665,0.0,125.0,0.0,2,125.0,125.0,2012,0.0,0.0,Justin Medlock,Saints,K
2666,0.0,125.0,0.0,2,125.0,125.0,2012,0.0,0.0,Rian Lindell,Chiefs,K
2667,0.0,125.0,0.0,2,125.0,125.0,2012,0.0,0.0,Dan Carpenter,Raiders,K
2668,0.0,64.0,1.0,2,1.0,1.0,2012,1.0,1.0,Robbie Gould,Packers,K
2669,0.0,64.0,1.0,2,1.0,1.0,2012,1.0,1.0,Nick Folk,Steelers,K
2670,0.0,64.0,1.0,2,64.0,64.0,2012,1.0,0.0,Billy Cundiff,Rams,K
2671,0.0,64.0,1.0,2,1.0,1.0,2012,1.0,1.0,Rob Bironas,Chargers,K
2672,0.0,27.0,0.0,2,27.0,27.0,2012,1.0,0.0,Matt Prater,Falcons,K
2673,0.0,1.0,0.0,2,1.0,1.0,2012,0.0,0.0,Josh Scobee,Texans,K
2674,0.0,1.0,0.0,2,1.0,1.0,2012,1.0,0.0,Dan Bailey,Seahawks,K
2675,0.0,6859.0,216.0,3,1.0,1.0,2012,1.0,216.0,Ryan Succop,Saints,K
2676,0.0,5832.0,125.0,3,27.0,27.0,2012,1.0,125.0,Lawrence Tynes,Panthers,K
2677,1.0,4913.0,64.0,3,27.0,27.0,2012,1.0,64.0,Jason Hanson,Titans,K
2678,0.0,2744.0,125.0,3,125.0,125.0,2012,0.0,27.0,Rob Bironas,Lions,K
2679,1.0,2197.0,27.0,3,8.0,8.0,2012,0.0,27.0,Matt Prater,Texans,K
2680,1.0,2197.0,27.0,3,8.0,8.0,2012,0.0,27.0,Robbie Gould,Rams,K
2681,0.0,1728.0,27.0,3,27.0,27.0,2012,1.0,27.0,Stephen Gostkowski,Ravens,K
2682,0.0,1331.0,27.0,3,8.0,8.0,2012,1.0,27.0,Nick Folk,Dolphins,K
2683,0.0,1000.0,27.0,3,1.0,1.0,2012,1.0,27.0,Josh Scobee,Colts,K
2684,0.0,1000.0,8.0,3,64.0,64.0,2012,0.0,8.0,Sebastian Janikowski,Steelers,K
2685,0.0,1000.0,27.0,3,1.0,1.0,2012,0.0,27.0,Dan Bailey,Buccaneers,K
2686,0.0,729.0,8.0,3,27.0,27.0,2012,0.0,8.0,Jay Feely,Eagles,K
2687,1.0,512.0,8.0,3,0.0,0.0,2012,1.0,8.0,Greg Zuerlein,Bears,K
2688,1.0,512.0,1.0,3,27.0,27.0,2012,0.0,1.0,Blair Walsh,49ers,K
2689,0.0,512.0,1.0,3,125.0,125.0,2012,1.0,1.0,Mike Nugent,Redskins,K
2690,0.0,512.0,64.0,3,8.0,8.0,2012,0.0,8.0,Dan Carpenter,Jets,K
2691,0.0,343.0,1.0,3,64.0,64.0,2012,0.0,1.0,Justin Tucker,Patriots,K
2692,0.0,343.0,1.0,3,64.0,64.0,2012,1.0,1.0,Shaun Suisham,Raiders,K
2693,0.0,343.0,1.0,3,64.0,64.0,2012,1.0,1.0,Shayne Graham,Broncos,K
2694,0.0,343.0,1.0,3,64.0,64.0,2012,0.0,1.0,Billy Cundiff,Bengals,K
2695,0.0,343.0,27.0,3,1.0,1.0,2012,1.0,8.0,David Akers,Min,K
2696,0.0,216.0,1.0,3,27.0,27.0,2012,1.0,1.0,Rian Lindell,Browns,K
2697,0.0,216.0,8.0,3,0.0,0.0,2012,1.0,8.0,Alex Henery,Cardinals,K
2698,0.0,216.0,8.0,3,27.0,27.0,2012,0.0,1.0,Garrett Hartley,Chiefs,K
2699,0.0,216.0,8.0,3,0.0,0.0,2012,1.0,8.0,Mason Crosby,Seahawks,K
2700,0.0,125.0,8.0,3,8.0,8.0,2012,0.0,1.0,Adam Vinatieri,Jaguars,K
2701,0.0,64.0,1.0,3,1.0,1.0,2012,1.0,1.0,Connor Barth,Cowboys,K
2702,0.0,27.0,1.0,3,0.0,0.0,2012,0.0,1.0,Nate Kaeding,Falcons,K
2703,0.0,27.0,0.0,3,27.0,27.0,2012,1.0,0.0,Matt Bryant,Chargers,K
2704,0.0,8.0,0.0,3,8.0,8.0,2012,0.0,0.0,Stephen Hauschka,Packers,K
2705,0.0,8.0,0.0,3,8.0,8.0,2012,0.0,0.0,Phil Dawson,Bills,K
2706,0.0,1.0,0.0,3,1.0,1.0,2012,0.0,0.0,Justin Medlock,Giants,K
2707,0.0,0.0,0.0,3,0.0,0.0,2012,1.0,0.0,Kevin Huber,Redskins,K
2708,8.0,4913.0,64.0,4,1.0,1.0,2012,0.0,64.0,Greg Zuerlein,Seahawks,K
2709,27.0,4096.0,27.0,4,1.0,1.0,2012,1.0,27.0,Phil Dawson,Ravens,K
2710,1.0,3375.0,27.0,4,64.0,64.0,2012,0.0,27.0,Matt Prater,Raiders,K
2711,8.0,2744.0,27.0,4,1.0,1.0,2012,0.0,27.0,Connor Barth,Redskins,K
2712,0.0,2197.0,27.0,4,64.0,64.0,2012,1.0,27.0,Nick Novak,Chiefs,K
2713,0.0,2197.0,64.0,4,1.0,1.0,2012,0.0,64.0,Alex Henery,Giants,K
2714,0.0,1728.0,27.0,4,27.0,27.0,2012,0.0,27.0,Matt Bryant,Panthers,K
2715,0.0,1000.0,8.0,4,64.0,64.0,2012,1.0,8.0,Robbie Gould,Cowboys,K
2716,0.0,1000.0,27.0,4,343.0,343.0,2012,1.0,1.0,Stephen Gostkowski,Bills,K
2717,0.0,1000.0,64.0,4,64.0,64.0,2012,1.0,8.0,David Akers,Jets,K
2718,0.0,729.0,8.0,4,27.0,27.0,2012,1.0,8.0,Mike Nugent,Jaguars,K
2719,0.0,729.0,27.0,4,27.0,27.0,2012,1.0,8.0,Garrett Hartley,Packers,K
2720,0.0,512.0,27.0,4,8.0,8.0,2012,1.0,8.0,Blair Walsh,Lions,K
2721,0.0,512.0,1.0,4,125.0,125.0,2012,0.0,1.0,Shayne Graham,Titans,K
2722,0.0,343.0,8.0,4,1.0,1.0,2012,1.0,8.0,Stephen Hauschka,Rams,K
2723,0.0,343.0,8.0,4,1.0,1.0,2012,0.0,8.0,Jason Hanson,Min,K
2724,0.0,343.0,27.0,4,1.0,1.0,2012,1.0,8.0,Dan Carpenter,Cardinals,K
2725,0.0,216.0,8.0,4,0.0,0.0,2012,1.0,8.0,Sebastian Janikowski,Broncos,K
2726,0.0,216.0,0.0,4,0.0,0.0,2012,0.0,0.0,Johnny Hekker,Seahawks,K
2727,0.0,216.0,1.0,4,27.0,27.0,2012,0.0,1.0,Jay Feely,Dolphins,K
2728,0.0,216.0,64.0,4,27.0,27.0,2012,1.0,1.0,Billy Cundiff,Buccaneers,K
2729,0.0,125.0,8.0,4,8.0,8.0,2012,1.0,1.0,Lawrence Tynes,Eagles,K
2730,0.0,125.0,8.0,4,8.0,8.0,2012,0.0,1.0,Justin Tucker,Browns,K
2731,0.0,64.0,1.0,4,1.0,1.0,2012,0.0,1.0,Josh Scobee,Bengals,K
2732,0.0,64.0,0.0,4,64.0,64.0,2012,1.0,0.0,Justin Medlock,Falcons,K
2733,0.0,64.0,0.0,4,64.0,64.0,2012,0.0,0.0,Rian Lindell,Patriots,K
2734,0.0,64.0,0.0,4,64.0,64.0,2012,0.0,0.0,Mason Crosby,Saints,K
2735,0.0,64.0,1.0,4,1.0,1.0,2012,0.0,1.0,Dan Bailey,Bears,K
2736,0.0,8.0,0.0,4,8.0,8.0,2012,0.0,0.0,Ryan Succop,Chargers,K
2737,0.0,8.0,0.0,4,8.0,8.0,2012,1.0,0.0,Rob Bironas,Texans,K
2738,0.0,1728.0,27.0,5,27.0,27.0,2012,0.0,27.0,Blair Walsh,Titans,K
2739,1.0,1728.0,64.0,5,1.0,1.0,2012,0.0,27.0,Adam Vinatieri,Packers,K
2740,0.0,1331.0,8.0,5,125.0,125.0,2012,0.0,8.0,Lawrence Tynes,Browns,K
2741,0.0,1331.0,27.0,5,8.0,8.0,2012,1.0,27.0,Shayne Graham,Jets,K
2742,0.0,1331.0,8.0,5,125.0,125.0,2012,1.0,8.0,Robbie Gould,Jaguars,K
2743,0.0,1000.0,27.0,5,1.0,1.0,2012,0.0,27.0,Shaun Suisham,Eagles,K
2744,0.0,1000.0,27.0,5,1.0,1.0,2012,1.0,27.0,Stephen Hauschka,Panthers,K
2745,0.0,729.0,27.0,5,0.0,0.0,2012,1.0,27.0,Justin Tucker,Chiefs,K
2746,0.0,729.0,8.0,5,27.0,27.0,2012,1.0,8.0,Phil Dawson,Giants,K
2747,0.0,729.0,1.0,5,216.0,216.0,2012,0.0,1.0,David Akers,Bills,K
2748,1.0,512.0,1.0,5,27.0,27.0,2012,1.0,1.0,Matt Bryant,Redskins,K
2749,1.0,343.0,1.0,5,8.0,8.0,2012,0.0,1.0,Greg Zuerlein,Cardinals,K
2750,0.0,343.0,27.0,5,1.0,1.0,2012,0.0,8.0,Mike Nugent,Dolphins,K
2751,0.0,343.0,1.0,5,64.0,64.0,2012,0.0,1.0,Garrett Hartley,Chargers,K
2752,0.0,343.0,1.0,5,64.0,64.0,2012,0.0,1.0,Stephen Gostkowski,Broncos,K
2753,0.0,216.0,8.0,5,0.0,0.0,2012,0.0,8.0,Ryan Succop,Ravens,K
2754,0.0,216.0,8.0,5,27.0,27.0,2012,1.0,1.0,Nick Novak,Saints,K
2755,0.0,125.0,1.0,5,8.0,8.0,2012,0.0,1.0,Nick Folk,Texans,K
2756,0.0,125.0,8.0,5,8.0,8.0,2012,0.0,1.0,Billy Cundiff,Falcons,K
2757,0.0,125.0,8.0,5,8.0,8.0,2012,1.0,1.0,Dan Carpenter,Bengals,K
2758,0.0,64.0,1.0,5,1.0,1.0,2012,0.0,1.0,Justin Medlock,Seahawks,K
2759,0.0,27.0,1.0,5,0.0,0.0,2012,0.0,1.0,Josh Scobee,Bears,K
2760,0.0,27.0,0.0,5,27.0,27.0,2012,1.0,0.0,Matt Prater,Patriots,K
2761,0.0,27.0,1.0,5,0.0,0.0,2012,1.0,1.0,Rian Lindell,49ers,K
2762,0.0,27.0,8.0,5,0.0,0.0,2012,1.0,1.0,Jay Feely,Rams,K
2763,0.0,27.0,8.0,5,27.0,27.0,2012,1.0,0.0,Mason Crosby,Colts,K
2764,0.0,8.0,0.0,5,8.0,8.0,2012,1.0,0.0,Alex Henery,Steelers,K
2765,0.0,1.0,0.0,5,1.0,1.0,2012,1.0,0.0,Rob Bironas,Min,K
2766,0.0,0.0,0.0,5,0.0,0.0,2012,1.0,0.0,Jon Ryan,Panthers,K
2767,0.0,2744.0,125.0,6,8.0,8.0,2012,1.0,64.0,Lawrence Tynes,49ers,K
2768,0.0,2744.0,64.0,6,8.0,8.0,2012,1.0,64.0,Jason Hanson,Eagles,K
2769,0.0,2744.0,64.0,6,8.0,8.0,2012,0.0,64.0,Rob Bironas,Steelers,K
2770,1.0,2197.0,64.0,6,8.0,8.0,2012,1.0,27.0,Shaun Suisham,Titans,K
2771,1.0,2197.0,64.0,6,8.0,8.0,2012,0.0,27.0,Matt Bryant,Raiders,K
2772,0.0,1728.0,64.0,6,0.0,0.0,2012,1.0,64.0,Blair Walsh,Redskins,K
2773,1.0,1728.0,64.0,6,1.0,1.0,2012,0.0,27.0,Jay Feely,Bills,K
2774,1.0,1331.0,27.0,6,0.0,0.0,2012,1.0,27.0,Adam Vinatieri,Jets,K
2775,0.0,1331.0,27.0,6,8.0,8.0,2012,0.0,27.0,Alex Henery,Lions,K
2776,0.0,1331.0,27.0,6,8.0,8.0,2012,1.0,27.0,Stephen Gostkowski,Seahawks,K
2777,0.0,1331.0,64.0,6,8.0,8.0,2012,1.0,27.0,Dan Bailey,Ravens,K
2778,1.0,1000.0,8.0,6,8.0,8.0,2012,1.0,8.0,Sebastian Janikowski,Falcons,K
2779,1.0,1000.0,1.0,6,125.0,125.0,2012,0.0,1.0,Kai Forbath,Min,K
2780,0.0,1000.0,8.0,6,64.0,64.0,2012,0.0,8.0,Phil Dawson,Bengals,K
2781,1.0,512.0,1.0,6,27.0,27.0,2012,0.0,1.0,Shayne Graham,Packers,K
2782,0.0,512.0,8.0,6,125.0,125.0,2012,0.0,1.0,Connor Barth,Chiefs,K
2783,0.0,343.0,1.0,6,64.0,64.0,2012,0.0,1.0,Justin Tucker,Cowboys,K
2784,0.0,216.0,125.0,6,0.0,0.0,2012,1.0,8.0,Greg Zuerlein,Dolphins,K
2785,0.0,216.0,1.0,6,27.0,27.0,2012,1.0,1.0,Mike Nugent,Browns,K
2786,0.0,216.0,1.0,6,27.0,27.0,2012,0.0,1.0,Nick Novak,Broncos,K
2787,0.0,216.0,1.0,6,27.0,27.0,2012,0.0,1.0,Stephen Hauschka,Patriots,K
2788,0.0,216.0,0.0,6,216.0,216.0,2012,1.0,0.0,Mason Crosby,Texans,K
2789,0.0,125.0,0.0,6,125.0,125.0,2012,1.0,0.0,Matt Prater,Chargers,K
2790,0.0,125.0,1.0,6,8.0,8.0,2012,1.0,1.0,Rian Lindell,Cardinals,K
2791,0.0,125.0,0.0,6,125.0,125.0,2012,0.0,0.0,Nick Folk,Colts,K
2792,0.0,125.0,1.0,6,8.0,8.0,2012,0.0,1.0,Dan Carpenter,Rams,K
2793,0.0,64.0,1.0,6,1.0,1.0,2012,1.0,1.0,Ryan Succop,Buccaneers,K
2794,0.0,27.0,27.0,6,0.0,0.0,2012,0.0,1.0,David Akers,Giants,K
2795,0.0,0.0,0.0,6,0.0,0.0,2012,0.0,0.0,Jon Ryan,Patriots,K
2796,0.0,-1.0,0.0,6,0.0,0.0,2012,0.0,0.0,Michael Koenen,Chiefs,K
2797,1.0,4096.0,64.0,7,8.0,8.0,2012,1.0,64.0,Nick Folk,Patriots,K
2798,0.0,2744.0,125.0,7,8.0,8.0,2012,0.0,64.0,Sebastian Janikowski,Jaguars,K
2799,1.0,2197.0,27.0,7,8.0,8.0,2012,1.0,27.0,Josh Scobee,Raiders,K
2800,0.0,2197.0,64.0,7,1.0,1.0,2012,1.0,64.0,Dan Bailey,Panthers,K
2801,0.0,1728.0,64.0,7,27.0,27.0,2012,1.0,27.0,Mason Crosby,Rams,K
2802,8.0,1331.0,8.0,7,1.0,1.0,2012,1.0,8.0,Justin Tucker,Texans,K
2803,0.0,1331.0,8.0,7,125.0,125.0,2012,0.0,8.0,Shayne Graham,Ravens,K
2804,0.0,1331.0,27.0,7,8.0,8.0,2012,1.0,27.0,Kai Forbath,Giants,K
2805,1.0,1000.0,8.0,7,8.0,8.0,2012,0.0,8.0,Greg Zuerlein,Packers,K
2806,0.0,1000.0,27.0,7,1.0,1.0,2012,1.0,27.0,Shaun Suisham,Bengals,K
2807,0.0,1000.0,8.0,7,64.0,64.0,2012,0.0,8.0,Rian Lindell,Titans,K
2808,0.0,729.0,8.0,7,27.0,27.0,2012,0.0,8.0,Lawrence Tynes,Redskins,K
2809,0.0,729.0,8.0,7,27.0,27.0,2012,0.0,8.0,Stephen Gostkowski,Jets,K
2810,1.0,512.0,27.0,7,0.0,0.0,2012,1.0,8.0,Stephen Hauschka,49ers,K
2811,0.0,343.0,27.0,7,1.0,1.0,2012,0.0,8.0,Robbie Gould,Lions,K
2812,0.0,343.0,8.0,7,1.0,1.0,2012,0.0,8.0,David Akers,Seahawks,K
2813,0.0,125.0,1.0,7,8.0,8.0,2012,0.0,1.0,Adam Vinatieri,Browns,K
2814,0.0,125.0,1.0,7,8.0,8.0,2012,0.0,1.0,Mike Nugent,Steelers,K
2815,0.0,125.0,0.0,7,125.0,125.0,2012,1.0,0.0,Garrett Hartley,Buccaneers,K
2816,0.0,125.0,0.0,7,125.0,125.0,2012,1.0,0.0,Rob Bironas,Bills,K
2817,0.0,64.0,1.0,7,64.0,64.0,2012,0.0,0.0,Connor Barth,Saints,K
2818,0.0,27.0,0.0,7,27.0,27.0,2012,0.0,0.0,Blair Walsh,Cardinals,K
2819,0.0,8.0,0.0,7,8.0,8.0,2012,0.0,0.0,Justin Medlock,Cowboys,K
2820,0.0,8.0,1.0,7,8.0,8.0,2012,1.0,0.0,Jay Feely,Min,K
2821,0.0,1.0,0.0,7,1.0,1.0,2012,1.0,0.0,Jason Hanson,Bears,K
2822,0.0,1.0,0.0,7,1.0,1.0,2012,1.0,0.0,Phil Dawson,Colts,K
2823,0.0,4913.0,125.0,8,8.0,8.0,2012,1.0,125.0,Lawrence Tynes,Cowboys,K
2824,0.0,4096.0,125.0,8,1.0,1.0,2012,1.0,125.0,Justin Medlock,Bears,K
2825,0.0,2744.0,64.0,8,8.0,8.0,2012,1.0,64.0,Sebastian Janikowski,Chiefs,K
2826,1.0,1728.0,27.0,8,1.0,1.0,2012,0.0,27.0,Ryan Succop,Raiders,K
2827,0.0,1728.0,27.0,8,27.0,27.0,2012,1.0,27.0,Dan Carpenter,Jets,K
2828,0.0,1728.0,27.0,8,27.0,27.0,2012,1.0,27.0,Matt Bryant,Eagles,K
2829,0.0,1728.0,27.0,8,27.0,27.0,2012,1.0,27.0,Connor Barth,Min,K
2830,0.0,1000.0,8.0,8,64.0,64.0,2012,0.0,8.0,Matt Prater,Saints,K
2831,0.0,729.0,8.0,8,27.0,27.0,2012,0.0,8.0,Shaun Suisham,Redskins,K
2832,0.0,729.0,27.0,8,0.0,0.0,2012,1.0,27.0,Josh Scobee,Packers,K
2833,0.0,729.0,1.0,8,216.0,216.0,2012,1.0,1.0,Stephen Gostkowski,Rams,K
2834,1.0,512.0,1.0,8,27.0,27.0,2012,0.0,1.0,Dan Bailey,Giants,K
2835,1.0,343.0,1.0,8,8.0,8.0,2012,0.0,1.0,Blair Walsh,Buccaneers,K
2836,0.0,343.0,27.0,8,1.0,1.0,2012,1.0,8.0,Adam Vinatieri,Titans,K
2837,0.0,343.0,27.0,8,1.0,1.0,2012,0.0,8.0,Rob Bironas,Colts,K
2838,0.0,216.0,8.0,8,0.0,0.0,2012,1.0,8.0,Nick Novak,Browns,K
2839,0.0,216.0,8.0,8,27.0,27.0,2012,1.0,1.0,Stephen Hauschka,Lions,K
2840,0.0,216.0,8.0,8,0.0,1.0,2012,1.0,8.0,Kai Forbath,Steelers,K
2841,0.0,216.0,8.0,8,27.0,27.0,2012,0.0,1.0,Mason Crosby,Jaguars,K
2842,0.0,216.0,1.0,8,27.0,27.0,2012,1.0,1.0,David Akers,Cardinals,K
2843,0.0,125.0,1.0,8,8.0,8.0,2012,0.0,1.0,Alex Henery,Falcons,K
2844,0.0,125.0,8.0,8,8.0,8.0,2012,0.0,1.0,Robbie Gould,Panthers,K
2845,0.0,64.0,0.0,8,64.0,64.0,2012,0.0,0.0,Jason Hanson,Seahawks,K
2846,0.0,27.0,8.0,8,0.0,0.0,2012,0.0,1.0,Nick Folk,Dolphins,K
2847,0.0,27.0,1.0,8,0.0,0.0,2012,0.0,1.0,Jay Feely,49ers,K
2848,0.0,8.0,0.0,8,8.0,8.0,2012,1.0,0.0,Garrett Hartley,Broncos,K
2849,0.0,1.0,0.0,8,1.0,1.0,2012,0.0,0.0,Greg Zuerlein,Patriots,K
2850,0.0,1.0,0.0,8,1.0,1.0,2012,0.0,0.0,Phil Dawson,Chargers,K
2851,0.0,0.0,0.0,8,0.0,0.0,2012,0.0,0.0,Tim Masthay,Jaguars,K
2852,0.0,0.0,0.0,8,0.0,0.0,2012,0.0,0.0,Johnny Hekker,Patriots,K
2853,0.0,3375.0,27.0,9,216.0,216.0,2012,1.0,27.0,Robbie Gould,Titans,K
2854,0.0,3375.0,125.0,9,0.0,0.0,2012,0.0,125.0,Phil Dawson,Ravens,K
2855,0.0,2197.0,216.0,9,1.0,1.0,2012,0.0,64.0,Matt Bryant,Cowboys,K
2856,0.0,1331.0,125.0,9,8.0,8.0,2012,0.0,27.0,Adam Vinatieri,Dolphins,K
2857,0.0,1331.0,64.0,9,8.0,8.0,2012,0.0,27.0,Mike Nugent,Broncos,K
2858,1.0,1000.0,8.0,9,8.0,8.0,2012,1.0,8.0,Blair Walsh,Seahawks,K
2859,1.0,1000.0,27.0,9,8.0,8.0,2012,0.0,8.0,Lawrence Tynes,Steelers,K
2860,0.0,729.0,64.0,9,0.0,0.0,2012,1.0,27.0,Rian Lindell,Texans,K
2861,0.0,512.0,8.0,9,8.0,8.0,2012,1.0,8.0,Dan Carpenter,Colts,K
2862,0.0,343.0,27.0,9,1.0,1.0,2012,1.0,8.0,Ryan Succop,Chargers,K
2863,0.0,343.0,1.0,9,64.0,64.0,2012,1.0,1.0,Matt Prater,Bengals,K
2864,0.0,343.0,1.0,9,64.0,64.0,2012,0.0,1.0,Nick Novak,Chiefs,K
2865,0.0,343.0,8.0,9,1.0,1.0,2012,1.0,8.0,Alex Henery,Saints,K
2866,0.0,343.0,8.0,9,64.0,64.0,2012,1.0,1.0,Jason Hanson,Jaguars,K
2867,0.0,343.0,8.0,9,1.0,1.0,2012,0.0,8.0,Kai Forbath,Panthers,K
2868,0.0,343.0,8.0,9,64.0,64.0,2012,0.0,1.0,Mason Crosby,Cardinals,K
2869,0.0,343.0,27.0,9,1.0,1.0,2012,1.0,8.0,Dan Bailey,Falcons,K
2870,0.0,216.0,1.0,9,27.0,27.0,2012,1.0,1.0,Shaun Suisham,Giants,K
2871,0.0,216.0,1.0,9,27.0,27.0,2012,0.0,1.0,Sebastian Janikowski,Buccaneers,K
2872,0.0,216.0,1.0,9,27.0,64.0,2012,0.0,1.0,Stephen Hauschka,Min,K
2873,0.0,216.0,8.0,9,216.0,216.0,2012,1.0,0.0,Connor Barth,Raiders,K
2874,0.0,125.0,1.0,9,8.0,8.0,2012,1.0,1.0,Justin Tucker,Browns,K
2875,0.0,125.0,1.0,9,8.0,8.0,2012,1.0,1.0,Jay Feely,Packers,K
2876,0.0,64.0,1.0,9,64.0,64.0,2012,0.0,0.0,Garrett Hartley,Eagles,K
2877,0.0,64.0,1.0,9,1.0,1.0,2012,0.0,1.0,Rob Bironas,Bears,K
2878,0.0,27.0,1.0,9,27.0,27.0,2012,1.0,0.0,Justin Medlock,Redskins,K
