,50+,Points,FGA,Week,XPM,XPA,Year,Away Games,FGM,Name,Opponent,Position
92,0.0,81.0,0.0,3,81.0,81.0,2013,1.0,0.0,Sebastian Janikowski,Broncos,K
93,0.0,1.0,0.0,3,1.0,1.0,2013,1.0,0.0,Greg Zuerlein,Cowboys,K
94,0.0,1.0,0.0,3,1.0,1.0,2013,1.0,0.0,Jay Feely,Saints,K
95,0.0,1.0,0.0,3,1.0,1.0,2013,0.0,0.0,Phil Dawson,Colts,K
96,0.0,0.0,0.0,3,0.0,0.0,2013,0.0,0.0,Brett Kern,Chargers,K
97,0.0,0.0,0.0,3,0.0,0.0,2013,1.0,0.0,Johnny Hekker,Cowboys,K
98,0.0,0.0,1.0,3,0.0,0.0,2013,1.0,0.0,Josh Brown,Panthers,K
99,0.0,65536.0,256.0,4,256.0,256.0,2013,0.0,256.0,David Akers,Bears,K
100,0.0,28561.0,81.0,4,256.0,256.0,2013,1.0,81.0,Adam Vinatieri,Jaguars,K
101,1.0,20736.0,81.0,4,256.0,256.0,2013,0.0,16.0,Blair Walsh,Steelers,K
102,1.0,20736.0,1.0,4,2401.0,2401.0,2013,0.0,1.0,Matt Prater,Eagles,K
103,0.0,20736.0,81.0,4,81.0,81.0,2013,0.0,81.0,Nick Novak,Cowboys,K
104,0.0,20736.0,81.0,4,81.0,81.0,2013,1.0,81.0,Stephen Gostkowski,Falcons,K
105,0.0,14641.0,81.0,4,16.0,16.0,2013,1.0,81.0,Stephen Hauschka,Texans,K
106,0.0,14641.0,81.0,4,16.0,16.0,2013,0.0,81.0,Dan Carpenter,Ravens,K
107,0.0,14641.0,81.0,4,16.0,16.0,2013,0.0,81.0,Matt Bryant,Patriots,K
108,0.0,10000.0,81.0,4,1.0,1.0,2013,1.0,81.0,Robbie Gould,Lions,K
109,0.0,6561.0,16.0,4,81.0,81.0,2013,1.0,16.0,Shaun Suisham,Min,K
110,1.0,6561.0,1.0,4,256.0,256.0,2013,0.0,1.0,Ryan Succop,Giants,K
111,0.0,4096.0,16.0,4,16.0,16.0,2013,1.0,16.0,Justin Tucker,Bills,K
112,0.0,4096.0,81.0,4,16.0,16.0,2013,1.0,16.0,Alex Henery,Broncos,K
113,0.0,4096.0,16.0,4,625.0,625.0,2013,0.0,1.0,Garrett Hartley,Dolphins,K
114,0.0,4096.0,16.0,4,16.0,16.0,2013,0.0,16.0,Randy Bullock,Seahawks,K
115,0.0,4096.0,1.0,4,625.0,625.0,2013,0.0,1.0,Rob Bironas,Jets,K
116,0.0,2401.0,16.0,4,1.0,1.0,2013,1.0,16.0,Nick Folk,Titans,K
117,0.0,2401.0,16.0,4,1.0,1.0,2013,1.0,16.0,Jay Feely,Buccaneers,K
118,1.0,2401.0,81.0,4,16.0,16.0,2013,0.0,1.0,Billy Cundiff,Bengals,K
119,0.0,1296.0,1.0,4,81.0,81.0,2013,1.0,1.0,John Potter,Raiders,K
120,0.0,1296.0,16.0,4,0.0,0.0,2013,1.0,16.0,Mike Nugent,Browns,K
121,1.0,1296.0,1.0,4,1.0,1.0,2013,0.0,1.0,Rian Lindell,Cardinals,K
122,0.0,625.0,1.0,4,16.0,16.0,2013,1.0,1.0,Caleb Sturgis,Saints,K
123,1.0,625.0,1.0,4,0.0,0.0,2013,0.0,1.0,Josh Scobee,Colts,K
124,0.0,625.0,16.0,4,625.0,625.0,2013,1.0,0.0,Phil Dawson,Rams,K
125,0.0,81.0,1.0,4,0.0,0.0,2013,0.0,1.0,Greg Zuerlein,49ers,K
126,0.0,81.0,1.0,4,81.0,81.0,2013,1.0,0.0,Dan Bailey,Chargers,K
127,0.0,16.0,1.0,4,16.0,16.0,2013,0.0,0.0,Sebastian Janikowski,Redskins,K
128,0.0,1.0,1.0,4,1.0,1.0,2013,1.0,0.0,Josh Brown,Chiefs,K
129,0.0,104976.0,625.0,5,81.0,81.0,2013,1.0,625.0,Alex Henery,Giants,K
130,1.0,104976.0,625.0,5,1.0,1.0,2013,0.0,625.0,Mason Crosby,Lions,K
131,1.0,83521.0,81.0,5,1296.0,1296.0,2013,1.0,81.0,Matt Prater,Cowboys,K
132,1.0,65536.0,256.0,5,16.0,16.0,2013,1.0,256.0,Justin Tucker,Dolphins,K
133,0.0,38416.0,256.0,5,16.0,16.0,2013,1.0,256.0,Ryan Succop,Titans,K
134,0.0,38416.0,625.0,5,16.0,16.0,2013,1.0,256.0,Stephen Hauschka,Colts,K
135,0.0,38416.0,256.0,5,16.0,16.0,2013,1.0,256.0,Garrett Hartley,Bears,K
136,0.0,28561.0,81.0,5,256.0,256.0,2013,0.0,81.0,Billy Cundiff,Bills,K
137,0.0,20736.0,81.0,5,81.0,81.0,2013,1.0,81.0,Nick Folk,Falcons,K
138,0.0,14641.0,256.0,5,16.0,16.0,2013,0.0,81.0,Caleb Sturgis,Ravens,K
139,1.0,14641.0,16.0,5,81.0,81.0,2013,0.0,16.0,Sebastian Janikowski,Chargers,K
140,0.0,10000.0,16.0,5,256.0,256.0,2013,0.0,16.0,Greg Zuerlein,Jaguars,K
141,1.0,10000.0,16.0,5,16.0,16.0,2013,0.0,16.0,Jay Feely,Panthers,K
142,0.0,10000.0,16.0,5,256.0,256.0,2013,0.0,16.0,Phil Dawson,Texans,K
143,0.0,10000.0,16.0,5,256.0,256.0,2013,0.0,16.0,Dan Bailey,Broncos,K
144,1.0,6561.0,16.0,5,1.0,1.0,2013,0.0,16.0,Mike Nugent,Patriots,K
145,0.0,4096.0,16.0,5,16.0,16.0,2013,0.0,16.0,Adam Vinatieri,Seahawks,K
146,0.0,4096.0,16.0,5,16.0,16.0,2013,1.0,16.0,Josh Scobee,Rams,K
147,1.0,4096.0,16.0,5,0.0,0.0,2013,1.0,16.0,Graham Gano,Cardinals,K
148,1.0,4096.0,1.0,5,81.0,81.0,2013,1.0,1.0,Dan Carpenter,Browns,K
149,0.0,1296.0,16.0,5,0.0,0.0,2013,1.0,16.0,Stephen Gostkowski,Bengals,K
150,0.0,625.0,16.0,5,16.0,16.0,2013,1.0,1.0,Nick Novak,Raiders,K
151,0.0,625.0,16.0,5,16.0,16.0,2013,0.0,1.0,Rob Bironas,Chiefs,K
152,1.0,625.0,1.0,5,0.0,0.0,2013,1.0,1.0,David Akers,Packers,K
153,0.0,256.0,1.0,5,1.0,1.0,2013,0.0,1.0,Robbie Gould,Saints,K
154,0.0,256.0,0.0,5,256.0,256.0,2013,0.0,0.0,Matt Bryant,Jets,K
155,0.0,81.0,16.0,5,0.0,0.0,2013,1.0,1.0,Randy Bullock,49ers,K
156,0.0,81.0,0.0,5,81.0,81.0,2013,0.0,0.0,Josh Brown,Eagles,K
157,1.0,50625.0,256.0,6,1.0,1.0,2013,0.0,256.0,Nick Novak,Colts,K
158,1.0,50625.0,625.0,6,1.0,1.0,2013,1.0,256.0,Mason Crosby,Ravens,K
159,1.0,38416.0,81.0,6,81.0,81.0,2013,0.0,81.0,Stephen Gostkowski,Saints,K
160,16.0,28561.0,81.0,6,0.0,0.0,2013,1.0,81.0,Adam Vinatieri,Chargers,K
161,0.0,28561.0,256.0,6,1.0,1.0,2013,1.0,256.0,Shaun Suisham,Jets,K
162,0.0,20736.0,81.0,6,81.0,81.0,2013,0.0,81.0,Phil Dawson,Cardinals,K
163,1.0,14641.0,16.0,6,81.0,81.0,2013,0.0,16.0,Robbie Gould,Giants,K
164,0.0,10000.0,256.0,6,1.0,1.0,2013,1.0,81.0,Kai Forbath,Cowboys,K
165,1.0,6561.0,16.0,6,1.0,1.0,2013,1.0,16.0,Josh Scobee,Broncos,K
166,0.0,6561.0,81.0,6,81.0,81.0,2013,1.0,16.0,Mike Nugent,Bills,K
167,0.0,6561.0,16.0,6,81.0,81.0,2013,1.0,16.0,Garrett Hartley,Patriots,K
168,1.0,6561.0,1.0,6,256.0,256.0,2013,1.0,1.0,David Akers,Browns,K
169,0.0,4096.0,1.0,6,625.0,625.0,2013,1.0,1.0,Greg Zuerlein,Texans,K
170,0.0,4096.0,16.0,6,16.0,16.0,2013,0.0,16.0,Rian Lindell,Eagles,K
171,0.0,4096.0,16.0,6,16.0,16.0,2013,0.0,16.0,Stephen Hauschka,Titans,K
172,1.0,4096.0,1.0,6,81.0,81.0,2013,0.0,1.0,Dan Carpenter,Bengals,K
173,0.0,2401.0,1.0,6,256.0,256.0,2013,1.0,1.0,Alex Henery,Buccaneers,K
174,0.0,2401.0,16.0,6,1.0,1.0,2013,0.0,16.0,Randy Bullock,Rams,K
175,0.0,2401.0,16.0,6,1.0,1.0,2013,1.0,16.0,Rob Bironas,Seahawks,K
176,0.0,2401.0,1.0,6,256.0,256.0,2013,0.0,1.0,Dan Bailey,Redskins,K
177,0.0,1296.0,1.0,6,81.0,81.0,2013,0.0,1.0,Ryan Succop,Raiders,K
178,0.0,1296.0,16.0,6,0.0,0.0,2013,0.0,16.0,Nick Folk,Steelers,K
179,0.0,625.0,1.0,6,16.0,16.0,2013,0.0,1.0,Justin Tucker,Packers,K
180,0.0,625.0,0.0,6,625.0,625.0,2013,0.0,0.0,Matt Prater,Jaguars,K
181,0.0,625.0,0.0,6,625.0,625.0,2013,1.0,0.0,Graham Gano,Min,K
182,0.0,625.0,1.0,6,16.0,16.0,2013,0.0,1.0,Billy Cundiff,Lions,K
183,0.0,256.0,1.0,6,1.0,1.0,2013,0.0,1.0,Blair Walsh,Panthers,K
184,0.0,81.0,0.0,6,81.0,81.0,2013,1.0,0.0,Josh Brown,Bears,K
185,0.0,16.0,0.0,6,16.0,16.0,2013,1.0,0.0,Jay Feely,49ers,K
186,0.0,1.0,1.0,6,1.0,1.0,2013,1.0,0.0,Sebastian Janikowski,Chiefs,K
187,0.0,0.0,0.0,6,0.0,0.0,2013,1.0,0.0,Brett Kern,Seahawks,K
188,0.0,0.0,0.0,6,0.0,0.0,2013,1.0,0.0,Bryan Anger,Broncos,K
189,1.0,50625.0,81.0,7,256.0,256.0,2013,0.0,81.0,Adam Vinatieri,Broncos,K
190,1.0,38416.0,81.0,7,81.0,81.0,2013,0.0,81.0,Graham Gano,Rams,K
191,0.0,28561.0,256.0,7,1.0,1.0,2013,0.0,256.0,Shaun Suisham,Ravens,K
192,1.0,20736.0,16.0,7,256.0,256.0,2013,1.0,16.0,Stephen Hauschka,Cardinals,K
193,0.0,20736.0,81.0,7,81.0,81.0,2013,0.0,81.0,Nick Folk,Patriots,K
194,1.0,20736.0,81.0,7,1.0,1.0,2013,0.0,81.0,Jay Feely,Seahawks,K
195,1.0,14641.0,81.0,7,81.0,81.0,2013,1.0,16.0,Mike Nugent,Lions,K
196,0.0,14641.0,81.0,7,16.0,16.0,2013,1.0,81.0,Rian Lindell,Falcons,K
197,0.0,14641.0,81.0,7,625.0,625.0,2013,1.0,16.0,Robbie Gould,Redskins,K
198,0.0,14641.0,81.0,7,16.0,16.0,2013,1.0,81.0,Dan Carpenter,Dolphins,K
199,0.0,14641.0,81.0,7,16.0,16.0,2013,0.0,81.0,Josh Brown,Min,K
200,0.0,10000.0,81.0,7,1.0,1.0,2013,1.0,81.0,Justin Tucker,Steelers,K
201,0.0,10000.0,81.0,7,1.0,1.0,2013,1.0,81.0,Randy Bullock,Chiefs,K
202,0.0,6561.0,16.0,7,81.0,81.0,2013,1.0,16.0,Matt Prater,Colts,K
203,0.0,6561.0,16.0,7,81.0,81.0,2013,1.0,16.0,Stephen Gostkowski,Jets,K
204,0.0,6561.0,1.0,7,1296.0,1296.0,2013,0.0,1.0,Kai Forbath,Bears,K
205,0.0,2401.0,16.0,7,1.0,1.0,2013,1.0,16.0,Greg Zuerlein,Panthers,K
206,0.0,2401.0,1.0,7,256.0,256.0,2013,1.0,1.0,Phil Dawson,Titans,K
207,0.0,2401.0,16.0,7,1.0,1.0,2013,1.0,16.0,Billy Cundiff,Packers,K
208,0.0,2401.0,16.0,7,256.0,256.0,2013,0.0,1.0,Mason Crosby,Browns,K
209,0.0,2401.0,1.0,7,256.0,256.0,2013,0.0,1.0,Matt Bryant,Buccaneers,K
210,0.0,1296.0,16.0,7,0.0,0.0,2013,0.0,16.0,Josh Scobee,Chargers,K
211,0.0,1296.0,1.0,7,81.0,81.0,2013,1.0,1.0,Nick Novak,Jaguars,K
212,0.0,1296.0,16.0,7,81.0,81.0,2013,0.0,1.0,David Akers,Bengals,K
213,0.0,625.0,1.0,7,16.0,16.0,2013,0.0,1.0,Ryan Succop,Texans,K
214,0.0,625.0,1.0,7,16.0,16.0,2013,0.0,1.0,Rob Bironas,49ers,K
215,0.0,625.0,1.0,7,16.0,16.0,2013,1.0,1.0,Dan Bailey,Eagles,K
216,0.0,81.0,1.0,7,81.0,81.0,2013,0.0,0.0,Caleb Sturgis,Bills,K
217,0.0,81.0,16.0,7,0.0,0.0,2013,0.0,1.0,Alex Henery,Cowboys,K
218,0.0,1.0,1.0,7,1.0,1.0,2013,1.0,0.0,Blair Walsh,Giants,K
219,16.0,65536.0,81.0,8,81.0,81.0,2013,1.0,81.0,Dan Bailey,Lions,K
220,0.0,50625.0,625.0,8,0.0,0.0,2013,1.0,625.0,Josh Brown,Eagles,K
221,0.0,38416.0,81.0,8,625.0,625.0,2013,1.0,81.0,Mason Crosby,Min,K
222,0.0,14641.0,256.0,8,16.0,16.0,2013,0.0,81.0,Ryan Succop,Browns,K
223,1.0,14641.0,81.0,8,0.0,0.0,2013,1.0,81.0,Nick Folk,Bengals,K
224,0.0,6561.0,256.0,8,0.0,0.0,2013,0.0,81.0,Greg Zuerlein,Seahawks,K
225,0.0,6561.0,1.0,8,1296.0,1296.0,2013,0.0,1.0,Matt Prater,Redskins,K
226,0.0,6561.0,16.0,8,81.0,81.0,2013,0.0,16.0,Stephen Gostkowski,Dolphins,K
227,0.0,6561.0,16.0,8,81.0,81.0,2013,0.0,16.0,Jay Feely,Falcons,K
228,0.0,2401.0,1.0,8,256.0,256.0,2013,0.0,1.0,Blair Walsh,Packers,K
229,1.0,2401.0,81.0,8,16.0,16.0,2013,1.0,1.0,Caleb Sturgis,Patriots,K
230,0.0,2401.0,0.0,8,2401.0,2401.0,2013,0.0,0.0,Mike Nugent,Jets,K
231,0.0,2401.0,16.0,8,1.0,1.0,2013,0.0,16.0,Rian Lindell,Panthers,K
232,0.0,2401.0,1.0,8,256.0,256.0,2013,1.0,1.0,Graham Gano,Buccaneers,K
233,0.0,2401.0,16.0,8,1.0,1.0,2013,1.0,16.0,Matt Bryant,Cardinals,K
234,0.0,2401.0,1.0,8,256.0,256.0,2013,0.0,1.0,David Akers,Cowboys,K
235,0.0,1296.0,0.0,8,1296.0,1296.0,2013,1.0,0.0,Phil Dawson,Jaguars,K
236,0.0,625.0,16.0,8,625.0,625.0,2013,0.0,0.0,Garrett Hartley,Bills,K
237,0.0,625.0,1.0,8,16.0,16.0,2013,1.0,1.0,Billy Cundiff,Chiefs,K
238,0.0,625.0,16.0,8,16.0,16.0,2013,1.0,1.0,Dan Carpenter,Saints,K
239,0.0,256.0,81.0,8,1.0,1.0,2013,1.0,1.0,Shaun Suisham,Raiders,K
240,0.0,256.0,1.0,8,1.0,1.0,2013,0.0,1.0,Josh Scobee,49ers,K
241,0.0,81.0,0.0,8,81.0,81.0,2013,0.0,0.0,Sebastian Janikowski,Steelers,K
242,0.0,81.0,0.0,8,81.0,81.0,2013,1.0,0.0,Kai Forbath,Broncos,K
243,0.0,16.0,0.0,8,16.0,16.0,2013,1.0,0.0,Stephen Hauschka,Rams,K
244,0.0,1.0,0.0,8,1.0,1.0,2013,0.0,0.0,Alex Henery,Giants,K
245,0.0,0.0,0.0,8,0.0,0.0,2013,1.0,0.0,Steve Weatherford,Eagles,K
246,0.0,38416.0,256.0,9,16.0,16.0,2013,0.0,256.0,Nick Folk,Saints,K
247,0.0,28561.0,16.0,9,2401.0,2401.0,2013,0.0,16.0,Stephen Gostkowski,Steelers,K
248,1.0,20736.0,16.0,9,256.0,256.0,2013,0.0,16.0,Graham Gano,Falcons,K
249,0.0,14641.0,81.0,9,16.0,16.0,2013,1.0,81.0,Ryan Succop,Bills,K
250,1.0,10000.0,16.0,9,16.0,16.0,2013,1.0,16.0,Mike Nugent,Dolphins,K
251,1.0,10000.0,16.0,9,16.0,16.0,2013,0.0,16.0,Sebastian Janikowski,Eagles,K
252,1.0,10000.0,81.0,9,16.0,16.0,2013,1.0,16.0,Garrett Hartley,Jets,K
253,0.0,6561.0,16.0,9,81.0,81.0,2013,0.0,16.0,Stephen Hauschka,Buccaneers,K
254,0.0,6561.0,16.0,9,81.0,81.0,2013,1.0,16.0,Robbie Gould,Packers,K
255,0.0,6561.0,16.0,9,81.0,81.0,2013,0.0,16.0,Dan Bailey,Min,K
256,0.0,4096.0,81.0,9,16.0,16.0,2013,0.0,16.0,Caleb Sturgis,Bengals,K
257,0.0,4096.0,16.0,9,16.0,16.0,2013,0.0,16.0,Mason Crosby,Bears,K
258,0.0,2401.0,81.0,9,1.0,1.0,2013,1.0,16.0,Adam Vinatieri,Texans,K
259,0.0,2401.0,1.0,9,256.0,256.0,2013,1.0,1.0,Shaun Suisham,Patriots,K
260,0.0,2401.0,0.0,9,2401.0,2401.0,2013,1.0,0.0,Alex Henery,Raiders,K
261,0.0,2401.0,16.0,9,1.0,1.0,2013,0.0,16.0,Dan Carpenter,Chiefs,K
262,1.0,1296.0,1.0,9,1.0,1.0,2013,1.0,1.0,Justin Tucker,Browns,K
263,0.0,1296.0,1.0,9,81.0,81.0,2013,1.0,1.0,Nick Novak,Redskins,K
264,0.0,1296.0,1.0,9,81.0,81.0,2013,1.0,1.0,Rian Lindell,Seahawks,K
265,0.0,1296.0,81.0,9,81.0,81.0,2013,0.0,1.0,Kai Forbath,Chargers,K
266,0.0,1296.0,1.0,9,81.0,81.0,2013,0.0,1.0,Billy Cundiff,Ravens,K
267,0.0,1296.0,256.0,9,81.0,81.0,2013,0.0,1.0,Randy Bullock,Colts,K
268,0.0,625.0,1.0,9,16.0,81.0,2013,1.0,1.0,Blair Walsh,Cowboys,K
269,0.0,256.0,1.0,9,1.0,1.0,2013,1.0,1.0,Matt Bryant,Panthers,K
270,0.0,256.0,0.0,9,256.0,256.0,2013,1.0,0.0,Rob Bironas,Rams,K
271,0.0,81.0,1.0,9,81.0,81.0,2013,0.0,0.0,Greg Zuerlein,Titans,K
272,1.0,83521.0,256.0,10,81.0,81.0,2013,1.0,256.0,Stephen Hauschka,Falcons,K
