,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
3089,2015.0,1,Cardinals,0.0,0.0,1.0,Saints,354.0,19.0,8.0,DST,54.0,2.0,0.0,408.0,0.0,0.0
3107,2015.0,2,Cardinals,0.0,0.0,1.0,Bears,354.0,19.0,8.0,DST,54.0,2.0,0.0,408.0,0.0,0.0
3136,2015.0,3,Cardinals,0.0,0.0,1.5,49ers,290.0,21.0,13.5,DST,81.5,2.0,0.0,371.5,1.0,0.5
3194,2015.0,4,Cardinals,0.0,0.0,2.3333333333333335,Rams,211.0,16.333333333333332,19.333333333333332,DST,88.66666666666667,2.0,0.3333333333333333,299.6666666666667,1.3333333333333333,0.3333333333333333
3201,2015.0,5,Cardinals,0.0,0.0,1.75,Lions,199.25,18.25,15.0,DST,107.5,1.75,0.25,306.75,1.0,0.25
3250,2015.0,6,Cardinals,0.0,0.4,2.2,Steelers,235.2,18.0,15.4,DST,97.2,1.6,0.2,332.4,0.8,0.4
3262,2015.0,7,Cardinals,0.0,0.3333333333333333,1.8333333333333333,Ravens,224.16666666666666,19.166666666666668,13.166666666666666,DST,104.5,1.5,0.16666666666666666,328.6666666666667,0.6666666666666666,0.5
3294,2015.0,8,Cardinals,0.0,0.42857142857142855,1.7142857142857142,Browns,223.71428571428572,19.0,12.857142857142858,DST,97.42857142857143,1.7142857142857142,0.14285714285714285,321.14285714285717,0.5714285714285714,0.42857142857142855
3354,2015.0,10,Cardinals,0.0,0.5,1.625,Seahawks,222.625,19.125,12.375,DST,90.125,1.625,0.125,312.75,0.5,0.5
3385,2015.0,11,Cardinals,0.0,0.4444444444444444,1.5555555555555556,Bengals,223.22222222222223,20.555555555555557,11.666666666666666,DST,92.88888888888889,1.6666666666666667,0.2222222222222222,316.1111111111111,0.4444444444444444,0.5555555555555556
3398,2015.0,12,Cardinals,0.0,0.5,1.4,49ers,228.7,21.6,11.1,DST,93.5,1.9,0.2,322.2,0.4,0.5
3433,2015.0,13,Cardinals,0.0,0.5454545454545454,1.3636363636363635,Rams,235.27272727272728,20.818181818181817,11.272727272727273,DST,91.0909090909091,1.9090909090909092,0.18181818181818182,326.3636363636364,0.36363636363636365,0.5454545454545454
3466,2015.0,14,Cardinals,0.0,0.5,1.3333333333333333,Min,227.83333333333334,19.333333333333332,11.333333333333334,DST,89.0,1.75,0.16666666666666666,316.8333333333333,0.3333333333333333,0.5833333333333334
3490,2015.0,15,Cardinals,0.0,0.6923076923076923,1.2307692307692308,Eagles,234.69230769230768,19.384615384615383,11.461538461538462,DST,87.6923076923077,1.8461538461538463,0.15384615384615385,322.38461538461536,0.3076923076923077,0.5384615384615384
3520,2015.0,16,Cardinals,0.0,0.7857142857142857,1.2857142857142858,Packers,242.92857142857142,19.214285714285715,12.071428571428571,DST,86.71428571428571,1.8571428571428572,0.14285714285714285,329.64285714285717,0.35714285714285715,0.5714285714285714
3583,2015.0,17,Cardinals,0.0,0.9333333333333333,1.2666666666666666,Seahawks,231.86666666666667,18.466666666666665,13.666666666666666,DST,87.66666666666667,2.3333333333333335,0.13333333333333333,319.53333333333336,0.4666666666666667,0.5333333333333333
