,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
24,24,0,0,0,Mason Crosby,49ers,4.0,K,1,4,4,2013,1
48,48,0,1,1,Mason Crosby,Redskins,8.0,K,2,5,5,2013,0
69,69,0,3,3,Mason Crosby,Bengals,12.0,K,3,3,3,2013,1
130,130,1,5,5,Mason Crosby,Lions,18.0,K,5,1,1,2013,0
158,158,1,5,4,Mason Crosby,Ravens,15.0,K,6,1,1,2013,1
208,208,0,2,1,Mason Crosby,Browns,7.0,K,7,4,4,2013,0
221,221,0,3,3,Mason Crosby,Min,14.0,K,8,5,5,2013,1
257,257,0,2,2,Mason Crosby,Bears,8.0,K,9,2,2,2013,0
289,289,0,4,2,Mason Crosby,Eagles,7.0,K,10,1,1,2013,0
313,313,1,2,2,Mason Crosby,Giants,9.0,K,11,1,1,2013,1
344,344,0,2,2,Mason Crosby,Min,8.0,K,12,2,2,2013,0
377,377,1,1,1,Mason Crosby,Lions,6.0,K,13,1,1,2013,1
397,397,0,3,3,Mason Crosby,Falcons,10.0,K,14,1,1,2013,0
437,437,1,1,1,Mason Crosby,Cowboys,9.0,K,15,4,4,2013,1
471,471,0,1,1,Mason Crosby,Steelers,7.0,K,16,4,4,2013,0
497,497,0,2,2,Mason Crosby,Bears,9.0,K,17,3,3,2013,1
546,27,0,1,1,Mason Crosby,Seahawks,4.0,K,1,1,1,2014,1
556,37,1,3,3,Mason Crosby,Jets,13.0,K,2,2,2,2014,0
614,95,0,0,0,Mason Crosby,Lions,1.0,K,3,1,1,2014,1
624,105,1,2,1,Mason Crosby,Bears,10.0,K,4,5,5,2014,1
662,143,0,0,0,Mason Crosby,Min,6.0,K,5,6,6,2014,0
685,166,0,2,2,Mason Crosby,Dolphins,9.0,K,6,3,3,2014,1
717,198,0,1,1,Mason Crosby,Panthers,8.0,K,7,5,5,2014,0
740,221,0,3,3,Mason Crosby,Saints,11.0,K,8,2,2,2014,1
789,270,1,2,2,Mason Crosby,Bears,15.0,K,10,7,7,2014,0
820,301,0,3,2,Mason Crosby,Eagles,11.0,K,11,6,5,2014,0
868,349,0,1,1,Mason Crosby,Min,6.0,K,12,3,3,2014,1
881,362,0,5,4,Mason Crosby,Patriots,14.0,K,13,2,2,2014,0
910,391,1,3,3,Mason Crosby,Falcons,15.0,K,14,5,4,2014,0
961,442,0,3,2,Mason Crosby,Bills,7.0,K,15,1,1,2014,1
988,469,0,3,2,Mason Crosby,Buccaneers,8.0,K,16,2,2,2014,1
1033,514,0,1,0,Mason Crosby,Lions,4.0,K,17,4,4,2014,0
1044,2,1,2,2,Mason Crosby,Eagles,11.0,K,1,3,3,2010,1
1084,42,0,2,2,Mason Crosby,Bills,10.0,K,2,4,4,2010,0
1137,95,0,2,1,Mason Crosby,Bears,5.0,K,3,2,2,2010,1
1162,120,0,0,0,Mason Crosby,Lions,4.0,K,4,4,4,2010,0
1184,142,1,4,2,Mason Crosby,Redskins,9.0,K,5,1,1,2010,1
1210,168,0,2,2,Mason Crosby,Dolphins,8.0,K,6,2,2,2010,0
1256,214,0,0,0,Mason Crosby,Min,4.0,K,7,4,4,2010,0
1262,220,0,4,3,Mason Crosby,Jets,9.0,K,8,0,0,2010,1
1296,254,0,2,1,Mason Crosby,Cowboys,9.0,K,9,6,6,2010,0
1357,315,0,1,1,Mason Crosby,Min,7.0,K,11,4,4,2010,1
1399,357,0,1,1,Mason Crosby,Falcons,5.0,K,12,2,2,2010,1
1410,368,0,3,2,Mason Crosby,49ers,10.0,K,13,4,4,2010,0
1463,421,0,1,1,Mason Crosby,Lions,3.0,K,14,0,0,2010,1
1480,438,0,2,2,Mason Crosby,Patriots,9.0,K,15,3,3,2010,1
1510,468,0,1,1,Mason Crosby,Giants,9.0,K,16,6,6,2010,0
1555,513,0,1,1,Mason Crosby,Bears,4.0,K,17,1,1,2010,0
1581,17,0,0,0,Mason Crosby,Saints,6.0,K,1,6,6,2011,0
1602,38,0,3,3,Mason Crosby,Panthers,12.0,K,2,3,3,2011,1
1641,77,0,2,2,Mason Crosby,Bears,9.0,K,3,3,3,2011,1
1681,117,0,0,0,Mason Crosby,Broncos,7.0,K,4,7,7,2011,0
1697,133,1,4,4,Mason Crosby,Falcons,15.0,K,5,1,1,2011,1
1740,176,0,1,1,Mason Crosby,Rams,6.0,K,6,3,3,2011,0
1750,186,1,4,4,Mason Crosby,Min,17.0,K,7,3,3,2011,1
1810,246,0,1,1,Mason Crosby,Chargers,9.0,K,9,6,6,2011,1
1841,277,0,1,1,Mason Crosby,Min,9.0,K,10,6,6,2011,0
1883,319,0,1,0,Mason Crosby,Buccaneers,5.0,K,11,5,5,2011,0
1908,344,0,2,2,Mason Crosby,Lions,9.0,K,12,3,3,2011,1
1940,376,0,2,1,Mason Crosby,Giants,8.0,K,13,5,5,2011,1
1960,396,0,4,4,Mason Crosby,Raiders,16.0,K,14,5,4,2011,0
2023,459,0,1,0,Mason Crosby,Chiefs,2.0,K,15,2,2,2011,1
2048,484,0,0,0,Mason Crosby,Bears,5.0,K,16,5,5,2011,0
2071,507,0,2,1,Mason Crosby,Lions,9.0,K,17,6,6,2011,0
2108,17,0,1,1,Mason Crosby,Bears,7.0,K,1,4,4,2015,1
2126,35,1,4,4,Mason Crosby,Seahawks,15.0,K,2,1,1,2015,0
2163,72,0,1,1,Mason Crosby,Chiefs,8.0,K,3,5,5,2015,0
2209,118,0,2,1,Mason Crosby,49ers,5.0,K,4,2,2,2015,1
2239,148,0,1,1,Mason Crosby,Rams,6.0,K,5,3,3,2015,0
2260,169,0,2,2,Mason Crosby,Chargers,9.0,K,6,3,3,2015,0
2327,236,1,1,1,Mason Crosby,Broncos,6.0,K,8,1,1,2015,1
2357,266,0,0,0,Mason Crosby,Panthers,3.0,K,9,3,3,2015,1
2381,290,0,2,1,Mason Crosby,Lions,4.0,K,10,1,1,2015,0
2389,298,1,5,5,Mason Crosby,Min,18.0,K,11,1,1,2015,1
2426,335,1,2,2,Mason Crosby,Bears,9.0,K,12,1,1,2015,0
2474,383,0,1,0,Mason Crosby,Lions,3.0,K,13,3,3,2015,1
2505,414,0,0,0,Mason Crosby,Cowboys,4.0,K,14,4,4,2015,0
2516,425,0,4,3,Mason Crosby,Raiders,12.0,K,15,3,3,2015,1
2597,506,0,2,2,Mason Crosby,Min,7.0,K,17,1,1,2015,0
2640,31,0,0,0,Mason Crosby,49ers,2.0,K,1,2,2,2012,0
2647,38,1,3,3,Mason Crosby,Bears,13.0,K,2,2,2,2012,0
2699,90,0,2,2,Mason Crosby,Seahawks,6.0,K,3,0,0,2012,1
2734,125,0,0,0,Mason Crosby,Saints,4.0,K,4,4,4,2012,0
2763,154,0,2,0,Mason Crosby,Colts,3.0,K,5,3,3,2012,1
2788,179,0,0,0,Mason Crosby,Texans,6.0,K,6,6,6,2012,1
2801,192,0,4,3,Mason Crosby,Rams,12.0,K,7,3,3,2012,1
2841,232,0,2,1,Mason Crosby,Jaguars,6.0,K,8,3,3,2012,0
2868,259,0,2,1,Mason Crosby,Cardinals,7.0,K,9,4,4,2012,0
2930,321,0,3,1,Mason Crosby,Lions,6.0,K,11,3,3,2012,1
2967,358,0,2,1,Mason Crosby,Giants,4.0,K,12,1,1,2012,1
2979,370,0,4,3,Mason Crosby,Min,11.0,K,13,2,2,2012,0
3016,407,0,3,2,Mason Crosby,Lions,9.0,K,14,3,3,2012,0
3061,452,0,2,0,Mason Crosby,Bears,3.0,K,15,3,3,2012,1
3069,460,0,2,2,Mason Crosby,Titans,13.0,K,16,7,7,2012,0
3103,494,1,2,2,Mason Crosby,Min,12.0,K,17,4,4,2012,1
3147,15,0,2,2,Mason Crosby,Jaguars,9.0,K,1,3,3,2016,1
3192,60,0,0,0,Mason Crosby,Min,2.0,K,2,2,2,2016,1
3202,70,0,2,2,Mason Crosby,Lions,10.0,K,3,4,4,2016,0
3262,130,0,3,3,Mason Crosby,Giants,11.0,K,5,2,2,2016,0
3296,164,0,3,3,Mason Crosby,Cowboys,10.0,K,6,1,1,2016,0
3332,200,0,3,2,Mason Crosby,Bears,8.0,K,7,3,2,2016,0
3367,235,0,1,1,Mason Crosby,Falcons,6.0,K,8,3,3,2016,1
3390,258,0,3,2,Mason Crosby,Colts,8.0,K,9,2,2,2016,0
3423,291,0,2,2,Mason Crosby,Titans,7.0,K,10,2,1,2016,1
3449,317,0,2,1,Mason Crosby,Redskins,6.0,K,11,3,3,2016,1
3469,337,0,2,2,Mason Crosby,Eagles,9.0,K,12,3,3,2016,1
