,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
25,25,0,0,0,Adam Vinatieri,Raiders,3.0,K,1,3,3,2013,0
44,44,0,3,2,Adam Vinatieri,Dolphins,8.0,K,2,2,2,2013,0
76,76,0,3,2,Adam Vinatieri,49ers,9.0,K,3,3,3,2013,1
100,100,0,3,3,Adam Vinatieri,Jaguars,13.0,K,4,4,4,2013,1
145,145,0,2,2,Adam Vinatieri,Seahawks,8.0,K,5,2,2,2013,0
160,160,2,3,3,Adam Vinatieri,Chargers,13.0,K,6,0,0,2013,1
189,189,1,3,3,Adam Vinatieri,Broncos,15.0,K,7,4,4,2013,0
258,258,0,3,2,Adam Vinatieri,Texans,7.0,K,9,1,1,2013,1
299,299,1,3,3,Adam Vinatieri,Titans,14.0,K,11,3,3,2013,1
353,353,0,1,1,Adam Vinatieri,Cardinals,3.0,K,12,0,0,2013,1
358,358,0,5,5,Adam Vinatieri,Titans,16.0,K,13,1,1,2013,0
412,412,0,1,0,Adam Vinatieri,Bengals,4.0,K,14,4,4,2013,1
429,429,0,3,3,Adam Vinatieri,Texans,11.0,K,15,2,2,2013,0
459,459,0,4,3,Adam Vinatieri,Chiefs,11.0,K,16,2,2,2013,1
488,488,0,3,3,Adam Vinatieri,Jaguars,12.0,K,17,3,3,2013,0
