,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
26,2016,1,Jaguars,0,0,0,Packers,199,27,2.0,DST,95,1.0,0,294,0,0
57,2016,2,Jaguars,0,1,0,Chargers,207,38,5.0,DST,150,3.0,0,357,0,1
75,2016,3,Jaguars,0,1,2,Ravens,199,19,12.0,DST,84,2.0,0,283,0,0
109,2016,4,Jaguars,0,0,1,Colts,190,27,9.0,DST,94,6.0,0,284,0,0
172,2016,6,Jaguars,0,0,0,Bears,297,16,5.0,DST,92,1.0,0,389,0,1
213,2016,7,Jaguars,0,0,0,Raiders,200,33,0.0,DST,144,0.0,0,344,0,0
239,2016,8,Jaguars,0,0,0,Titans,280,36,0.0,DST,214,0.0,0,494,0,1
256,2016,9,Jaguars,0,0,0,Chiefs,169,19,6.0,DST,62,2.0,0,231,0,1
291,2016,10,Jaguars,0,0,0,Texans,92,24,2.0,DST,181,1.0,0,273,0,0
299,2016,11,Jaguars,1,2,0,Lions,263,26,10.0,DST,14,3.0,0,277,0,1
341,2016,12,Jaguars,0,0,0,Bills,151,28,5.0,DST,153,5.0,0,304,0,1
371,2016,13,Jaguars,0,0,0,Broncos,102,20,6.0,DST,104,2.0,0,206,0,0
413,2016,14,Jaguars,0,1,0,Min,292,25,3.0,DST,85,0.0,0,377,0,0
427,2016,15,Jaguars,0,0,2,Texans,308,21,11.0,DST,79,0.0,0,387,1,1
450,2016,16,Jaguars,0,0,1,Titans,205,17,15.0,DST,58,3.0,0,263,1,0
491,2016,17,Jaguars,1,1,1,Colts,290,24,11.0,DST,94,4.0,0,384,0,1
536,2013,1,Jaguars,1,0,0,Chiefs,171,28,5.0,DST,121,1.0,1,292,0,0
559,2013,2,Jaguars,0,1,0,Raiders,114,19,9.0,DST,226,3.0,0,340,0,1
595,2013,3,Jaguars,0,1,1,Seahawks,323,45,6.0,DST,156,2.0,0,479,0,1
632,2013,4,Jaguars,0,0,1,Colts,280,37,4.0,DST,157,2.0,0,437,0,0
663,2013,5,Jaguars,0,0,0,Rams,208,34,2.0,DST,143,2.0,0,351,0,1
675,2013,6,Jaguars,0,2,1,Broncos,295,35,12.0,DST,112,0.0,0,407,1,1
722,2013,7,Jaguars,0,0,0,Chargers,276,24,2.0,DST,158,1.0,0,434,0,0
750,2013,8,Jaguars,0,1,0,49ers,177,42,2.0,DST,221,0.0,0,398,0,0
780,2013,10,Jaguars,0,3,1,Titans,279,27,18.0,DST,83,1.0,1,362,1,1
826,2013,11,Jaguars,0,0,0,Cardinals,402,27,4.0,DST,14,3.0,0,416,0,0
842,2013,12,Jaguars,0,0,1,Texans,141,6,14.0,DST,77,2.0,0,218,0,1
873,2013,13,Jaguars,0,1,2,Browns,342,28,11.0,DST,97,3.0,1,439,0,1
905,2013,14,Jaguars,0,0,2,Texans,323,20,11.0,DST,83,3.0,0,406,0,0
941,2013,15,Jaguars,0,1,1,Bills,168,27,9.0,DST,198,4.0,0,366,0,0
978,2013,16,Jaguars,0,0,1,Titans,164,20,9.0,DST,182,3.0,0,346,0,0
1022,2013,17,Jaguars,0,0,0,Colts,299,30,1.0,DST,80,1.0,0,379,0,1
1034,2014,1,Jaguars,0,2,1,Eagles,275,34,11.0,DST,145,5.0,0,420,0,1
1077,2014,2,Jaguars,0,0,0,Redskins,258,41,3.0,DST,191,3.0,0,449,0,1
1116,2014,3,Jaguars,0,0,0,Colts,385,44,2.0,DST,144,2.0,0,529,0,0
1140,2014,4,Jaguars,0,0,0,Chargers,365,33,2.0,DST,42,2.0,0,407,0,1
1158,2014,5,Jaguars,0,1,0,Steelers,261,17,10.0,DST,111,4.0,0,372,0,0
