,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
5,5,0,3,3,Nick Folk,Buccaneers,10.0,K,1,1,1,2013,0
56,56,0,1,1,Nick Folk,Patriots,4.0,K,2,1,1,2013,1
78,78,0,2,2,Nick Folk,Bills,9.0,K,3,3,3,2013,0
116,116,0,2,2,Nick Folk,Titans,7.0,K,4,1,1,2013,1
137,137,0,3,3,Nick Folk,Falcons,12.0,K,5,3,3,2013,1
178,178,0,2,2,Nick Folk,Steelers,6.0,K,6,0,0,2013,0
193,193,0,3,3,Nick Folk,Patriots,12.0,K,7,3,3,2013,0
223,223,1,3,3,Nick Folk,Bengals,11.0,K,8,0,0,2013,1
246,246,0,4,4,Nick Folk,Saints,14.0,K,9,2,2,2013,0
327,327,0,1,0,Nick Folk,Bills,2.0,K,11,2,2,2013,1
355,355,0,1,1,Nick Folk,Ravens,3.0,K,12,0,0,2013,1
385,385,0,1,1,Nick Folk,Dolphins,3.0,K,13,0,0,2013,0
391,391,1,3,3,Nick Folk,Raiders,15.0,K,14,4,4,2013,0
433,433,1,2,2,Nick Folk,Panthers,10.0,K,15,2,2,2013,1
474,474,0,2,1,Nick Folk,Browns,6.0,K,16,3,3,2013,0
500,500,0,3,2,Nick Folk,Dolphins,8.0,K,17,2,2,2013,1
536,17,0,2,2,Nick Folk,Raiders,7.0,K,1,1,1,2014,0
564,45,1,1,1,Nick Folk,Packers,8.0,K,2,3,3,2014,1
586,67,0,4,4,Nick Folk,Bears,13.0,K,3,1,1,2014,0
634,115,0,1,1,Nick Folk,Lions,5.0,K,4,2,2,2014,0
695,176,0,1,1,Nick Folk,Broncos,5.0,K,6,2,2,2014,0
704,185,0,5,4,Nick Folk,Patriots,13.0,K,7,1,1,2014,1
754,235,1,1,1,Nick Folk,Bills,7.0,K,8,2,2,2014,0
782,263,0,1,1,Nick Folk,Chiefs,4.0,K,9,1,1,2014,1
799,280,0,3,2,Nick Folk,Steelers,8.0,K,10,2,2,2014,0
874,355,0,1,1,Nick Folk,Bills,3.0,K,12,0,0,2014,1
896,377,0,4,2,Nick Folk,Dolphins,7.0,K,13,1,1,2014,0
909,390,0,5,5,Nick Folk,Min,16.0,K,14,1,1,2014,1
963,444,1,2,1,Nick Folk,Titans,6.0,K,15,1,1,2014,1
981,462,0,4,3,Nick Folk,Patriots,10.0,K,16,1,1,2014,0
1012,493,0,4,3,Nick Folk,Dolphins,13.0,K,17,4,4,2014,1
1046,4,0,3,3,Nick Folk,Ravens,9.0,K,1,0,0,2010,0
1089,47,0,2,2,Nick Folk,Patriots,8.0,K,2,2,2,2010,0
1127,85,0,2,1,Nick Folk,Dolphins,7.0,K,3,4,4,2010,1
1152,110,0,2,1,Nick Folk,Bills,8.0,K,4,5,5,2010,1
1171,129,1,5,5,Nick Folk,Min,19.0,K,5,2,2,2010,0
1208,166,1,1,1,Nick Folk,Broncos,8.0,K,6,3,3,2010,1
1285,243,0,1,0,Nick Folk,Packers,0.0,K,8,0,0,2010,0
1292,250,0,3,3,Nick Folk,Lions,11.0,K,9,2,2,2010,1
1324,282,0,5,2,Nick Folk,Browns,8.0,K,10,2,2,2010,1
1347,305,0,4,3,Nick Folk,Texans,12.0,K,11,3,3,2010,0
1393,351,0,2,1,Nick Folk,Bengals,6.0,K,12,3,3,2010,0
1432,390,0,2,1,Nick Folk,Patriots,3.0,K,13,0,0,2010,1
1453,411,0,2,2,Nick Folk,Dolphins,6.0,K,14,0,0,2010,0
1482,440,0,2,2,Nick Folk,Steelers,8.0,K,15,2,2,2010,1
1506,464,0,2,2,Nick Folk,Bears,10.0,K,16,4,4,2010,1
1541,499,0,1,1,Nick Folk,Bills,8.0,K,17,5,5,2010,0
1568,4,1,2,2,Nick Folk,Cowboys,11.0,K,1,3,3,2011,0
1601,37,0,3,3,Nick Folk,Jaguars,12.0,K,2,3,3,2011,0
1651,87,0,1,1,Nick Folk,Raiders,6.0,K,3,3,3,2011,1
1690,126,0,1,1,Nick Folk,Ravens,5.0,K,4,2,2,2011,1
1718,154,0,0,0,Nick Folk,Patriots,3.0,K,5,3,3,2011,1
1739,175,0,1,1,Nick Folk,Dolphins,6.0,K,6,3,3,2011,0
1760,196,0,2,2,Nick Folk,Chargers,9.0,K,7,3,3,2011,0
1804,240,1,3,2,Nick Folk,Bills,11.0,K,9,3,3,2011,1
1860,296,0,1,0,Nick Folk,Patriots,2.0,K,10,2,2,2011,0
1875,311,0,4,2,Nick Folk,Broncos,7.0,K,11,1,1,2011,1
1924,360,0,0,0,Nick Folk,Bills,4.0,K,12,4,4,2011,0
1932,368,1,3,2,Nick Folk,Redskins,12.0,K,13,4,4,2011,1
1980,416,0,0,0,Nick Folk,Chiefs,5.0,K,14,5,5,2011,0
2009,445,0,2,2,Nick Folk,Eagles,7.0,K,15,1,1,2011,1
2053,489,0,1,0,Nick Folk,Giants,2.0,K,16,2,2,2011,0
2083,519,0,1,1,Nick Folk,Dolphins,5.0,K,17,2,2,2011,1
2107,16,0,1,1,Nick Folk,Browns,7.0,K,1,4,4,2015,0
2133,42,0,3,2,Nick Folk,Colts,8.0,K,2,2,2,2015,1
2167,76,1,1,1,Nick Folk,Eagles,7.0,K,3,2,2,2015,0
2200,109,0,3,2,Nick Folk,Dolphins,9.0,K,4,3,3,2015,1
2258,167,0,3,2,Nick Folk,Redskins,10.0,K,6,4,4,2015,0
2278,187,1,3,3,Nick Folk,Patriots,13.0,K,7,2,2,2015,1
2321,230,0,2,2,Nick Folk,Raiders,8.0,K,8,2,2,2015,1
2616,7,0,2,2,Nick Folk,Bills,12.0,K,1,6,6,2012,0
2669,60,0,1,1,Nick Folk,Steelers,4.0,K,2,1,1,2012,1
2682,73,0,3,3,Nick Folk,Dolphins,11.0,K,3,2,2,2012,1
2755,146,0,1,1,Nick Folk,Texans,5.0,K,5,2,2,2012,0
2791,182,0,0,0,Nick Folk,Colts,5.0,K,6,5,5,2012,0
2797,188,1,4,4,Nick Folk,Patriots,16.0,K,7,2,2,2012,1
2846,237,0,2,1,Nick Folk,Dolphins,3.0,K,8,0,0,2012,0
2910,301,0,0,0,Nick Folk,Seahawks,1.0,K,10,1,1,2012,1
2914,305,2,4,2,Nick Folk,Rams,13.0,K,11,3,3,2012,1
2964,355,0,1,1,Nick Folk,Patriots,5.0,K,12,2,2,2012,0
3003,394,0,2,0,Nick Folk,Cardinals,1.0,K,13,1,1,2012,0
3025,416,0,1,1,Nick Folk,Jaguars,5.0,K,14,2,2,2012,1
3058,449,0,1,1,Nick Folk,Titans,4.0,K,15,1,1,2012,1
3092,483,0,1,1,Nick Folk,Chargers,5.0,K,16,2,2,2012,0
3107,498,0,4,3,Nick Folk,Bills,9.0,K,17,0,0,2012,1
3141,9,0,4,3,Nick Folk,Bengals,10.0,K,1,2,1,2016,0
3169,37,0,3,3,Nick Folk,Bills,13.0,K,2,4,4,2016,1
3223,91,0,1,1,Nick Folk,Chiefs,3.0,K,3,0,0,2016,1
3248,116,0,1,1,Nick Folk,Seahawks,5.0,K,4,2,2,2016,0
3272,140,0,2,2,Nick Folk,Steelers,7.0,K,5,1,1,2016,1
3316,184,0,1,1,Nick Folk,Cardinals,3.0,K,6,0,0,2016,1
3336,204,0,2,1,Nick Folk,Ravens,6.0,K,7,3,3,2016,0
3365,233,0,1,1,Nick Folk,Browns,7.0,K,8,4,4,2016,1
3386,254,0,3,3,Nick Folk,Dolphins,11.0,K,9,2,2,2016,1
3433,301,0,0,0,Nick Folk,LA,0.0,K,10,1,0,2016,0
3479,347,1,2,1,Nick Folk,Patriots,7.0,K,12,2,2,2016,0
3517,385,0,1,1,Nick Folk,Colts,4.0,K,13,1,1,2016,0
3531,399,1,3,3,Nick Folk,49ers,11.0,K,14,0,0,2016,1
3582,450,0,2,2,Nick Folk,Dolphins,7.0,K,15,1,1,2016,0
3624,492,0,2,1,Nick Folk,Patriots,3.0,K,16,0,0,2016,1
3632,500,0,3,3,Nick Folk,Bills,12.0,K,17,3,3,2016,0
