,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,11,11.0,0.0,2.0,2.0,Stephen Gostkowski,Patriots,9.0,K,1,3.0,3.0,2017.0,18,18.0,0.0,1.0,0.0,Chiefs,352.0,42.0,5.0,DST,185.0,3.0,0.0,Patriots,537.0,0.0
1,35,11.0,0.0,2.0,2.0,Stephen Gostkowski,Saints,9.0,K,2,3.0,3.0,2017.0,60,28.0,0.0,0.0,0.0,Patriots,341.0,29.0,1.0,DST,129.0,1.0,0.0,Saints,470.0,0.0
2,90,23.0,0.0,2.5,2.5,Stephen Gostkowski,Patriots,10.5,K,3,3.5,3.0,2017.0,80,35.5,0.0,0.5,0.0,Texans,350.0,31.0,5.0,DST,133.0,2.0,0.0,Patriots,483.0,0.0
3,102,45.33333333333334,0.0,1.6666666666666667,1.6666666666666667,Stephen Gostkowski,Patriots,8.333333333333334,K,4,3.6666666666666665,3.333333333333333,2017.0,112,50.33333333333334,0.0,0.3333333333333333,0.6666666666666666,Panthers,330.6666666666667,31.66666666666667,5.333333333333333,DST,130.33333333333334,2.0,0.0,Patriots,461.0,0.0
4,132,59.5,0.25,2.0,2.0,Stephen Gostkowski,Buccaneers,9.75,K,5,3.5,3.25,2017.0,137,82.66666666666667,0.0,0.6666666666666666,0.6666666666666666,Patriots,315.6666666666667,21.33333333333333,7.666666666666668,DST,78.66666666666667,0.3333333333333333,0.0,Buccaneers,394.33333333333326,0.3333333333333333
5,176,74.0,0.2,2.4,2.4,Stephen Gostkowski,Jets,10.4,K,6,3.0,2.8,2017.0,180,78.0,0.0,0.2,1.2,Patriots,211.6,21.2,8.0,DST,143.0,1.4,0.0,Jets,354.6,0.0
6,197,91.0,0.16666666666666666,2.333333333333333,2.1666666666666665,Stephen Gostkowski,Patriots,9.666666666666666,K,7,3.0,2.833333333333333,2017.0,191,95.16666666666669,0.0,0.5,0.8333333333333334,Falcons,324.8333333333333,26.5,7.0,DST,115.83333333333331,2.333333333333333,0.0,Patriots,440.66666666666674,0.0
7,220,106.14285714285714,0.14285714285714285,2.4285714285714284,2.2857142857142856,Stephen Gostkowski,Patriots,9.857142857142858,K,8,2.8571428571428568,2.7142857142857144,2017.0,220,108.85714285714286,0.14285714285714285,0.42857142857142855,0.7142857142857143,Chargers,310.2857142857143,23.714285714285715,7.428571428571429,DST,116.42857142857143,2.142857142857143,0.0,Patriots,426.71428571428567,0.0
8,273,120.375,0.125,2.875,2.5,Stephen Gostkowski,Broncos,10.25,K,10,2.625,2.5,2017.0,290,135.875,0.25,0.25,0.625,Patriots,192.375,24.75,8.0,DST,88.375,2.375,0.0,Broncos,280.75,0.25
9,298,137.33333333333334,0.1111111111111111,2.7777777777777777,2.4444444444444446,Stephen Gostkowski,Raiders,10.333333333333334,K,11,2.888888888888889,2.7777777777777777,2017.0,318,142.22222222222226,0.0,0.6666666666666666,0.0,Patriots,244.55555555555557,23.777777777777782,4.777777777777779,DST,116.55555555555556,1.4444444444444444,0.0,Raiders,361.11111111111114,0.0
10,348,153.4,0.3,2.9,2.6,Stephen Gostkowski,Patriots,11.2,K,12,2.9,2.8,2017.0,323,155.0,0.3,0.5,0.8,Dolphins,282.0,20.3,9.4,DST,119.9,1.7,0.1,Patriots,401.9,0.1
11,361,171.0909090909091,0.2727272727272727,2.636363636363636,2.363636363636364,Stephen Gostkowski,Bills,10.636363636363637,K,13,3.0909090909090913,3.0,2017.0,367,177.45454545454547,0.0,0.6363636363636364,1.0909090909090908,Patriots,240.9090909090909,23.63636363636364,9.545454545454543,DST,114.0,1.5454545454545454,0.0,Bills,354.90909090909093,0.18181818181818185
