,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,11,11,0,2,2,Stephen Gostkowski,Patriots,9.0,K,1,3,3,2017,18,18,0,1,0,Chiefs,352,42,5.0,DST,185,3.0,0,Patriots,537,0
1,35,35,0,3,3,Stephen Gostkowski,Saints,12.0,K,2,4,3,2017,60,60,0,0,0,Patriots,436,36,2.0,DST,119,2.0,0,Saints,555,0
2,90,90,0,0,0,Stephen Gostkowski,Patriots,4.0,K,3,4,4,2017,80,80,0,0,2,Texans,292,33,6.0,DST,125,2.0,0,Patriots,417,0
3,102,102,1,3,3,Stephen Gostkowski,Patriots,14.0,K,4,3,3,2017,112,112,0,1,1,Panthers,304,33,6.0,DST,140,2.0,0,Patriots,444,0
4,132,132,0,4,4,Stephen Gostkowski,Buccaneers,13.0,K,5,1,1,2017,137,137,0,1,1,Patriots,289,19,11.0,DST,113,3.0,0,Buccaneers,402,0
5,176,176,0,2,1,Stephen Gostkowski,Jets,6.0,K,6,3,3,2017,180,180,0,1,1,Patriots,257,24,5.0,DST,118,0.0,0,Jets,375,0
6,197,197,0,3,3,Stephen Gostkowski,Patriots,11.0,K,7,2,2,2017,191,191,1,0,0,Falcons,223,7,10.0,DST,120,1.0,0,Patriots,343,0
7,220,220,0,6,4,Stephen Gostkowski,Patriots,13.0,K,8,1,1,2017,220,220,1,0,1,Chargers,192,13,14.0,DST,157,1.0,1,Patriots,349,0
8,273,273,0,2,2,Stephen Gostkowski,Broncos,11.0,K,10,5,5,2017,290,290,0,0,0,Patriots,297,41,1.0,DST,99,1.0,0,Broncos,396,0
9,298,298,2,4,4,Stephen Gostkowski,Raiders,19.0,K,11,3,3,2017,318,318,0,0,0,Patriots,332,33,1.0,DST,89,1.0,0,Raiders,421,0
10,348,348,0,0,0,Stephen Gostkowski,Patriots,5.0,K,12,5,5,2017,323,323,0,1,2,Dolphins,154,17,17.0,DST,67,7.0,0,Patriots,221,0
11,361,361,1,3,3,Stephen Gostkowski,Bills,13.0,K,13,2,2,2017,367,367,0,0,1,Patriots,244,23,6.0,DST,191,3.0,0,Bills,435,0
