,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1554,2011,1,Jaguars,0,0,1,Titans,249,14,8.0,DST,43,2.0,0,292,0,0
1586,2011,2,Jaguars,0,0,2,Jets,182,32,5.0,DST,101,1.0,0,283,0,1
1626,2011,3,Jaguars,0,0,0,Panthers,158,16,4.0,DST,107,0.0,0,265,0,1
1646,2011,4,Jaguars,0,0,2,Saints,326,23,8.0,DST,177,3.0,0,503,0,0
1682,2011,5,Jaguars,0,0,1,Bengals,162,30,4.0,DST,77,2.0,0,239,0,0
1707,2011,6,Jaguars,0,0,0,Steelers,185,17,7.0,DST,185,3.0,0,370,0,1
1721,2011,7,Jaguars,0,1,1,Ravens,112,7,14.0,DST,34,3.0,0,146,0,0
1760,2011,8,Jaguars,0,2,0,Texans,202,24,7.0,DST,156,2.0,0,358,0,1
1799,2011,10,Jaguars,0,1,2,Colts,128,3,21.0,DST,84,5.0,0,212,0,1
1844,2011,11,Jaguars,0,0,1,Browns,186,14,8.0,DST,148,2.0,0,334,0,1
1864,2011,12,Jaguars,0,1,0,Texans,127,20,12.0,DST,88,0.0,0,215,1,0
1919,2011,13,Jaguars,0,0,0,Chargers,294,38,0.0,DST,139,0.0,0,433,0,0
1920,2011,14,Jaguars,0,4,3,Buccaneers,170,14,33.0,DST,110,3.0,0,280,2,0
1970,2011,15,Jaguars,1,0,0,Falcons,276,41,9.0,DST,97,1.0,0,373,1,1
1999,2011,16,Jaguars,0,1,2,Titans,342,23,8.0,DST,65,1.0,0,407,0,1
2020,2011,17,Jaguars,0,1,2,Colts,242,13,16.0,DST,56,3.0,0,298,0,0
