,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
9294,2012,3,Deion Branch,0,0,Ravens,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,1
9494,2012,5,Deion Branch,0,0,Broncos,0,0,0,0,0,0,2.0,WR,0,0,25,1,0,0,0,0,0
9619,2012,6,Deion Branch,0,0,Seahawks,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,1
9715,2012,7,Deion Branch,0,0,Jets,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,0
9967,2012,10,Deion Branch,0,0,Bills,0,0,0,0,0,0,3.0,WR,0,0,30,4,0,0,0,0,0
10501,2012,15,Deion Branch,0,0,49ers,0,0,0,0,0,0,3.0,WR,0,0,37,4,0,0,0,0,0
10643,2012,16,Deion Branch,0,0,Jaguars,0,0,0,0,0,0,1.0,WR,0,0,12,2,0,0,0,0,1
10750,2012,17,Deion Branch,0,0,Dolphins,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,0
