,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
36,36,36,0,0,Doug Baldwin,Packers,0,0,0,0,0,0,6.0,WR,0,0,63,4,0,1,0,-3,1,2017
154,154,154,0,0,Doug Baldwin,Steelers,0,0,0,0,0,0,4.0,WR,0,0,44,6,0,0,0,0,2,2017
232,232,232,0,0,Doug Baldwin,Titans,0,0,0,0,0,0,16.0,WR,0,1,105,10,0,0,0,0,3,2017
386,386,386,0,0,Doug Baldwin,Steelers,0,0,0,0,0,0,5.0,WR,1,0,35,3,0,0,0,0,4,2017
516,516,516,0,0,Doug Baldwin,Rams,0,0,0,0,0,0,3.0,WR,0,0,37,4,0,0,0,0,5,2017
669,669,669,0,0,Doug Baldwin,Giants,0,0,0,0,0,0,15.0,WR,0,1,92,9,0,0,0,0,7,2017
808,808,808,0,0,Doug Baldwin,Steelers,0,0,0,0,0,0,5.0,WR,0,0,54,6,0,0,0,0,8,2017
867,867,867,0,0,Doug Baldwin,Steelers,0,0,0,0,0,0,16.0,WR,0,1,108,7,0,0,0,0,9,2017
987,987,987,0,0,Doug Baldwin,Cardinals,0,0,0,0,0,0,9.0,WR,0,0,95,5,0,0,0,0,10,2017
1085,1085,1085,0,0,Doug Baldwin,Steelers,0,0,0,0,0,0,10.0,WR,0,1,40,2,0,0,0,0,11,2017
1253,1253,1253,0,0,Doug Baldwin,49ers,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,1,0,-5,12,2017
1317,1317,1317,0,0,Doug Baldwin,Steelers,0,0,0,0,0,0,8.0,WR,0,0,84,5,0,0,0,0,13,2017
