,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
15,15,0,1,1,Josh Brown,Cowboys,7.0,K,1,4,4,2013,1
41,41,0,3,3,Josh Brown,Broncos,11.0,K,2,2,2,2013,0
98,98,0,1,0,Josh Brown,Panthers,0.0,K,3,0,0,2013,1
128,128,0,1,0,Josh Brown,Chiefs,1.0,K,4,1,1,2013,1
156,156,0,0,0,Josh Brown,Eagles,3.0,K,5,3,3,2013,0
184,184,0,0,0,Josh Brown,Bears,3.0,K,6,3,3,2013,1
199,199,0,3,3,Josh Brown,Min,11.0,K,7,2,2,2013,0
220,220,0,5,5,Josh Brown,Eagles,15.0,K,8,0,0,2013,1
293,293,0,1,1,Josh Brown,Raiders,6.0,K,10,3,3,2013,0
314,314,0,2,2,Josh Brown,Packers,9.0,K,11,3,3,2013,0
347,347,0,2,2,Josh Brown,Cowboys,7.0,K,12,1,1,2013,0
378,378,0,1,1,Josh Brown,Redskins,6.0,K,13,3,3,2013,1
419,419,0,0,0,Josh Brown,Chargers,2.0,K,14,2,2,2013,1
458,458,1,3,3,Josh Brown,Lions,13.0,K,16,2,2,2013,1
503,503,0,3,2,Josh Brown,Redskins,8.0,K,17,2,2,2013,0
