,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,32,32,0,1,Andy Dalton,Bengals,0,31,16,4,0,170,-3.0,QB,0,0,0,0,0,1,0,2,1,2017,15,15,0,0,1,Ravens,111,20,7.0,DST,157,1.0,0,Bengals,268,0
1,61,61,0,0,Andy Dalton,Bengals,0,35,20,0,0,224,8.0,QB,0,0,0,0,0,2,0,5,2,2017,44,44,0,0,0,Texans,98,13,10.0,DST,168,3.0,0,Bengals,266,0
2,84,84,0,0,Andy Dalton,Packers,0,27,21,0,2,212,20.0,QB,0,0,0,0,0,2,0,-2,3,2017,78,78,0,1,0,Bengals,191,24,6.0,DST,110,3.0,0,Packers,301,0
3,104,104,0,1,Andy Dalton,Browns,0,30,25,0,4,286,36.0,QB,0,0,0,0,0,4,0,29,4,2017,113,113,0,1,0,Bengals,264,31,5.0,DST,86,3.0,0,Browns,350,0
4,153,153,0,0,Andy Dalton,Bengals,0,36,22,2,1,328,15.0,QB,0,0,0,0,0,5,0,2,5,2017,132,132,0,0,1,Bills,139,16,12.0,DST,82,6.0,0,Bengals,221,0
5,220,220,0,0,Andy Dalton,Steelers,0,30,17,2,2,140,13.0,QB,0,0,0,0,0,3,0,8,7,2017,188,188,0,0,2,Bengals,108,14,12.0,DST,71,4.0,0,Steelers,179,0
6,220,220,0,0,Andy Dalton,Steelers,0,30,17,2,2,140,13.0,QB,0,0,0,0,0,3,0,8,7,2017,192,192,0,1,0,Giants,131,7,10.0,DST,46,1.0,0,Steelers,177,0
7,239,239,0,0,Andy Dalton,Bengals,0,29,17,0,2,243,22.0,QB,0,0,0,0,0,3,0,10,8,2017,219,219,1,0,1,Colts,216,23,15.0,DST,115,4.0,0,Bengals,331,1
8,289,289,0,0,Andy Dalton,Jaguars,0,18,10,0,0,136,5.0,QB,0,0,0,0,0,3,0,-1,9,2017,241,241,0,0,0,Bengals,119,7,15.0,DST,29,2.0,0,Jaguars,148,1
9,305,305,0,2,Andy Dalton,Titans,0,35,20,0,2,265,20.0,QB,0,0,0,0,0,1,0,0,10,2017,276,276,0,2,0,Bengals,255,20,9.0,DST,53,1.0,0,Titans,308,0
10,333,333,0,0,Andy Dalton,Broncos,0,25,15,0,3,154,24.0,QB,0,0,0,0,0,3,0,4,11,2017,306,306,1,0,0,Bengals,141,20,8.0,DST,49,2.0,0,Broncos,190,0
11,369,369,0,0,Andy Dalton,Bengals,0,28,18,0,2,214,22.0,QB,0,0,0,0,0,4,0,26,12,2017,334,334,0,0,0,Browns,236,16,8.0,DST,169,4.0,0,Bengals,405,0
12,403,403,0,0,Andy Dalton,Bengals,0,36,21,0,2,234,22.0,QB,0,0,0,0,0,2,0,19,13,2017,375,375,0,0,1,Steelers,282,23,4.0,DST,92,1.0,0,Bengals,374,0
