,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
3099,2015.0,1,Saints,0.0,1.0,0.0,Cardinals,307.0,31.0,2.0,DST,120.0,0.0,0.0,427.0,0.0,1.0
3118,2015.0,2,Saints,0.0,1.0,0.0,Buccaneers,307.0,31.0,2.0,DST,120.0,0.0,0.0,427.0,0.0,1.0
3151,2015.0,3,Saints,0.0,1.5,0.0,Panthers,250.5,28.5,5.0,DST,129.5,1.5,0.0,380.0,0.0,0.5
3185,2015.0,4,Saints,0.0,1.0,0.0,Cowboys,271.0,28.0,6.0,DST,126.0,1.3333333333333333,0.0,397.0,0.3333333333333333,0.6666666666666666
3219,2015.0,5,Saints,0.0,0.75,0.0,Eagles,258.25,26.0,6.25,DST,123.25,1.75,0.0,381.5,0.25,0.5
3228,2015.0,6,Saints,0.0,0.6,0.4,Falcons,273.2,28.6,5.8,DST,135.8,1.4,0.0,409.0,0.2,0.6
3265,2015.0,7,Saints,0.16666666666666666,1.0,0.3333333333333333,Colts,271.5,27.333333333333332,8.166666666666666,DST,138.16666666666666,2.0,0.0,409.6666666666667,0.3333333333333333,0.5
3300,2015.0,8,Saints,0.14285714285714285,1.0,0.5714285714285714,Giants,275.7142857142857,26.428571428571427,8.571428571428571,DST,129.14285714285714,2.2857142857142856,0.0,404.85714285714283,0.2857142857142857,0.5714285714285714
3334,2015.0,9,Saints,0.125,1.0,0.5,Titans,282.375,29.25,8.125,DST,123.875,2.375,0.0,406.25,0.25,0.5
3362,2015.0,10,Saints,0.1111111111111111,1.0,0.4444444444444444,Redskins,292.22222222222223,29.77777777777778,7.444444444444445,DST,122.55555555555556,2.111111111111111,0.0,414.77777777777777,0.2222222222222222,0.4444444444444444
3416,2015.0,12,Saints,0.1,0.9,0.4,Texans,293.1,31.5,7.0,DST,131.2,2.2,0.0,424.3,0.2,0.5
3430,2015.0,13,Saints,0.09090909090909091,0.8181818181818182,0.45454545454545453,Panthers,284.1818181818182,30.818181818181817,6.7272727272727275,DST,134.45454545454547,2.090909090909091,0.0,418.6363636363636,0.18181818181818182,0.5454545454545454
3476,2015.0,14,Saints,0.08333333333333333,0.9166666666666666,0.5,Buccaneers,287.3333333333333,31.666666666666668,7.416666666666667,DST,137.83333333333334,2.0,0.0,425.1666666666667,0.25,0.5
3508,2015.0,15,Saints,0.07692307692307693,0.8461538461538461,0.46153846153846156,Lions,278.7692307692308,30.53846153846154,7.230769230769231,DST,136.07692307692307,1.9230769230769231,0.0,414.84615384615387,0.23076923076923078,0.5384615384615384
3540,2015.0,16,Saints,0.07142857142857142,0.8571428571428571,0.42857142857142855,Jaguars,276.42857142857144,30.857142857142858,7.071428571428571,DST,137.07142857142858,2.0,0.0,413.5,0.21428571428571427,0.5
3564,2015.0,17,Saints,0.06666666666666667,0.8,0.5333333333333333,Falcons,281.1333333333333,30.6,7.066666666666666,DST,132.26666666666668,2.0,0.0,413.4,0.2,0.4666666666666667
