,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,8,8,0,3,3,Kai Forbath,Vikings,11.0,K,1,3,2,2017,17,17,0,0,0,Saints,284,19,5.0,DST,60,1.0,0,Vikings,344,0
1,60,60,0,1,1,Kai Forbath,Steelers,3.0,K,2,1,0,2017,42,42,0,1,0,Vikings,146,9,11.0,DST,91,2.0,0,Steelers,237,0
2,60,60,0,1,1,Kai Forbath,Steelers,3.0,K,2,1,0,2017,43,43,0,0,1,49ers,89,9,11.0,DST,159,2.0,0,Steelers,248,0
3,74,74,0,2,2,Kai Forbath,Vikings,10.0,K,3,4,4,2017,71,71,0,0,3,Buccaneers,316,17,12.0,DST,26,2.0,0,Vikings,342,0
4,127,127,0,1,0,Kai Forbath,Vikings,1.0,K,4,1,1,2017,106,106,0,0,0,Lions,154,14,10.0,DST,97,6.0,0,Vikings,251,0
5,141,141,0,2,2,Kai Forbath,Bears,8.0,K,5,2,2,2017,138,138,0,0,0,Vikings,141,20,10.0,DST,159,4.0,1,Bears,300,0
6,161,161,1,3,3,Kai Forbath,Vikings,13.0,K,6,2,2,2017,160,160,0,0,3,Packers,155,10,17.0,DST,72,4.0,0,Vikings,227,0
7,188,188,2,6,6,Kai Forbath,Vikings,22.0,K,7,1,0,2017,193,193,0,0,0,Ravens,144,16,9.0,DST,64,5.0,0,Vikings,208,0
8,219,219,1,4,4,Kai Forbath,Browns,15.0,K,8,2,1,2017,230,230,1,0,1,Vikings,287,33,5.0,DST,88,1.0,0,Browns,375,0
9,276,276,1,1,1,Kai Forbath,Redskins,10.0,K,10,5,5,2017,285,285,0,0,2,Vikings,304,38,4.0,DST,102,0.0,0,Redskins,406,0
10,315,315,0,3,1,Kai Forbath,Vikings,6.0,K,11,3,3,2017,302,302,0,1,0,Rams,209,7,11.0,DST,45,2.0,0,Vikings,254,0
11,346,346,0,2,1,Kai Forbath,Lions,6.0,K,12,4,3,2017,341,341,2,0,0,Vikings,272,30,6.0,DST,136,2.0,0,Lions,408,0
12,389,389,0,0,0,Kai Forbath,Falcons,2.0,K,13,2,2,2017,366,366,0,0,0,Vikings,207,14,6.0,DST,105,2.0,0,Falcons,312,0
