,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
2073,2012,1,Giants,0,0,1,Cowboys,290,24,5.0,DST,143,2.0,0,433,0,0
2101,2012,2,Giants,0,0,2,Buccaneers,228,34,6.0,DST,79,2.0,0,307,0,0
2116,2012,3,Giants,0,2,3,Panthers,267,7,19.0,DST,60,2.0,0,327,0,1
2161,2012,4,Giants,0,0,0,Eagles,231,19,6.0,DST,191,2.0,0,422,0,1
2193,2012,5,Giants,0,1,2,Browns,291,27,7.0,DST,84,0.0,0,375,0,0
2203,2012,6,Giants,0,0,3,49ers,234,3,22.0,DST,80,6.0,0,314,0,1
2236,2012,7,Giants,0,3,1,Redskins,232,23,12.0,DST,248,3.0,0,480,0,0
2257,2012,8,Giants,0,2,4,Cowboys,415,24,23.0,DST,19,4.0,0,434,1,1
2287,2012,9,Giants,0,1,1,Steelers,191,24,15.0,DST,158,4.0,0,349,1,0
2335,2012,10,Giants,0,1,0,Bengals,199,31,2.0,DST,76,0.0,0,275,0,1
2374,2012,12,Giants,0,1,1,Packers,201,10,16.0,DST,116,5.0,0,317,0,0
2420,2012,13,Giants,0,1,0,Redskins,163,17,6.0,DST,207,0.0,0,370,0,1
2435,2012,14,Giants,0,2,2,Saints,345,27,16.0,DST,142,1.0,0,487,1,0
2494,2012,15,Giants,0,0,0,Falcons,265,34,1.0,DST,129,1.0,0,394,0,1
2527,2012,16,Giants,0,0,0,Ravens,309,33,0.0,DST,224,0.0,0,533,0,1
2539,2012,17,Giants,0,0,1,Eagles,207,7,10.0,DST,110,1.0,0,317,0,0
