,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
134,134,134,0,1,Alex Collins,Ravens,0,0,0,0,0,0,3.0,RB,0,0,0,0,0,7,0,42,2,2017
198,198,198,0,0,Alex Collins,Jaguars,0,0,0,0,0,0,8.0,RB,0,0,0,0,0,9,0,82,3,2017
292,292,292,0,1,Alex Collins,Ravens,0,0,0,0,0,0,7.0,RB,0,0,0,0,0,9,0,82,4,2017
392,392,392,0,0,Alex Collins,Raiders,0,0,0,0,0,0,5.0,RB,0,0,0,0,0,12,0,55,5,2017
462,462,462,0,0,Alex Collins,Ravens,0,0,0,0,0,0,7.0,RB,0,0,0,0,0,15,0,74,6,2017
557,557,557,0,0,Alex Collins,Vikings,0,0,0,0,0,0,3.0,RB,0,0,0,0,0,10,0,30,7,2017
599,599,599,0,0,Alex Collins,Ravens,0,0,0,0,0,0,14.0,RB,0,0,30,2,0,18,0,113,8,2017
695,695,695,0,0,Alex Collins,Titans,0,0,0,0,0,0,4.0,RB,0,0,3,1,0,13,0,43,9,2017
830,830,830,0,0,Alex Collins,Packers,0,0,0,0,0,0,12.0,RB,0,0,22,4,0,20,1,49,11,2017
908,908,908,0,0,Alex Collins,Ravens,0,0,0,0,0,0,12.0,RB,0,0,-3,2,0,16,1,60,12,2017
978,978,978,0,0,Alex Collins,Ravens,0,0,0,0,0,0,21.0,RB,0,0,23,2,0,15,2,75,13,2017
