,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
8,2016,1,Ravens,0,0,0,Bills,95,7,9.0,DST,65,2.0,0,160,0,0
36,2016,2,Ravens,1,0,2,Browns,242,20,15.0,DST,145,3.0,0,387,0,1
69,2016,3,Ravens,1,0,3,Jaguars,168,17,16.0,DST,48,4.0,0,216,0,1
122,2016,4,Ravens,0,1,0,Raiders,199,28,2.0,DST,62,0.0,0,261,0,0
137,2016,5,Ravens,0,1,1,Redskins,250,16,9.0,DST,60,1.0,0,310,0,0
164,2016,6,Ravens,0,1,2,Giants,397,27,8.0,DST,38,1.0,0,435,0,1
186,2016,7,Ravens,1,2,0,Jets,189,24,18.0,DST,155,5.0,0,344,1,1
241,2016,9,Ravens,1,0,1,Steelers,241,14,16.0,DST,36,2.0,0,277,1,0
268,2016,10,Ravens,0,1,2,Browns,111,7,17.0,DST,33,4.0,0,144,0,0
317,2016,11,Ravens,0,0,0,Cowboys,299,27,2.0,DST,118,1.0,0,417,0,1
329,2016,12,Ravens,0,2,0,Bengals,261,14,11.0,DST,64,3.0,0,325,0,0
355,2016,13,Ravens,0,0,3,Dolphins,215,6,18.0,DST,62,2.0,0,277,0,0
406,2016,14,Ravens,0,2,1,Patriots,401,30,7.0,DST,95,1.0,0,496,0,1
440,2016,15,Ravens,0,0,1,Eagles,159,26,4.0,DST,169,1.0,0,328,0,0
467,2016,16,Ravens,0,0,2,Steelers,279,31,4.0,DST,127,0.0,0,406,0,1
506,2016,17,Ravens,0,0,0,Bengals,218,27,2.0,DST,153,1.0,0,371,0,1
535,2013,1,Ravens,0,1,0,Broncos,445,49,5.0,DST,65,3.0,0,510,0,1
549,2013,2,Ravens,0,0,0,Browns,194,6,15.0,DST,65,5.0,0,259,0,0
578,2013,3,Ravens,0,0,1,Texans,170,9,24.0,DST,94,3.0,0,264,2,0
624,2013,4,Ravens,0,1,2,Bills,147,23,9.0,DST,203,2.0,0,350,0,1
654,2013,5,Ravens,0,0,0,Dolphins,272,23,7.0,DST,22,6.0,0,294,0,1
