,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
14,2016,1,Bengals,1,0,1,Jets,188,22,6.0,DST,152,1.0,0,340,0,1
54,2016,2,Bengals,0,0,2,Steelers,250,24,6.0,DST,124,1.0,0,374,0,1
84,2016,3,Bengals,1,1,0,Broncos,303,29,6.0,DST,52,2.0,0,355,0,0
98,2016,4,Bengals,0,1,1,Dolphins,160,7,16.0,DST,62,5.0,0,222,0,0
148,2016,5,Bengals,0,1,0,Cowboys,222,28,3.0,DST,180,1.0,0,402,0,1
177,2016,6,Bengals,0,0,0,Patriots,358,35,3.0,DST,79,3.0,0,437,0,1
198,2016,7,Bengals,0,0,2,Browns,172,17,10.0,DST,180,2.0,0,352,0,0
229,2016,8,Bengals,0,0,1,Redskins,446,27,4.0,DST,100,1.0,0,546,0,0
284,2016,10,Bengals,0,0,2,Giants,229,21,6.0,DST,122,1.0,0,351,0,1
307,2016,11,Bengals,0,0,1,Bills,159,16,8.0,DST,183,2.0,0,342,0,0
331,2016,12,Bengals,0,0,1,Ravens,219,19,10.0,DST,92,2.0,1,311,0,1
363,2016,13,Bengals,0,0,3,Eagles,306,14,11.0,DST,53,1.0,0,359,0,0
394,2016,14,Bengals,0,0,1,Browns,85,10,12.0,DST,169,3.0,0,254,0,1
445,2016,15,Bengals,0,0,0,Steelers,285,24,2.0,DST,97,1.0,0,382,0,0
452,2016,16,Bengals,1,0,0,Texans,155,12,13.0,DST,95,4.0,0,250,0,1
488,2016,17,Bengals,0,0,2,Ravens,263,10,14.0,DST,72,3.0,0,335,0,0
542,2013,1,Bengals,0,0,1,Bears,242,24,3.0,DST,81,0.0,0,323,0,1
551,2013,2,Bengals,0,1,1,Steelers,234,10,13.0,DST,44,2.0,0,278,0,0
581,2013,3,Bengals,0,2,2,Packers,217,30,18.0,DST,182,4.0,0,399,1,0
625,2013,4,Bengals,1,0,0,Browns,247,17,9.0,DST,89,3.0,0,336,0,1
643,2013,5,Bengals,0,1,1,Patriots,166,6,18.0,DST,82,4.0,0,248,0,0
681,2013,6,Bengals,0,1,0,Bills,192,24,8.0,DST,130,5.0,0,322,0,1
720,2013,7,Bengals,1,0,0,Lions,357,24,3.0,DST,77,0.0,0,434,0,1
726,2013,8,Bengals,0,0,2,Jets,147,9,27.0,DST,93,4.0,0,240,2,0
766,2013,9,Bengals,0,1,0,Dolphins,188,22,6.0,DST,157,3.0,0,345,0,1
784,2013,10,Bengals,0,1,2,Ravens,104,20,15.0,DST,85,5.0,0,189,0,1
806,2013,11,Bengals,1,1,3,Browns,228,20,30.0,DST,102,4.0,0,330,2,0
868,2013,13,Bengals,0,2,1,Chargers,243,10,15.0,DST,91,2.0,0,334,0,1
925,2013,14,Bengals,0,0,0,Colts,326,28,0.0,DST,63,0.0,0,389,0,0
954,2013,15,Bengals,0,0,1,Steelers,184,30,3.0,DST,106,1.0,0,290,0,1
962,2013,16,Bengals,0,1,3,Min,94,14,22.0,DST,115,4.0,0,209,1,0
995,2013,17,Bengals,0,0,3,Ravens,175,17,18.0,DST,47,2.0,0,222,1,0
1033,2014,1,Bengals,0,1,1,Ravens,329,16,11.0,DST,94,3.0,0,423,0,1
1063,2014,2,Bengals,0,0,3,Falcons,212,10,15.0,DST,97,2.0,0,309,0,0
1093,2014,3,Bengals,0,0,2,Titans,177,7,15.0,DST,149,2.0,1,326,0,0
1175,2014,5,Bengals,0,0,0,Patriots,285,43,1.0,DST,220,1.0,0,505,0,1
1200,2014,6,Bengals,0,0,1,Panthers,284,37,2.0,DST,147,0.0,0,431,0,0
1224,2014,7,Bengals,0,2,0,Colts,335,27,7.0,DST,171,2.0,0,506,0,1
1252,2014,8,Bengals,0,0,2,Ravens,187,24,6.0,DST,107,1.0,0,294,0,0
1278,2014,9,Bengals,1,0,1,Jaguars,233,23,9.0,DST,132,2.0,1,365,0,0
1314,2014,10,Bengals,0,1,0,Browns,198,24,3.0,DST,170,0.0,0,368,0,0
1329,2014,11,Bengals,0,1,0,Saints,255,10,9.0,DST,75,0.0,0,330,0,1
1356,2014,12,Bengals,0,0,1,Texans,184,13,12.0,DST,64,1.0,1,248,0,1
1389,2014,13,Bengals,0,0,1,Buccaneers,188,13,10.0,DST,75,1.0,0,263,0,1
1438,2014,14,Bengals,0,0,0,Steelers,350,42,0.0,DST,193,0.0,0,543,0,0
1444,2014,15,Bengals,0,0,2,Browns,54,0,17.0,DST,53,3.0,0,107,0,1
1475,2014,16,Bengals,0,0,4,Broncos,300,28,16.0,DST,85,2.0,0,385,1,0
1527,2014,17,Bengals,0,1,2,Steelers,317,27,7.0,DST,29,0.0,0,346,0,1
1553,2011,1,Bengals,0,0,1,Browns,202,17,8.0,DST,83,2.0,0,285,0,1
1583,2011,2,Bengals,0,2,0,Broncos,187,24,7.0,DST,131,2.0,0,318,0,1
1602,2011,3,Bengals,0,1,0,49ers,176,13,16.0,DST,50,5.0,1,226,0,0
1653,2011,4,Bengals,0,0,0,Bills,190,20,5.0,DST,83,1.0,0,273,0,0
1668,2011,5,Bengals,0,2,0,Jaguars,200,20,17.0,DST,96,3.0,0,296,1,1
1692,2011,6,Bengals,1,2,1,Colts,179,17,19.0,DST,94,1.0,0,273,1,0
1743,2011,8,Bengals,0,1,1,Seahawks,350,12,27.0,DST,61,4.0,0,411,2,1
1782,2011,9,Bengals,0,1,0,Titans,250,17,8.0,DST,78,2.0,0,328,0,1
1813,2011,10,Bengals,0,0,1,Steelers,223,24,8.0,DST,105,5.0,0,328,0,0
1853,2011,11,Bengals,0,0,1,Ravens,268,31,3.0,DST,105,1.0,0,373,0,1
1873,2011,12,Bengals,0,0,1,Browns,140,20,8.0,DST,134,2.0,0,274,0,0
1911,2011,13,Bengals,0,0,0,Steelers,159,35,3.0,DST,136,3.0,0,295,0,1
1927,2011,14,Bengals,0,3,1,Texans,268,20,17.0,DST,144,5.0,0,412,0,0
1962,2011,15,Bengals,0,0,0,Rams,210,13,10.0,DST,95,3.0,0,305,0,1
1988,2011,16,Bengals,0,0,3,Cardinals,257,16,15.0,DST,59,5.0,0,316,0,0
2045,2011,17,Bengals,0,0,0,Ravens,126,24,2.0,DST,221,1.0,0,347,0,0
2075,2012,1,Bengals,0,0,0,Ravens,308,44,3.0,DST,122,3.0,0,430,0,1
2090,2012,2,Bengals,0,1,0,Browns,309,27,11.0,DST,130,2.0,0,439,1,0
2126,2012,3,Bengals,0,1,0,Redskins,179,31,7.0,DST,202,5.0,0,381,0,1
2149,2012,4,Bengals,0,1,1,Jaguars,143,10,17.0,DST,69,6.0,0,212,0,1
2187,2012,5,Bengals,0,2,0,Dolphins,211,17,10.0,DST,68,2.0,0,279,0,0
2224,2012,6,Bengals,0,0,1,Browns,218,34,4.0,DST,110,2.0,0,328,0,1
2244,2012,7,Bengals,0,1,1,Steelers,264,24,8.0,DST,167,3.0,0,431,0,0
2305,2012,9,Bengals,0,0,2,Broncos,291,31,4.0,DST,68,0.0,0,359,0,0
2318,2012,10,Bengals,0,2,2,Giants,189,13,19.0,DST,129,4.0,0,318,0,0
2347,2012,11,Bengals,0,1,0,Chiefs,171,6,16.0,DST,113,4.0,0,284,0,1
2376,2012,12,Bengals,0,1,1,Raiders,119,10,15.0,DST,99,4.0,0,218,0,0
2405,2012,13,Bengals,0,1,1,Chargers,251,13,15.0,DST,46,4.0,0,297,0,1
2447,2012,14,Bengals,0,0,1,Cowboys,239,20,9.0,DST,49,3.0,0,288,0,0
2465,2012,15,Bengals,1,4,1,Eagles,177,13,26.0,DST,42,1.0,0,219,1,1
2499,2012,16,Bengals,0,1,2,Steelers,185,10,23.0,DST,95,4.0,0,280,1,1
2533,2012,17,Bengals,0,0,1,Ravens,146,17,16.0,DST,206,4.0,0,352,1,0
2591,2010,1,Bengals,0,0,0,Patriots,258,38,0.0,DST,118,0.0,0,376,0,1
2597,2010,2,Bengals,0,0,4,Ravens,150,10,16.0,DST,109,1.0,0,259,0,0
2630,2010,3,Bengals,0,3,1,Panthers,180,7,16.0,DST,87,1.0,0,267,0,1
2679,2010,4,Bengals,0,0,1,Browns,179,23,4.0,DST,116,1.0,0,295,0,1
2697,2010,5,Bengals,0,2,1,Buccaneers,266,24,10.0,DST,125,3.0,0,391,0,0
2751,2010,7,Bengals,0,1,1,Falcons,299,39,10.0,DST,153,0.0,0,452,1,1
2787,2010,8,Bengals,0,1,1,Dolphins,217,22,5.0,DST,137,0.0,0,354,0,0
2808,2010,9,Bengals,0,1,1,Steelers,193,27,6.0,DST,121,1.0,0,314,0,0
2841,2010,10,Bengals,0,0,0,Colts,180,23,3.0,DST,76,2.0,0,256,0,1
2859,2010,11,Bengals,0,0,2,Bills,308,49,11.0,DST,141,1.0,0,449,1,0
2906,2010,12,Bengals,0,0,1,Jets,149,26,5.0,DST,170,2.0,0,319,0,1
2936,2010,13,Bengals,0,0,1,Saints,290,34,4.0,DST,146,2.0,0,436,0,0
2969,2010,14,Bengals,0,0,0,Steelers,231,23,5.0,DST,123,4.0,0,354,0,1
2990,2010,15,Bengals,0,0,0,Browns,219,17,8.0,DST,59,4.0,0,278,0,0
3022,2010,16,Bengals,0,1,1,Chargers,249,20,9.0,DST,64,1.0,0,313,0,0
3050,2010,17,Bengals,0,1,1,Ravens,101,13,15.0,DST,98,4.0,0,199,0,1
3082,2015,1,Bengals,0,1,1,Raiders,183,13,13.0,DST,63,2.0,0,246,0,1
3110,2015,2,Bengals,0,2,1,Chargers,223,19,14.0,DST,131,4.0,0,354,0,0
3160,2015,3,Bengals,0,0,1,Ravens,362,24,3.0,DST,36,0.0,0,398,0,1
3182,2015,4,Bengals,0,1,0,Chiefs,348,21,8.0,DST,113,5.0,0,461,0,0
3215,2015,5,Bengals,0,0,1,Seahawks,197,24,7.0,DST,200,4.0,0,397,0,0
3246,2015,6,Bengals,0,0,1,Bills,256,21,5.0,DST,112,2.0,0,368,0,1
3285,2015,8,Bengals,0,0,3,Steelers,240,10,16.0,DST,116,3.0,0,356,0,1
3316,2015,9,Bengals,0,0,0,Browns,144,10,10.0,DST,69,3.0,0,213,0,0
3348,2015,10,Bengals,0,0,1,Texans,174,10,12.0,DST,82,3.0,0,256,0,0
3386,2015,11,Bengals,0,0,2,Cardinals,301,34,6.0,DST,82,2.0,0,383,0,1
3393,2015,12,Bengals,0,0,3,Rams,251,7,20.0,DST,94,1.0,0,345,1,0
3429,2015,13,Bengals,1,1,1,Browns,205,3,19.0,DST,68,3.0,0,273,0,1
3478,2015,14,Bengals,0,0,1,Steelers,270,33,4.0,DST,84,2.0,0,354,0,0
3491,2015,15,Bengals,1,1,3,49ers,263,14,18.0,DST,55,4.0,0,318,0,1
3532,2015,16,Bengals,0,1,0,Broncos,277,20,9.0,DST,113,3.0,0,390,0,1
3567,2015,17,Bengals,0,0,2,Ravens,282,16,9.0,DST,59,1.0,0,341,0,0
