,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1542,2011,1,Redskins,1,0,1,Giants,240,14,18.0,DST,75,4.0,0,315,1,0
1582,2011,2,Redskins,0,1,1,Cardinals,231,21,8.0,DST,93,3.0,0,324,0,0
1618,2011,3,Redskins,0,1,1,Cowboys,250,18,9.0,DST,125,1.0,0,375,0,1
1639,2011,4,Redskins,0,1,0,Rams,127,10,16.0,DST,45,7.0,0,172,0,1
1703,2011,6,Redskins,0,0,2,Eagles,230,20,10.0,DST,192,2.0,0,422,0,0
1738,2011,7,Redskins,0,0,0,Panthers,232,33,4.0,DST,175,4.0,0,407,0,1
1761,2011,8,Redskins,0,1,1,Bills,252,23,7.0,DST,138,2.0,0,390,0,1
1783,2011,9,Redskins,0,1,0,49ers,188,19,8.0,DST,138,2.0,0,326,0,0
1811,2011,10,Redskins,0,1,1,Dolphins,200,20,10.0,DST,103,2.0,0,303,0,1
1850,2011,11,Redskins,0,0,0,Cowboys,264,27,5.0,DST,89,4.0,0,353,0,0
1876,2011,12,Redskins,0,0,1,Seahawks,126,17,8.0,DST,124,2.0,0,250,0,1
1916,2011,13,Redskins,0,1,0,Jets,165,34,2.0,DST,101,0.0,0,266,0,0
1950,2011,14,Redskins,0,0,1,Patriots,352,34,3.0,DST,79,1.0,0,431,0,0
1957,2011,15,Redskins,0,0,3,Giants,233,10,16.0,DST,91,3.0,0,324,0,1
2013,2011,16,Redskins,0,0,0,Min,148,33,2.0,DST,241,2.0,0,389,0,0
2042,2011,17,Redskins,0,1,1,Eagles,315,34,6.0,DST,75,2.0,0,390,0,1
