,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1054,2014.0,1,Giants,0.0,0.0,0.0,Lions,341.0,35.0,1.0,DST,76.0,1.0,0.0,417.0,0.0,1.0
1074,2014.0,2,Giants,0.0,0.0,0.0,Cardinals,341.0,35.0,1.0,DST,76.0,1.0,0.0,417.0,0.0,1.0
1095,2014.0,3,Giants,0.0,0.0,0.0,Texans,241.5,30.0,3.0,DST,100.0,2.5,0.0,341.5,0.0,0.5
1123,2014.0,4,Giants,0.3333333333333333,0.0,1.0,Redskins,258.3333333333333,25.666666666666668,6.666666666666667,DST,106.33333333333333,2.3333333333333335,0.0,364.6666666666667,0.0,0.3333333333333333
1162,2014.0,5,Giants,0.25,0.5,1.75,Falcons,254.5,22.75,9.5,DST,101.25,2.25,0.0,355.75,0.0,0.5
1193,2014.0,6,Giants,0.2,0.4,1.6,Eagles,265.0,22.2,9.0,DST,99.0,2.0,0.0,364.0,0.0,0.4
1229,2014.0,7,Giants,0.16666666666666666,0.3333333333333333,1.6666666666666667,Cowboys,261.6666666666667,23.0,8.5,DST,116.33333333333333,1.8333333333333333,0.0,378.0,0.0,0.5
1290,2014.0,9,Giants,0.14285714285714285,0.2857142857142857,1.5714285714285714,Colts,262.42857142857144,24.142857142857142,7.857142857142857,DST,122.0,1.8571428571428572,0.0,384.42857142857144,0.0,0.5714285714285714
1308,2014.0,10,Giants,0.125,0.25,1.375,Seahawks,272.75,26.125,7.0,DST,119.0,1.75,0.0,391.75,0.0,0.5
1336,2014.0,11,Giants,0.1111111111111111,0.3333333333333333,1.4444444444444444,49ers,260.22222222222223,27.444444444444443,7.111111111111111,DST,144.66666666666666,1.7777777777777777,0.0,404.8888888888889,0.0,0.5555555555555556
1369,2014.0,12,Giants,0.1,0.4,1.3,Cowboys,252.7,26.3,7.1,DST,145.0,1.7,0.0,397.7,0.0,0.5
1393,2014.0,13,Giants,0.09090909090909091,0.45454545454545453,1.1818181818181819,Jaguars,253.9090909090909,26.727272727272727,6.818181818181818,DST,142.63636363636363,1.7272727272727273,0.0,396.54545454545456,0.0,0.45454545454545453
1408,2014.0,14,Giants,0.08333333333333333,0.4166666666666667,1.0833333333333333,Titans,244.41666666666666,26.583333333333332,6.916666666666667,DST,140.58333333333334,2.1666666666666665,0.0,385.0,0.0,0.5
1449,2014.0,15,Giants,0.07692307692307693,0.46153846153846156,1.1538461538461537,Redskins,236.84615384615384,25.076923076923077,8.461538461538462,DST,134.46153846153845,2.6153846153846154,0.0,371.3076923076923,0.07692307692307693,0.5384615384615384
1489,2014.0,16,Giants,0.07142857142857142,0.42857142857142855,1.0714285714285714,Rams,236.21428571428572,24.214285714285715,8.857142857142858,DST,135.14285714285714,2.9285714285714284,0.0,371.35714285714283,0.07142857142857142,0.5
1529,2014.0,17,Giants,0.06666666666666667,0.5333333333333333,1.0666666666666667,Eagles,239.2,24.4,8.866666666666667,DST,133.2,2.8666666666666667,0.0,372.4,0.06666666666666667,0.5333333333333333
