,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1590,26,0,0,0,Olindo Mare,Cardinals,3.0,K,1,3,3,2011,1
1604,40,0,3,3,Olindo Mare,Packers,11.0,K,2,2,2,2011,0
1649,85,0,2,2,Olindo Mare,Jaguars,6.0,K,3,0,0,2011,0
1670,106,0,5,3,Olindo Mare,Bears,11.0,K,4,2,2,2011,1
1717,153,0,0,0,Olindo Mare,Saints,3.0,K,5,4,3,2011,0
1744,180,0,1,1,Olindo Mare,Falcons,5.0,K,6,2,2,2011,1
1751,187,0,4,4,Olindo Mare,Redskins,15.0,K,7,3,3,2011,0
1795,231,0,1,0,Olindo Mare,Min,3.0,K,8,3,3,2011,0
1858,294,0,2,1,Olindo Mare,Titans,3.0,K,10,0,0,2011,0
1867,303,0,2,2,Olindo Mare,Lions,9.0,K,11,3,3,2011,1
1907,343,0,3,2,Olindo Mare,Colts,9.0,K,12,3,3,2011,1
1939,375,0,1,1,Olindo Mare,Buccaneers,8.0,K,13,5,5,2011,1
1986,422,0,1,0,Olindo Mare,Falcons,3.0,K,14,3,3,2011,0
2018,454,0,0,0,Olindo Mare,Texans,4.0,K,15,4,4,2011,1
2030,466,0,2,2,Olindo Mare,Buccaneers,12.0,K,16,6,6,2011,0
2081,517,0,1,1,Olindo Mare,Saints,5.0,K,17,2,2,2011,1
