,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,6,6,0,4,3,Jason Myers,Texans,11.0,K,1,3,2,2017,29,29,0,0,0,Jaguars,125,29,0.0,DST,155,0.0,0,Texans,280,0
1,57,57,0,1,1,Jason Myers,Jaguars,4.0,K,2,1,1,2017,57,57,0,0,1,Titans,211,37,3.0,DST,179,1.0,0,Jaguars,390,0
2,68,68,0,3,3,Jason Myers,Jaguars,14.0,K,3,5,5,2017,66,66,0,1,2,Ravens,52,7,15.0,DST,134,2.0,0,Jaguars,186,0
3,109,109,0,3,2,Jason Myers,Jets,8.0,K,4,2,2,2017,110,110,0,0,1,Jaguars,136,20,7.0,DST,175,1.0,0,Jets,311,0
4,147,147,0,1,1,Jason Myers,Steelers,6.0,K,5,4,3,2017,128,128,0,3,2,Rams,275,10,19.0,DST,100,2.0,0,Steelers,375,0
5,147,147,0,1,1,Jason Myers,Steelers,6.0,K,5,4,3,2017,149,149,0,0,1,Jaguars,82,30,4.0,DST,231,2.0,0,Steelers,313,0
6,178,178,0,3,1,Jason Myers,Jaguars,5.0,K,6,2,2,2017,175,175,0,1,0,Rams,107,27,6.0,DST,142,3.0,0,Jaguars,249,0
