,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
68,68,68,0,0,Zay Jones,Bills,0,0,0,0,0,0,2.0,WR,0,0,21,1,0,0,0,0,1,2017
193,193,193,0,0,Zay Jones,Panthers,0,0,0,0,0,0,1.0,WR,0,0,18,2,0,0,0,0,2,2017
433,433,433,0,0,Zay Jones,Falcons,0,0,0,0,0,0,1.0,WR,0,0,18,1,0,0,0,0,4,2017
548,548,548,0,0,Zay Jones,Bengals,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,5,2017
750,750,750,0,0,Zay Jones,Bills,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,7,2017
816,816,816,0,0,Zay Jones,Bills,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,0,0,0,8,2017
878,878,878,0,0,Zay Jones,Jets,0,0,0,0,0,0,11.0,WR,0,1,53,6,0,0,0,0,9,2017
1100,1100,1100,0,0,Zay Jones,Chargers,0,0,0,0,0,0,6.0,WR,0,0,68,4,0,0,0,0,11,2017
1197,1197,1197,0,0,Zay Jones,Chiefs,0,0,0,0,0,0,9.0,WR,0,1,33,3,0,0,0,0,12,2017
1355,1355,1355,0,0,Zay Jones,Bills,0,0,0,0,0,0,2.0,WR,0,0,22,2,0,0,0,0,13,2017
