,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,68,68,0,0,Zay Jones,Bills,0,0,0,0,0,0,2.0,WR,0,0,21,1,0,0,0,0,1,2017,8,8,0,0,2,Jets,176,12,12.0,DST,38,1.0,0,Bills,214,0
1,193,193,0,0,Zay Jones,Panthers,0,0,0,0,0,0,1.0,WR,0,0,18,2,0,0,0,0,2,2017,38,38,0,0,0,Bills,107,3,13.0,DST,69,3.0,0,Panthers,176,0
2,433,433,0,0,Zay Jones,Falcons,0,0,0,0,0,0,1.0,WR,0,0,18,1,0,0,0,0,4,2017,116,116,0,0,0,Bills,164,23,4.0,DST,117,3.0,0,Falcons,281,0
3,548,548,0,0,Zay Jones,Bengals,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,5,2017,132,132,0,0,1,Bills,139,16,12.0,DST,82,6.0,0,Bengals,221,0
4,750,750,0,0,Zay Jones,Bills,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,7,2017,194,194,0,2,1,Buccaneers,378,27,8.0,DST,69,1.0,0,Bills,447,0
5,816,816,0,0,Zay Jones,Bills,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,0,0,0,8,2017,217,217,0,2,2,Raiders,313,14,18.0,DST,54,0.0,0,Bills,367,1
6,878,878,0,0,Zay Jones,Jets,0,0,0,0,0,0,11.0,WR,0,1,53,6,0,0,0,0,9,2017,243,243,0,3,0,Bills,244,21,14.0,DST,63,7.0,0,Jets,307,0
7,1100,1100,0,0,Zay Jones,Chargers,0,0,0,0,0,0,6.0,WR,0,0,68,4,0,0,0,0,11,2017,294,294,0,1,5,Bills,220,24,26.0,DST,173,1.0,0,Chargers,393,2
8,1197,1197,0,0,Zay Jones,Chiefs,0,0,0,0,0,0,9.0,WR,0,1,33,3,0,0,0,0,12,2017,342,342,0,0,0,Bills,164,16,6.0,DST,104,2.0,0,Chiefs,268,0
9,1355,1355,0,0,Zay Jones,Bills,0,0,0,0,0,0,2.0,WR,0,0,22,2,0,0,0,0,13,2017,367,367,0,0,1,Patriots,244,23,6.0,DST,191,3.0,0,Bills,435,0
