,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
70,70,70.0,0.0,0.0,Devin Funchess,49ers,0.0,0.0,0.0,0.0,0.0,0.0,2.0,WR,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,1,2017.0
139,139,70.0,0.0,0.0,Devin Funchess,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,2.0,WR,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,2,2017.0
276,276,104.5,0.0,0.0,Devin Funchess,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.0,44.0,3.0,0.0,0.0,0.0,0.0,3,2017.0
344,344,161.66666666666666,0.0,0.0,Devin Funchess,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,WR,0.0,0.0,48.666666666666664,3.3333333333333335,0.0,0.0,0.0,0.0,4,2017.0
470,470,207.25,0.0,0.0,Devin Funchess,Lions,0.0,0.0,0.0,0.0,0.0,0.0,8.0,WR,0.0,0.5,54.0,4.25,0.0,0.0,0.0,0.0,5,2017.0
618,618,259.8,0.0,0.0,Devin Funchess,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,8.6,WR,0.0,0.6,53.8,4.8,0.0,0.0,0.0,0.0,6,2017.0
708,708,319.5,0.0,0.0,Devin Funchess,Bears,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,WR,0.0,0.5,50.833333333333336,4.5,0.0,0.0,0.0,0.0,7,2017.0
840,840,375.0,0.0,0.0,Devin Funchess,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,WR,0.0,0.42857142857142855,49.42857142857143,4.428571428571429,0.0,0.0,0.0,0.0,8,2017.0
887,887,433.125,0.0,0.0,Devin Funchess,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,6.375,WR,0.0,0.375,44.625,4.125,0.0,0.0,0.0,0.0,9,2017.0
962,962,483.55555555555554,0.0,0.0,Devin Funchess,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,6.555555555555555,WR,0.0,0.3333333333333333,49.22222222222222,4.222222222222222,0.0,0.0,0.0,0.0,10,2017.0
1193,1193,531.4,0.0,0.0,Devin Funchess,Jets,0.0,0.0,0.0,0.0,0.0,0.0,8.0,WR,0.0,0.5,53.5,4.3,0.0,0.0,0.0,0.0,12,2017.0
1301,1301,591.5454545454545,0.0,0.0,Devin Funchess,Saints,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,WR,0.0,0.45454545454545453,58.45454545454545,4.545454545454546,0.0,0.0,0.0,0.0,13,2017.0
