,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
36,36,36.0,0.0,0.0,Chris Ivory,Texans,0.0,0.0,0.0,0.0,0.0,0.0,5.0,RB,0.0,0.0,11.0,1.0,0.0,9.0,0.0,42.0,1,2017.0
124,124,36.0,0.0,0.0,Chris Ivory,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,5.0,RB,0.0,0.0,11.0,1.0,0.0,9.0,0.0,42.0,2,2017.0
216,216,80.0,0.0,0.0,Chris Ivory,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,4.5,RB,0.0,0.0,21.0,2.0,0.0,7.5,0.0,29.5,3,2017.0
301,301,125.33333333333333,0.0,0.0,Chris Ivory,Jets,0.0,0.0,0.0,0.0,0.0,0.0,4.0,RB,0.0,0.0,22.333333333333332,2.0,0.0,7.0,0.0,25.333333333333332,4,2017.0
396,396,169.25,0.0,0.0,Chris Ivory,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,4.0,RB,0.0,0.0,17.25,1.75,0.0,7.5,0.0,29.5,5,2017.0
446,446,214.6,0.0,0.0,Chris Ivory,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,4.0,RB,0.0,0.0,13.8,1.4,0.0,7.6,0.0,31.8,6,2017.0
523,523,253.16666666666666,0.0,0.0,Chris Ivory,Colts,0.0,0.0,0.0,0.0,0.0,0.0,5.5,RB,0.0,0.16666666666666666,23.833333333333332,2.6666666666666665,0.0,6.666666666666667,0.0,27.0,7,2017.0
675,675,291.7142857142857,0.0,0.14285714285714285,Chris Ivory,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,6.0,RB,0.0,0.14285714285714285,20.428571428571427,2.2857142857142856,0.0,8.142857142857142,0.14285714285714285,29.857142857142858,9,2017.0
810,810,339.625,0.0,0.125,Chris Ivory,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,6.5,RB,0.0,0.125,22.125,2.375,0.0,9.625,0.125,34.875,10,2017.0
888,888,391.8888888888889,0.0,0.1111111111111111,Chris Ivory,Browns,0.0,0.0,0.0,0.0,0.0,0.0,5.777777777777778,RB,0.0,0.1111111111111111,19.11111111111111,2.2222222222222223,0.0,8.666666666666666,0.1111111111111111,31.11111111111111,11,2017.0
975,975,441.5,0.0,0.1,Chris Ivory,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,5.2,RB,0.0,0.1,17.2,2.0,0.0,8.4,0.1,28.6,12,2017.0
1046,1046,490.0,0.0,0.18181818181818182,Chris Ivory,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,4.636363636363637,RB,0.0,0.09090909090909091,15.636363636363637,1.8181818181818181,0.0,7.7272727272727275,0.09090909090909091,25.454545454545453,13,2017.0
