,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,186,186.0,0.0,0.0,0.0,Patrick Murray,Cardinals,1.0,K,6,1.0,1.0,2017.0,172,78.8,0.0,0.0,0.8,Buccaneers,231.2,25.0,7.0,DST,94.8,2.0,0.0,Cardinals,326.0,0.2
1,196,186.0,0.0,0.0,0.0,Patrick Murray,Bills,1.0,K,7,1.0,1.0,2017.0,194,69.2,0.0,0.4,1.6,Buccaneers,234.8,14.8,12.8,DST,87.6,2.4,0.0,Bills,322.4,0.2
2,238,191.0,0.5,1.0,1.0,Patrick Murray,Buccaneers,6.0,K,8,2.0,2.0,2017.0,229,126.0,0.0,0.8333333333333334,0.6666666666666666,Panthers,294.8333333333333,25.16666666666667,8.166666666666666,DST,113.66666666666669,1.1666666666666667,0.0,Buccaneers,408.5,0.3333333333333333
3,255,206.66666666666663,0.3333333333333333,1.0,1.0,Patrick Murray,Saints,5.0,K,9,1.3333333333333333,1.3333333333333333,2017.0,238,117.42857142857143,0.0,0.2857142857142857,1.2857142857142858,Buccaneers,224.42857142857144,20.714285714285715,12.428571428571427,DST,120.28571428571428,2.7142857142857144,0.0,Saints,344.71428571428567,0.42857142857142855
4,278,218.75,0.5,1.25,1.0,Patrick Murray,Buccaneers,5.25,K,10,1.25,1.25,2017.0,266,155.0,0.125,0.875,0.625,Jets,272.375,24.75,7.75,DST,116.625,1.0,0.0,Buccaneers,389.0,0.25
5,302,230.6,0.4,1.6,1.4,Patrick Murray,Dolphins,6.0,K,11,1.0,1.0,2017.0,317,168.55555555555554,0.1111111111111111,0.5555555555555556,0.3333333333333333,Buccaneers,225.0,24.88888888888889,7.111111111111112,DST,116.22222222222223,1.7777777777777777,0.0,Dolphins,341.22222222222223,0.1111111111111111
6,340,242.5,0.3333333333333333,2.0,1.6666666666666667,Patrick Murray,Falcons,7.0,K,12,1.3333333333333333,1.3333333333333333,2017.0,343,166.5,0.0,0.7,0.3,Buccaneers,200.8,21.0,8.8,DST,115.9,2.9,0.0,Falcons,316.7,0.2
7,367,256.42857142857144,0.2857142857142857,2.0,1.7142857142857142,Patrick Murray,Packers,7.142857142857142,K,13,1.4285714285714286,1.4285714285714286,2017.0,356,175.0909090909091,0.09090909090909093,0.9090909090909092,0.8181818181818182,Buccaneers,244.0909090909091,23.72727272727273,7.909090909090909,DST,107.0909090909091,2.0,0.0,Packers,351.1818181818182,0.09090909090909093
