,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
50,50,50,0,1,Jamaal Charles,Broncos,0,0,0,0,0,0,3.0,RB,0,0,0,0,0,10,0,40,1,2017
126,126,126,0,0,Jamaal Charles,Broncos,0,0,0,0,0,0,4.0,RB,0,0,6,1,0,9,0,46,2,2017
188,188,188,0,0,Jamaal Charles,Bills,0,0,0,0,0,0,11.0,RB,0,0,1,1,0,9,1,56,3,2017
305,305,305,0,0,Jamaal Charles,Broncos,0,0,0,0,0,0,4.0,RB,0,0,14,1,0,5,0,33,4,2017
492,492,492,0,0,Jamaal Charles,Broncos,0,0,0,0,0,0,1.0,RB,0,0,2,1,0,5,0,19,6,2017
564,564,564,0,0,Jamaal Charles,Chargers,0,0,0,0,0,0,2.0,RB,0,0,20,4,0,4,0,2,7,2017
639,639,639,0,1,Jamaal Charles,Chiefs,0,0,0,0,0,0,2.0,RB,0,0,5,1,0,8,0,39,8,2017
707,707,707,0,0,Jamaal Charles,Eagles,0,0,0,0,0,0,2.0,RB,0,0,23,4,0,4,0,1,9,2017
783,783,783,0,0,Jamaal Charles,Broncos,0,0,0,0,0,0,3.0,RB,0,0,0,0,0,8,0,38,10,2017
892,892,892,0,0,Jamaal Charles,Broncos,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,3,0,7,11,2017
973,973,973,0,0,Jamaal Charles,Raiders,0,0,0,0,0,0,0.0,RB,0,0,7,2,0,1,0,3,12,2017
1023,1023,1023,0,0,Jamaal Charles,Dolphins,0,0,0,0,0,0,4.0,RB,0,0,39,5,0,3,0,12,13,2017
