,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
859,859,859.0,0.0,0.0,Daniel Brown,Saints,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,8,2017.0
1038,1038,859.0,0.0,0.0,Daniel Brown,Bears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,10,2017.0
1139,1139,948.5,0.0,0.0,Daniel Brown,Bears,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,16.0,1.5,0.0,0.0,0.0,0.0,11,2017.0
1251,1251,1012.0,0.0,0.0,Daniel Brown,Eagles,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,WR,0.0,0.0,18.333333333333332,1.6666666666666667,0.0,0.0,0.0,0.0,12,2017.0
1381,1381,1071.75,0.0,0.0,Daniel Brown,Bears,0.0,0.0,0.0,0.0,0.0,0.0,1.5,WR,0.0,0.0,18.75,1.75,0.0,0.0,0.0,0.0,13,2017.0
