,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
31,31,31,0,1,Christian McCaffrey,49ers,0,0,0,0,0,0,6.0,RB,0,0,38,5,0,13,0,47,1,2017
122,122,122,0,0,Christian McCaffrey,Panthers,0,0,0,0,0,0,4.0,RB,0,0,34,4,0,8,0,10,2,2017
186,186,186,0,0,Christian McCaffrey,Panthers,0,0,0,0,0,0,11.0,RB,0,0,101,9,0,4,0,16,3,2017
300,300,300,0,0,Christian McCaffrey,Patriots,0,0,0,0,0,0,4.0,RB,0,0,33,4,0,6,0,16,4,2017
373,373,373,0,0,Christian McCaffrey,Lions,0,0,0,0,0,0,9.0,RB,0,1,31,5,0,3,0,7,5,2017
450,450,450,0,0,Christian McCaffrey,Panthers,0,0,0,0,0,0,11.0,RB,0,1,56,10,0,4,0,8,6,2017
545,545,545,0,0,Christian McCaffrey,Bears,0,0,0,0,0,0,4.0,RB,0,0,36,7,0,7,0,10,7,2017
630,630,630,0,0,Christian McCaffrey,Buccaneers,0,0,0,0,0,0,4.0,RB,0,0,49,5,0,4,0,3,8,2017
668,668,668,0,0,Christian McCaffrey,Panthers,0,0,0,0,0,0,14.0,RB,0,0,28,5,0,15,1,66,9,2017
739,739,739,0,0,Christian McCaffrey,Panthers,0,0,0,0,0,0,16.0,RB,0,1,27,3,0,5,1,23,10,2017
916,916,916,0,0,Christian McCaffrey,Jets,0,0,0,0,0,0,9.0,RB,0,0,35,2,0,7,0,62,12,2017
995,995,995,0,0,Christian McCaffrey,Saints,0,0,0,0,0,0,10.0,RB,0,1,33,5,0,6,0,16,13,2017
