,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
12,12,12.0,0.0,0.0,Jordan Howard,Bears,0.0,0.0,0.0,0.0,0.0,0.0,12.0,RB,0.0,0.0,14.0,3.0,0.0,13.0,1.0,52.0,1,2017.0
165,165,12.0,0.0,0.0,Jordan Howard,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,12.0,RB,0.0,0.0,14.0,3.0,0.0,13.0,1.0,52.0,2,2017.0
173,173,88.5,0.0,0.0,Jordan Howard,Bears,0.0,0.0,0.0,0.0,0.0,0.0,6.0,RB,0.0,0.0,7.0,1.5,0.0,11.0,0.5,29.5,3,2017.0
277,277,116.66666666666667,0.0,0.3333333333333333,Jordan Howard,Packers,0.0,0.0,0.0,0.0,0.0,0.0,13.0,RB,0.0,0.0,13.333333333333334,2.6666666666666665,0.0,15.0,1.0,66.33333333333333,4,2017.0
380,380,156.75,0.0,0.25,Jordan Howard,Bears,0.0,0.0,0.0,0.0,0.0,0.0,12.75,RB,0.0,0.0,12.5,2.5,0.0,15.75,1.0,63.0,5,2017.0
442,442,201.4,0.0,0.2,Jordan Howard,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,11.6,RB,0.0,0.0,10.0,2.0,0.0,16.4,0.8,65.6,6,2017.0
539,539,241.5,0.0,0.16666666666666666,Jordan Howard,Bears,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,RB,0.0,0.0,9.833333333333334,1.8333333333333333,0.0,19.666666666666668,0.6666666666666666,82.5,7,2017.0
605,605,284.0,0.0,0.14285714285714285,Jordan Howard,Saints,0.0,0.0,0.0,0.0,0.0,0.0,11.428571428571429,RB,0.0,0.0,8.428571428571429,1.5714285714285714,0.0,19.857142857142858,0.5714285714285714,80.0,8,2017.0
770,770,324.125,0.0,0.125,Jordan Howard,Bears,0.0,0.0,0.0,0.0,0.0,0.0,11.375,RB,0.0,0.0,9.75,1.75,0.0,20.25,0.5,82.75,10,2017.0
822,822,373.6666666666667,0.0,0.1111111111111111,Jordan Howard,Bears,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,RB,0.0,0.0,8.666666666666666,1.5555555555555556,0.0,19.666666666666668,0.4444444444444444,79.55555555555556,11,2017.0
961,961,418.5,0.0,0.1,Jordan Howard,Eagles,0.0,0.0,0.0,0.0,0.0,0.0,11.4,RB,0.0,0.0,7.8,1.4,0.0,19.2,0.5,84.1,12,2017.0
1028,1028,467.8181818181818,0.0,0.09090909090909091,Jordan Howard,Bears,0.0,0.0,0.0,0.0,0.0,0.0,10.454545454545455,RB,0.0,0.0,8.272727272727273,1.4545454545454546,0.0,18.09090909090909,0.45454545454545453,77.0,13,2017.0
