,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
20,2016,1,Giants,0,0,0,Cowboys,227,19,4.0,DST,101,0.0,0,328,0,1
35,2016,2,Giants,1,0,0,Saints,247,13,17.0,DST,41,2.0,0,288,1,0
89,2016,3,Giants,0,1,0,Redskins,313,29,4.0,DST,90,2.0,0,403,0,0
125,2016,4,Giants,0,0,0,Min,262,24,1.0,DST,104,0.0,0,366,0,1
145,2016,5,Giants,0,0,2,Packers,259,23,5.0,DST,147,0.0,0,406,0,1
179,2016,6,Giants,0,0,0,Ravens,293,23,3.0,DST,98,2.0,0,391,0,0
185,2016,7,Giants,0,0,4,LA,271,10,24.0,DST,74,3.0,0,345,1,1
250,2016,9,Giants,1,0,2,Eagles,347,23,9.0,DST,96,2.0,0,443,0,0
279,2016,10,Giants,0,0,1,Bengals,186,20,9.0,DST,78,3.0,0,264,0,0
302,2016,11,Giants,0,0,1,Bears,222,16,10.0,DST,93,4.0,0,315,0,0
322,2016,12,Giants,0,3,0,Browns,285,13,26.0,DST,58,7.0,0,343,1,1
370,2016,13,Giants,0,1,1,Steelers,272,24,7.0,DST,117,2.0,0,389,0,1
390,2016,14,Giants,0,1,2,Cowboys,152,7,16.0,DST,108,3.0,0,260,0,0
420,2016,15,Giants,0,1,1,Lions,268,6,15.0,DST,56,1.0,0,324,0,0
471,2016,16,Giants,0,0,1,Eagles,168,24,3.0,DST,118,0.0,0,286,0,1
482,2016,17,Giants,0,1,2,Redskins,246,10,23.0,DST,38,4.0,0,284,1,1
