,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
11,11,11.0,0.0,0.0,Jeremy Maclin,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,11.0,WR,0.0,1.0,56.0,2.0,0.0,0.0,0.0,0.0,1,2017.0
119,119,11.0,0.0,0.0,Jeremy Maclin,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,11.0,WR,0.0,1.0,56.0,2.0,0.0,0.0,0.0,0.0,2,2017.0
330,330,65.0,0.0,0.0,Jeremy Maclin,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,10.0,WR,0.0,1.0,43.5,3.0,0.0,0.0,0.0,0.0,3,2017.0
418,418,153.33333333333334,0.0,0.0,Jeremy Maclin,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,WR,0.0,0.6666666666666666,31.666666666666668,2.3333333333333335,0.0,0.0,0.0,0.0,4,2017.0
498,498,219.5,0.0,0.0,Jeremy Maclin,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,5.5,WR,0.0,0.5,29.0,2.5,0.0,0.0,0.0,0.0,5,2017.0
787,787,275.2,0.0,0.0,Jeremy Maclin,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,5.2,WR,0.0,0.4,31.8,3.2,0.0,0.0,0.0,0.0,8,2017.0
883,883,360.5,0.0,0.0,Jeremy Maclin,Titans,0.0,0.0,0.0,0.0,0.0,0.0,6.166666666666667,WR,0.0,0.5,35.333333333333336,3.1666666666666665,0.0,0.0,0.0,0.0,9,2017.0
1121,1121,435.14285714285717,0.0,0.0,Jeremy Maclin,Packers,0.0,0.0,0.0,0.0,0.0,0.0,6.571428571428571,WR,0.0,0.42857142857142855,44.285714285714285,3.857142857142857,0.0,0.0,0.0,0.0,11,2017.0
1281,1281,520.875,0.0,0.0,Jeremy Maclin,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,6.125,WR,0.0,0.375,43.0,3.875,0.0,0.0,0.0,0.0,12,2017.0
1334,1334,605.3333333333334,0.0,0.0,Jeremy Maclin,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,5.444444444444445,WR,0.0,0.3333333333333333,38.888888888888886,3.5555555555555554,0.0,0.0,0.0,0.0,13,2017.0
